time, q1, q2, q3, sunAz, sunAlt, qw, qx, qy, qz, sx, sy, sb, tx, ty, rx, ry, rz, ax, ay, az, cqw, cqx, cqy, cqz, imuT, imuP, imuLat, imuLon, hMin, hMax, hScale, j3_ch1_1x, j3_ch2_1x, j3_ch3_1x, j3_ch4_1x, j3_ch5_1x, t3
2025-07-10 09:23:46.365809784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-10 09:23:46.371836285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-10 09:23:46.390610905, 0, 0, 0, 0, 0, 0.226273, -0.0235194, -0.0637072, -0.971694, 0.505, 0.523333, 186, 0, 0, -0.0115551, -0.0444576, 0.00715386, 0.0225627, 0.00746959, 0.0419617, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-10 09:23:46.410638419, 0, 0, 0, 0, 0, 0.226273, -0.0235194, -0.0637072, -0.971694, 0.50625, 0.525, 185, 0, 0, -0.0115551, -0.0444576, 0.00715386, 0.0225627, 0.00746959, 0.0419617, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-10 09:23:46.430600495, 0, 0, 0, 0, 0, 0.226269, -0.0234823, -0.0637556, -0.971692, 0.50625, 0.525, 185, 0, 0, -0.0101309, -0.0438999, 0.00856612, 0.0237006, 0.00930261, 0.0302992, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 0, 0, 0, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.450635276, 116.745, 150.027, 0, 90.2425, 38.6413, 0.226269, -0.0234823, -0.0637556, -0.971692, 0.50625, 0.526667, 185, 0, 0, -0.0101309, -0.0438999, 0.00856612, 0.0237006, 0.00930261, 0.0302992, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 0, 0, 0, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.470576563, 116.743, 150.027, 0, 90.2425, 38.6413, 0.226269, -0.0234823, -0.0637556, -0.971692, 0.50625, 0.526667, 185, 0, 0, -0.0101309, -0.0438999, 0.00856612, 0.0237006, 0.00930261, 0.0302992, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 0, 0, 0, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.490601617, 116.743, 150.025, 0, 90.2425, 38.6413, 0.226269, -0.0234823, -0.0637556, -0.971692, 0.50625, 0.526667, 185, 0, 0, -0.0101309, -0.0438999, 0.00856612, 0.0237006, 0.00930261, 0.0302992, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 0, 0, 0, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.510610169, 116.743, 150.022, 0, 90.2425, 38.6413, 0.22625, -0.023491, -0.0637383, -0.971698, 0.5075, 0.525, 185, 0.5043, 0.5251, -0.0112839, -0.0448547, 0.00678208, 0.0285581, 0.00193544, 0.0422754, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.530684545, 116.745, 150.022, 0, 90.2425, 38.6413, 0.22625, -0.023491, -0.0637383, -0.971698, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0112839, -0.0448547, 0.00678208, 0.0285581, 0.00193544, 0.0422754, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.550628288, 116.747, 150.022, 0, 90.2425, 38.6413, 0.22625, -0.023491, -0.0637383, -0.971698, 0.505, 0.523333, 186, 0.5043, 0.5251, -0.0112839, -0.0448547, 0.00678208, 0.0285581, 0.00193544, 0.0422754, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.570702049, 116.747, 150.022, 0, 90.2425, 38.6413, 0.22625, -0.023491, -0.0637383, -0.971698, 0.505, 0.523333, 186, 0.5043, 0.5251, -0.0112839, -0.0448547, 0.00678208, 0.0285581, 0.00193544, 0.0422754, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.590596901, 116.747, 150.018, 0, 90.2425, 38.6413, 0.226282, -0.0234877, -0.0637304, -0.971691, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.011453, -0.0450946, 0.00792723, 0.0306132, -0.00253364, 0.00659943, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.610621179, 116.747, 150.018, 0, 90.2425, 38.6413, 0.226282, -0.0234877, -0.0637304, -0.971691, 0.5075, 0.525, 185, 0.5043, 0.5251, -0.011453, -0.0450946, 0.00792723, 0.0306132, -0.00253364, 0.00659943, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.631332580, 116.747, 150.011, 0, 90.2425, 38.6413, 0.226282, -0.0234877, -0.0637304, -0.971691, 0.50625, 0.523333, 186, 0.5043, 0.5251, -0.011453, -0.0450946, 0.00792723, 0.0306132, -0.00253364, 0.00659943, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.655343780, 116.747, 150.011, 0, 90.2425, 38.6413, 0.226261, -0.0234831, -0.0637039, -0.971698, 0.5075, 0.525, 185, 0.5043, 0.5251, -0.0108786, -0.0443246, 0.00732038, 0.0290472, 0.000933418, 0.0430546, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.597824, -1.26628, -1.31706, -1.31522, -1.38965, 37.1875
2025-07-10 09:23:46.670685855, 116.747, 149.997, 0, 90.2425, 38.6413, 0.226261, -0.0234831, -0.0637039, -0.971698, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0108786, -0.0443246, 0.00732038, 0.0290472, 0.000933418, 0.0430546, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.690637729, 116.747, 149.997, 0, 90.2425, 38.6413, 0.226261, -0.0234831, -0.0637039, -0.971698, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0108786, -0.0443246, 0.00732038, 0.0290472, 0.000933418, 0.0430546, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.711232349, 116.745, 149.971, 0, 90.2432, 38.6422, 0.226265, -0.0234881, -0.0637588, -0.971693, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0114229, -0.0451185, 0.00766385, 0.0253107, 0.00449828, 0.0171461, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.730619050, 116.747, 149.971, 0, 90.2432, 38.6422, 0.226265, -0.0234881, -0.0637588, -0.971693, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0114229, -0.0451185, 0.00766385, 0.0253107, 0.00449828, 0.0171461, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.750605484, 116.747, 149.946, 0, 90.2432, 38.6422, 0.226265, -0.0234881, -0.0637588, -0.971693, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0114229, -0.0451185, 0.00766385, 0.0253107, 0.00449828, 0.0171461, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.770643043, 116.745, 149.946, 0, 90.2432, 38.6422, 0.226291, -0.0234804, -0.0637423, -0.971688, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.010508, -0.0449698, 0.00821065, 0.0289, 0.000738058, 0.00680065, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.790597512, 116.747, 149.934, 0, 90.2432, 38.6422, 0.226293, -0.0234881, -0.0637423, -0.971688, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0117905, -0.0437894, 0.00687452, 0.0342991, -0.000276447, 0.0154943, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.810902089, 116.747, 149.934, 0, 90.2432, 38.6422, 0.226293, -0.0234881, -0.0637423, -0.971688, 0.505, 0.523333, 186, 0.5043, 0.5251, -0.0117905, -0.0437894, 0.00687452, 0.0342991, -0.000276447, 0.0154943, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.831034752, 116.747, 149.934, 0, 90.2432, 38.6422, 0.226293, -0.0234881, -0.0637423, -0.971688, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0117905, -0.0437894, 0.00687452, 0.0342991, -0.000276447, 0.0154943, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.850608411, 116.747, 149.912, 0, 90.2432, 38.6422, 0.226314, -0.0234787, -0.0637337, -0.971683, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0105035, -0.0452843, 0.00801291, 0.0281786, 0.0157451, 0.0190668, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.870678752, 116.747, 149.887, 0, 90.2432, 38.6422, 0.226314, -0.0234787, -0.0637337, -0.971683, 0.505, 0.526667, 185, 0.5043, 0.5251, -0.0105035, -0.0452843, 0.00801291, 0.0281786, 0.0157451, 0.0190668, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.59987, -1.26636, -1.31744, -1.31511, -1.38921, 37.1875
2025-07-10 09:23:46.890612309, 116.745, 149.887, 0, 90.2432, 38.6422, 0.226314, -0.0234787, -0.0637337, -0.971683, 0.505, 0.523333, 186, 0.5043, 0.5251, -0.0105035, -0.0452843, 0.00801291, 0.0281786, 0.0157451, 0.0190668, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:46.910635992, 116.745, 149.862, 0, 90.2432, 38.6422, 0.226295, -0.0234821, -0.0637283, -0.971688, 0.505, 0.523333, 186, 0.5043, 0.5251, -0.011719, -0.0440985, 0.00760946, 0.0311911, -0.00575698, 0.0369272, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:46.930644665, 116.745, 149.862, 0, 90.2437, 38.6429, 0.226295, -0.0234821, -0.0637283, -0.971688, 0.505, 0.523333, 186, 0.5043, 0.5251, -0.011719, -0.0440985, 0.00760946, 0.0311911, -0.00575698, 0.0369272, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:46.951579460, 116.748, 149.862, 0, 90.2437, 38.6429, 0.226295, -0.0234821, -0.0637283, -0.971688, 0.505, 0.526667, 185, 0.5043, 0.5251, -0.011719, -0.0440985, 0.00760946, 0.0311911, -0.00575698, 0.0369272, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:46.970706014, 116.748, 149.833, 0, 90.2437, 38.6429, 0.226278, -0.0234629, -0.0637705, -0.97169, 0.505, 0.526667, 185, 0.5043, 0.5251, -0.0106718, -0.0451665, 0.00782367, 0.0172945, 0.0200514, 0.0249004, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:46.990615512, 116.748, 149.806, 0, 90.2437, 38.6429, 0.226278, -0.0234629, -0.0637705, -0.97169, 0.50625, 0.525, 185, 0.5043, 0.5251, -0.0106718, -0.0451665, 0.00782367, 0.0172945, 0.0200514, 0.0249004, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.010605089, 116.748, 149.806, 0, 90.2437, 38.6429, 0.226278, -0.0234629, -0.0637705, -0.97169, 0.50375, 0.523333, 186, 0.5043, 0.5251, -0.0106718, -0.0451665, 0.00782367, 0.0172945, 0.0200514, 0.0249004, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.030779538, 116.748, 149.806, 0, 90.2437, 38.6429, 0.226278, -0.0234629, -0.0637705, -0.97169, 0.50375, 0.526667, 185, 0.5043, 0.5251, -0.0106718, -0.0451665, 0.00782367, 0.0172945, 0.0200514, 0.0249004, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.050629222, 116.748, 149.79, 0, 90.2437, 38.6429, 0.226306, -0.0234748, -0.0637669, -0.971683, 0.505, 0.525, 185, 0.5043, 0.5251, -0.0108138, -0.0444807, 0.00732412, 0.0254485, -0.00610683, 0.0226088, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.072273496, 116.747, 149.788, 0, 90.2437, 38.6429, 0.226306, -0.0234748, -0.0637669, -0.971683, 0.50375, 0.523333, 186, 0.5043, 0.5251, -0.0108138, -0.0444807, 0.00732412, 0.0254485, -0.00610683, 0.0226088, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.090610474, 116.75, 149.788, 0, 90.2437, 38.6429, 0.226306, -0.0234748, -0.0637669, -0.971683, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0108138, -0.0444807, 0.00732412, 0.0254485, -0.00610683, 0.0226088, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.110983916, 116.75, 149.786, 0, 90.2437, 38.6429, 0.226306, -0.0234748, -0.0637669, -0.971683, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0108138, -0.0444807, 0.00732412, 0.0254485, -0.00610683, 0.0226088, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.596324, -1.26644, -1.31664, -1.31488, -1.38926, 37.1875
2025-07-10 09:23:47.130590728, 116.75, 149.786, 0, 90.2437, 38.6429, 0.226296, -0.0234656, -0.0637464, -0.971687, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0111628, -0.0448167, 0.00787023, 0.0238911, 0.0117829, 0.0343065, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.155627535, 116.75, 149.786, 0, 90.2437, 38.6429, 0.226296, -0.0234656, -0.0637464, -0.971687, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0111628, -0.0448167, 0.00787023, 0.0238911, 0.0117829, 0.0343065, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.170612261, 116.748, 149.786, 0, 90.2437, 38.6429, 0.226287, -0.0234576, -0.0638089, -0.971685, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0112318, -0.0439972, 0.00760798, 0.0297321, -0.00453552, 0.0292473, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.190643824, 116.748, 149.788, 0, 90.2444, 38.6437, 0.226287, -0.0234576, -0.0638089, -0.971685, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0112318, -0.0439972, 0.00760798, 0.0297321, -0.00453552, 0.0292473, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.210616920, 116.748, 149.788, 0, 90.2444, 38.6437, 0.226287, -0.0234576, -0.0638089, -0.971685, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0112318, -0.0439972, 0.00760798, 0.0297321, -0.00453552, 0.0292473, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.230600249, 116.748, 149.79, 0, 90.2444, 38.6437, 0.226287, -0.0234576, -0.0638089, -0.971685, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0112318, -0.0439972, 0.00760798, 0.0297321, -0.00453552, 0.0292473, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.250604356, 116.75, 149.79, 0, 90.2444, 38.6437, 0.226353, -0.0234705, -0.0637637, -0.971673, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0113238, -0.0441022, 0.00762288, 0.0242467, 0.014701, 0.0333538, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.270667065, 116.75, 149.791, 0, 90.2444, 38.6437, 0.226353, -0.0234705, -0.0637637, -0.971673, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0113238, -0.0441022, 0.00762288, 0.0242467, 0.014701, 0.0333538, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.290600221, 116.748, 149.791, 0, 90.2444, 38.6437, 0.226353, -0.0234705, -0.0637637, -0.971673, 0.5025, 0.525, 186, 0.5043, 0.5251, -0.0113238, -0.0441022, 0.00762288, 0.0242467, 0.014701, 0.0333538, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.310657399, 116.748, 149.791, 0, 90.2444, 38.6437, 0.226352, -0.0234726, -0.0637611, -0.971673, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0105105, -0.0444908, 0.00809003, 0.0253388, 0.00149753, 0.00549603, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.330609677, 116.748, 149.791, 0, 90.2444, 38.6437, 0.226338, -0.0234722, -0.0637496, -0.971677, 0.50375, 0.525, 185, 0.5043, 0.5251, -0.0112098, -0.0447508, 0.00718515, 0.0348063, 0.000743254, 0.019454, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593516, -1.2662, -1.31653, -1.31411, -1.38909, 37.1875
2025-07-10 09:23:47.350619145, 116.75, 149.795, 0, 90.2444, 38.6437, 0.226338, -0.0234722, -0.0637496, -0.971677, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0112098, -0.0447508, 0.00718515, 0.0348063, 0.000743254, 0.019454, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.371056668, 116.75, 149.795, 0, 90.2444, 38.6437, 0.22636, -0.0234766, -0.0637339, -0.971673, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0114303, -0.0442736, 0.00729954, 0.0271438, 0.00798903, 0.0393219, 1, 0, 0, 0, 51.4453, 101669, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.390621133, 116.75, 149.8, 0, 90.2444, 38.6437, 0.226382, -0.0234852, -0.063738, -0.971667, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0114005, -0.0440843, 0.00763591, 0.0231087, 0.0117753, 0.0404882, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.410620143, 116.752, 149.8, 0, 90.2444, 38.6437, 0.226382, -0.0234852, -0.063738, -0.971667, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0114005, -0.0440843, 0.00763591, 0.0231087, 0.0117753, 0.0404882, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.430656593, 116.752, 149.808, 0, 90.2444, 38.6437, 0.226407, -0.0234771, -0.063766, -0.97166, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0105646, -0.0439987, 0.00846367, 0.0372634, -0.00535357, 0.0193567, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.450643874, 116.757, 149.808, 0, 90.2451, 38.6446, 0.226407, -0.0234771, -0.063766, -0.97166, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0105646, -0.0439987, 0.00846367, 0.0372634, -0.00535357, 0.0193567, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.470637526, 116.757, 149.822, 0, 90.2451, 38.6446, 0.226407, -0.0234771, -0.063766, -0.97166, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0105646, -0.0439987, 0.00846367, 0.0372634, -0.00535357, 0.0193567, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.491617697, 116.757, 149.822, 0, 90.2451, 38.6446, 0.226407, -0.0234771, -0.063766, -0.97166, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0105646, -0.0439987, 0.00846367, 0.0372634, -0.00535357, 0.0193567, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.510543450, 116.775, 149.849, 0, 90.2451, 38.6446, 0.226424, -0.0234814, -0.0637557, -0.971656, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0120033, -0.0434782, 0.00725035, 0.0314531, 0.00469657, 0.0376501, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.530619923, 116.775, 149.849, 0, 90.2451, 38.6446, 0.226424, -0.0234814, -0.0637557, -0.971656, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0120033, -0.0434782, 0.00725035, 0.0314531, 0.00469657, 0.0376501, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.550628698, 116.775, 149.849, 0, 90.2451, 38.6446, 0.226424, -0.0234814, -0.0637557, -0.971656, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0120033, -0.0434782, 0.00725035, 0.0314531, 0.00469657, 0.0376501, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.571199557, 116.775, 149.896, 0, 90.2451, 38.6446, 0.226424, -0.0234814, -0.0637557, -0.971656, 0.5025, 0.526667, 185, 0.5043, 0.5251, -0.0120033, -0.0434782, 0.00725035, 0.0314531, 0.00469657, 0.0376501, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.590716032, 116.781, 149.937, 0, 90.2451, 38.6446, 0.226453, -0.0234782, -0.0637426, -0.97165, 0.5025, 0.523333, 186, 0.5043, 0.5251, -0.0112083, -0.0446666, 0.00750218, 0.0280495, -0.000948191, 0.0249395, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.593827, -1.26595, -1.31681, -1.31478, -1.38907, 37.1875
2025-07-10 09:23:47.610992915, 116.781, 149.937, 0, 90.2451, 38.6446, 0.226453, -0.0234782, -0.0637426, -0.97165, 0.505, 0.525, 185, 0.5043, 0.5251, -0.0112083, -0.0446666, 0.00750218, 0.0280495, -0.000948191, 0.0249395, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.59369, -1.26608, -1.31715, -1.31494, -1.38883, 37.125
2025-07-10 09:23:47.630636331, 116.781, 149.948, 0, 90.2451, 38.6446, 0.226453, -0.0234782, -0.0637426, -0.97165, 0.505, 0.525, 185, 0.5043, 0.5251, -0.0112083, -0.0446666, 0.00750218, 0.0280495, -0.000948191, 0.0249395, 1, 0, 0, 0, 51.4336, 101672, 37.4198, -122.057, 1, 2.5, 20, -0.59369, -1.26608, -1.31715, -1.31494, -1.38883, 37.125
