%Mission: MLO2022
%Operator: 
%Time: 2022,05,11,00:17:12.842
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220511_001712_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33,J7_1,J7_2,J7_3,J7_4,J7_5,J7_6,J7_7,J7_8
2022,05,11,00:17:18.884,tr,0.000,0.000000,-0.000000,0.000000,-0.26556,-0.00082,-0.00061,-0.21573,-0.00084,-0.00056,-0.22798,-0.00088,-0.00077,-0.23150,-0.00083,-0.00069,-0.24377,-0.00089,-0.00061,-0.00039,-0.00054,-0.22690,-0.00068,-0.00073,-0.21574,-0.00071,-0.00076,-0.22980,-0.00080,-0.00070,-0.00078,-0.00064,-0.62282,-0.00038,-0.00041,-0.00043,-1.22860,-1.76839,-2.41945,-0.00020,-0.00017,-0.00016,-0.00019,-0.00006
2022,05,11,00:17:19.134,tr,0.000,0.000000,-0.000000,0.000000,-0.26557,-0.00078,-0.00061,-0.21576,-0.00086,-0.00063,-0.22809,-0.00082,-0.00076,-0.23150,-0.00089,-0.00063,-0.24384,-0.00085,-0.00062,-0.00038,-0.00057,-0.22697,-0.00068,-0.00073,-0.21572,-0.00065,-0.00073,-0.22978,-0.00072,-0.00070,-0.00075,-0.00065,-0.60812,-0.00038,-0.00042,-0.00042,-1.22454,-1.76259,-2.41869,-0.00021,-0.00011,-0.00014,-0.00021,-0.00010
2022,05,11,00:17:19.385,tr,0.000,0.000000,-0.000000,0.000000,-0.26561,-0.00085,-0.00065,-0.21582,-0.00090,-0.00063,-0.22804,-0.00083,-0.00078,-0.23149,-0.00088,-0.00067,-0.24385,-0.00090,-0.00061,-0.00036,-0.00051,-0.22693,-0.00070,-0.00077,-0.21578,-0.00062,-0.00070,-0.22986,-0.00078,-0.00067,-0.00078,-0.00061,-0.60564,-0.00036,-0.00038,-0.00039,-1.21759,-1.75392,-2.39110,-0.00015,-0.00011,-0.00011,-0.00010,-0.00006
2022,05,11,00:17:19.635,tr,0.000,0.000000,-0.000000,0.000000,-0.26575,-0.00085,-0.00062,-0.21584,-0.00078,-0.00058,-0.22813,-0.00088,-0.00078,-0.23155,-0.00083,-0.00063,-0.24389,-0.00090,-0.00064,-0.00038,-0.00050,-0.22699,-0.00067,-0.00065,-0.21580,-0.00066,-0.00070,-0.22987,-0.00073,-0.00069,-0.00070,-0.00057,-0.59952,-0.00030,-0.00033,-0.00039,-1.21173,-1.75161,-2.39517,-0.00021,-0.00009,-0.00008,-0.00017,-0.00009
2022,05,11,00:17:19.885,tr,0.000,0.000000,-0.000000,0.000000,-0.26584,-0.00088,-0.00060,-0.21589,-0.00084,-0.00059,-0.22811,-0.00086,-0.00072,-0.23149,-0.00089,-0.00059,-0.24394,-0.00084,-0.00062,-0.00035,-0.00050,-0.22701,-0.00067,-0.00071,-0.21589,-0.00062,-0.00076,-0.22995,-0.00078,-0.00071,-0.00077,-0.00066,-0.58850,-0.00034,-0.00039,-0.00035,-1.20664,-1.74160,-2.37547,-0.00010,-0.00007,-0.00009,-0.00009,-0.00015
2022,05,11,00:17:20.135,tr,0.000,0.000000,-0.000000,0.000000,-0.26584,-0.00084,-0.00059,-0.21590,-0.00083,-0.00060,-0.22825,-0.00083,-0.00082,-0.23159,-0.00089,-0.00064,-0.24399,-0.00091,-0.00064,-0.00035,-0.00052,-0.22707,-0.00069,-0.00073,-0.21592,-0.00065,-0.00072,-0.22997,-0.00077,-0.00071,-0.00077,-0.00062,-0.57878,-0.00033,-0.00044,-0.00036,-1.20447,-1.73973,-2.38411,-0.00014,-0.00010,-0.00007,-0.00013,-0.00019
2022,05,11,00:17:20.384,tr,0.000,0.000000,-0.000000,0.000000,-0.26596,-0.00083,-0.00066,-0.21594,-0.00089,-0.00062,-0.22825,-0.00086,-0.00079,-0.23158,-0.00088,-0.00061,-0.24402,-0.00083,-0.00062,-0.00029,-0.00050,-0.22708,-0.00069,-0.00073,-0.21598,-0.00062,-0.00070,-0.23008,-0.00076,-0.00065,-0.00075,-0.00059,-0.57610,-0.00035,-0.00042,-0.00043,-1.20214,-1.73480,-2.35861,-0.00013,-0.00007,-0.00004,-0.00013,-0.00011
2022,05,11,00:17:20.635,tr,0.000,0.000000,-0.000000,0.000000,-0.26604,-0.00081,-0.00061,-0.21593,-0.00085,-0.00058,-0.22824,-0.00088,-0.00077,-0.23166,-0.00085,-0.00067,-0.24410,-0.00090,-0.00064,-0.00037,-0.00053,-0.22718,-0.00067,-0.00071,-0.21598,-0.00065,-0.00069,-0.23004,-0.00073,-0.00072,-0.00075,-0.00057,-0.56694,-0.00031,-0.00035,-0.00040,-1.19975,-1.73238,-2.36799,-0.00018,-0.00009,-0.00001,-0.00008,-0.00016
2022,05,11,00:17:20.885,tr,0.000,0.000000,-0.000000,0.000000,-0.26619,-0.00083,-0.00062,-0.21599,-0.00090,-0.00060,-0.22827,-0.00088,-0.00075,-0.23163,-0.00082,-0.00065,-0.24411,-0.00088,-0.00063,-0.00037,-0.00048,-0.22717,-0.00065,-0.00076,-0.21608,-0.00070,-0.00075,-0.23015,-0.00080,-0.00070,-0.00079,-0.00064,-0.55785,-0.00036,-0.00039,-0.00042,-1.19879,-1.73008,-2.35396,-0.00012,-0.00007,-0.00013,-0.00006,-0.00011
2022,05,11,00:17:21.135,tr,0.000,0.000000,-0.000000,0.000000,-0.26624,-0.00083,-0.00061,-0.21605,-0.00081,-0.00065,-0.22832,-0.00086,-0.00081,-0.23170,-0.00083,-0.00069,-0.24411,-0.00088,-0.00065,-0.00042,-0.00055,-0.22719,-0.00061,-0.00072,-0.21606,-0.00072,-0.00073,-0.23015,-0.00075,-0.00066,-0.00077,-0.00060,-0.55976,-0.00036,-0.00039,-0.00043,-1.19687,-1.73060,-2.36463,-0.00013,-0.00010,-0.00008,-0.00010,-0.00013
2022,05,11,00:17:21.385,tr,0.000,0.000000,-0.000000,0.000000,-0.26635,-0.00083,-0.00061,-0.21609,-0.00086,-0.00057,-0.22846,-0.00086,-0.00079,-0.23165,-0.00086,-0.00058,-0.24415,-0.00087,-0.00059,-0.00035,-0.00056,-0.22724,-0.00066,-0.00070,-0.21607,-0.00066,-0.00072,-0.23021,-0.00078,-0.00070,-0.00073,-0.00065,-0.55685,-0.00035,-0.00039,-0.00037,-1.19689,-1.72302,-2.34551,-0.00011,-0.00004,-0.00005,-0.00006,-0.00009
2022,05,11,00:17:21.634,tr,0.000,0.000000,-0.000000,0.000000,-0.26640,-0.00082,-0.00065,-0.21617,-0.00082,-0.00061,-0.22839,-0.00091,-0.00080,-0.23169,-0.00085,-0.00064,-0.24421,-0.00091,-0.00062,-0.00037,-0.00054,-0.22729,-0.00068,-0.00075,-0.21613,-0.00063,-0.00076,-0.23021,-0.00076,-0.00067,-0.00066,-0.00063,-0.55240,-0.00032,-0.00038,-0.00037,-1.19891,-1.73223,-2.36149,-0.00014,-0.00001,-0.00013,-0.00011,-0.00004
2022,05,11,00:17:21.884,tr,0.000,0.000000,-0.000000,0.000000,-0.26650,-0.00086,-0.00064,-0.21616,-0.00089,-0.00057,-0.22841,-0.00086,-0.00074,-0.23172,-0.00084,-0.00062,-0.24422,-0.00088,-0.00060,-0.00035,-0.00054,-0.22729,-0.00065,-0.00076,-0.21617,-0.00070,-0.00077,-0.23029,-0.00082,-0.00069,-0.00072,-0.00066,-0.55788,-0.00035,-0.00040,-0.00041,-1.19554,-1.72896,-2.34733,-0.00015,-0.00004,-0.00008,-0.00010,-0.00004
2022,05,11,00:17:22.135,tr,0.000,0.000000,-0.000000,0.000000,-0.26655,-0.00081,-0.00058,-0.21619,-0.00084,-0.00062,-0.22856,-0.00091,-0.00080,-0.23174,-0.00087,-0.00065,-0.24427,-0.00089,-0.00063,-0.00041,-0.00050,-0.22735,-0.00072,-0.00074,-0.21621,-0.00068,-0.00072,-0.23033,-0.00077,-0.00069,-0.00074,-0.00062,-0.55345,-0.00028,-0.00037,-0.00035,-1.19580,-1.72625,-2.35792,-0.00013,-0.00003,-0.00002,-0.00007,-0.00009
2022,05,11,00:17:22.385,tr,0.000,0.000000,-0.000000,0.000000,-0.26665,-0.00080,-0.00061,-0.21622,-0.00088,-0.00062,-0.22852,-0.00089,-0.00077,-0.23174,-0.00085,-0.00063,-0.24429,-0.00088,-0.00062,-0.00034,-0.00051,-0.22743,-0.00065,-0.00076,-0.21629,-0.00068,-0.00073,-0.23039,-0.00083,-0.00072,-0.00072,-0.00061,-0.55239,-0.00033,-0.00033,-0.00037,-1.19587,-1.72535,-2.34897,-0.00009,-0.00003,-0.00001,-0.00009,-0.00014
2022,05,11,00:17:22.635,tr,0.000,0.000000,-0.000000,0.000000,-0.26674,-0.00082,-0.00061,-0.21620,-0.00086,-0.00061,-0.22859,-0.00088,-0.00080,-0.23175,-0.00093,-0.00066,-0.24434,-0.00086,-0.00064,-0.00038,-0.00058,-0.22743,-0.00066,-0.00075,-0.21631,-0.00068,-0.00075,-0.23045,-0.00076,-0.00070,-0.00073,-0.00063,-0.55075,-0.00033,-0.00041,-0.00038,-1.19721,-1.73061,-2.36015,-0.00015,-0.00002,-0.00008,-0.00010,-0.00015
2022,05,11,00:17:22.885,tr,0.000,0.000000,-0.000000,0.000000,-0.26681,-0.00083,-0.00065,-0.21631,-0.00086,-0.00060,-0.22858,-0.00091,-0.00072,-0.23175,-0.00088,-0.00062,-0.24435,-0.00090,-0.00062,-0.00039,-0.00053,-0.22748,-0.00059,-0.00073,-0.21637,-0.00068,-0.00073,-0.23049,-0.00078,-0.00070,-0.00070,-0.00065,-0.55288,-0.00035,-0.00040,-0.00044,-1.19371,-1.72260,-2.33905,-0.00018,-0.00003,0.00000,-0.00005,-0.00013
2022,05,11,00:17:23.134,tr,0.000,0.000000,-0.000000,0.000000,-0.26687,-0.00083,-0.00060,-0.21637,-0.00083,-0.00061,-0.22867,-0.00088,-0.00075,-0.23185,-0.00091,-0.00065,-0.24444,-0.00084,-0.00063,-0.00042,-0.00054,-0.22750,-0.00066,-0.00071,-0.21640,-0.00065,-0.00072,-0.23049,-0.00073,-0.00071,-0.00079,-0.00062,-0.54966,-0.00028,-0.00040,-0.00036,-1.19294,-1.72205,-2.35077,-0.00014,-0.00006,-0.00000,-0.00004,-0.00008
2022,05,11,00:17:23.384,tr,0.000,0.000000,-0.000000,0.000000,-0.26696,-0.00084,-0.00063,-0.21635,-0.00084,-0.00062,-0.22871,-0.00087,-0.00074,-0.23180,-0.00084,-0.00064,-0.24441,-0.00084,-0.00062,-0.00034,-0.00052,-0.22749,-0.00068,-0.00074,-0.21646,-0.00064,-0.00075,-0.23053,-0.00075,-0.00073,-0.00074,-0.00062,-0.54895,-0.00037,-0.00041,-0.00039,-1.19108,-1.71842,-2.33708,-0.00009,-0.00003,-0.00000,-0.00007,-0.00004
2022,05,11,00:17:23.635,tr,0.000,0.000000,-0.000000,0.000000,-0.26704,-0.00083,-0.00059,-0.21640,-0.00085,-0.00062,-0.22874,-0.00091,-0.00077,-0.23185,-0.00085,-0.00069,-0.24449,-0.00088,-0.00062,-0.00038,-0.00054,-0.22756,-0.00069,-0.00074,-0.21649,-0.00065,-0.00069,-0.23059,-0.00076,-0.00069,-0.00071,-0.00060,-0.54835,-0.00035,-0.00038,-0.00033,-1.19981,-1.72486,-2.35295,-0.00011,0.00001,-0.00008,-0.00005,-0.00008
2022,05,11,00:17:23.885,tr,0.000,0.000000,-0.000000,0.000000,-0.26714,-0.00081,-0.00059,-0.21650,-0.00084,-0.00059,-0.22877,-0.00086,-0.00075,-0.23179,-0.00083,-0.00062,-0.24455,-0.00087,-0.00055,-0.00032,-0.00049,-0.22756,-0.00063,-0.00072,-0.21649,-0.00064,-0.00078,-0.23065,-0.00075,-0.00070,-0.00078,-0.00071,-0.54940,-0.00034,-0.00037,-0.00039,-1.19668,-1.72241,-2.34055,-0.00011,-0.00001,-0.00012,-0.00007,-0.00010
2022,05,11,00:17:24.135,tr,0.000,0.000000,-0.000000,0.000000,-0.26717,-0.00078,-0.00062,-0.21644,-0.00087,-0.00059,-0.22883,-0.00092,-0.00078,-0.23188,-0.00091,-0.00065,-0.24461,-0.00087,-0.00061,-0.00035,-0.00055,-0.22767,-0.00067,-0.00068,-0.21654,-0.00066,-0.00069,-0.23073,-0.00073,-0.00067,-0.00067,-0.00064,-0.55101,-0.00034,-0.00035,-0.00038,-1.19649,-1.72919,-2.35317,-0.00014,-0.00004,-0.00002,-0.00014,-0.00006
2022,05,11,00:17:24.385,tr,0.000,0.000000,-0.000000,0.000000,-0.26728,-0.00080,-0.00063,-0.21656,-0.00088,-0.00057,-0.22878,-0.00085,-0.00072,-0.23187,-0.00087,-0.00058,-0.24464,-0.00089,-0.00058,-0.00037,-0.00051,-0.22763,-0.00066,-0.00074,-0.21663,-0.00067,-0.00072,-0.23080,-0.00079,-0.00071,-0.00077,-0.00061,-0.55145,-0.00032,-0.00035,-0.00041,-1.19092,-1.71908,-2.33886,-0.00007,-0.00001,-0.00001,-0.00005,-0.00006
2022,05,11,00:17:24.634,tr,0.000,0.000000,-0.000000,0.000000,-0.26740,-0.00077,-0.00064,-0.21646,-0.00082,-0.00062,-0.22892,-0.00085,-0.00079,-0.23194,-0.00086,-0.00062,-0.24465,-0.00086,-0.00061,-0.00037,-0.00058,-0.22768,-0.00064,-0.00074,-0.21665,-0.00059,-0.00069,-0.23073,-0.00077,-0.00068,-0.00067,-0.00062,-0.54834,-0.00038,-0.00039,-0.00039,-1.19434,-1.72604,-2.35644,-0.00015,-0.00003,-0.00003,-0.00009,-0.00016
2022,05,11,00:17:24.885,tr,0.000,0.000000,-0.000000,0.000000,-0.26751,-0.00086,-0.00061,-0.21665,-0.00089,-0.00061,-0.22895,-0.00083,-0.00075,-0.23191,-0.00087,-0.00063,-0.24467,-0.00086,-0.00069,-0.00034,-0.00051,-0.22775,-0.00066,-0.00075,-0.21668,-0.00070,-0.00071,-0.23080,-0.00080,-0.00071,-0.00075,-0.00063,-0.54890,-0.00035,-0.00039,-0.00041,-1.19136,-1.72099,-2.34254,-0.00013,-0.00004,-0.00002,-0.00007,-0.00005
2022,05,11,00:17:25.135,tr,0.000,0.000000,-0.000000,0.000000,-0.26754,-0.00083,-0.00063,-0.21665,-0.00080,-0.00060,-0.22894,-0.00092,-0.00077,-0.23195,-0.00089,-0.00062,-0.24473,-0.00086,-0.00061,-0.00038,-0.00051,-0.22775,-0.00064,-0.00072,-0.21677,-0.00069,-0.00071,-0.23083,-0.00075,-0.00067,-0.00072,-0.00060,-0.54907,-0.00030,-0.00039,-0.00036,-1.19438,-1.72472,-2.35391,-0.00019,-0.00001,-0.00003,-0.00008,-0.00017
2022,05,11,00:17:25.385,tr,0.000,0.000000,-0.000000,0.000000,-0.26765,-0.00083,-0.00064,-0.21670,-0.00083,-0.00062,-0.22900,-0.00082,-0.00080,-0.23194,-0.00089,-0.00060,-0.24476,-0.00079,-0.00057,-0.00040,-0.00052,-0.22779,-0.00060,-0.00071,-0.21680,-0.00071,-0.00077,-0.23092,-0.00079,-0.00073,-0.00080,-0.00060,-0.55022,-0.00032,-0.00043,-0.00039,-1.18999,-1.71951,-2.33710,-0.00011,-0.00004,-0.00004,-0.00005,-0.00011
2022,05,11,00:17:25.635,tr,0.000,0.000000,-0.000000,0.000000,-0.26767,-0.00082,-0.00059,-0.21672,-0.00082,-0.00060,-0.22902,-0.00087,-0.00076,-0.23192,-0.00088,-0.00064,-0.24480,-0.00087,-0.00060,-0.00037,-0.00055,-0.22786,-0.00066,-0.00076,-0.21684,-0.00066,-0.00069,-0.23093,-0.00078,-0.00067,-0.00074,-0.00056,-0.55098,-0.00032,-0.00034,-0.00038,-1.19230,-1.72462,-2.35032,-0.00017,-0.00007,-0.00002,-0.00008,-0.00011
2022,05,11,00:17:25.884,tr,0.000,0.000000,-0.000000,0.000000,-0.26772,-0.00088,-0.00061,-0.21676,-0.00084,-0.00065,-0.22906,-0.00083,-0.00072,-0.23193,-0.00083,-0.00063,-0.24483,-0.00085,-0.00062,-0.00035,-0.00053,-0.22792,-0.00065,-0.00077,-0.21685,-0.00065,-0.00077,-0.23098,-0.00075,-0.00069,-0.00075,-0.00064,-0.54679,-0.00032,-0.00038,-0.00042,-1.19574,-1.72203,-2.34030,-0.00011,-0.00000,-0.00009,-0.00001,-0.00005
2022,05,11,00:17:26.134,tr,0.000,0.000000,-0.000000,0.000000,-0.26781,-0.00085,-0.00060,-0.21679,-0.00083,-0.00060,-0.22909,-0.00086,-0.00077,-0.23197,-0.00089,-0.00063,-0.24488,-0.00084,-0.00062,-0.00036,-0.00053,-0.22792,-0.00066,-0.00069,-0.21690,-0.00066,-0.00075,-0.23098,-0.00071,-0.00068,-0.00073,-0.00061,-0.54805,-0.00027,-0.00038,-0.00036,-1.19619,-1.72763,-2.35524,-0.00014,0.00003,-0.00007,-0.00003,-0.00009
2022,05,11,00:17:26.385,tr,0.000,0.000000,-0.000000,0.000000,-0.26792,-0.00082,-0.00058,-0.21683,-0.00086,-0.00058,-0.22917,-0.00089,-0.00084,-0.23201,-0.00087,-0.00059,-0.24489,-0.00083,-0.00060,-0.00026,-0.00049,-0.22795,-0.00063,-0.00070,-0.21693,-0.00064,-0.00072,-0.23110,-0.00074,-0.00068,-0.00071,-0.00063,-0.55049,-0.00034,-0.00039,-0.00041,-1.19019,-1.72281,-2.34233,-0.00004,0.00003,-0.00001,-0.00007,-0.00006
2022,05,11,00:17:26.635,tr,0.000,0.000000,-0.000000,0.000000,-0.26798,-0.00083,-0.00058,-0.21680,-0.00087,-0.00062,-0.22920,-0.00082,-0.00082,-0.23199,-0.00087,-0.00068,-0.24491,-0.00089,-0.00062,-0.00040,-0.00052,-0.22803,-0.00068,-0.00074,-0.21697,-0.00068,-0.00072,-0.23110,-0.00076,-0.00067,-0.00074,-0.00060,-0.54885,-0.00025,-0.00035,-0.00036,-1.19308,-1.72520,-2.35200,-0.00019,-0.00005,-0.00000,-0.00012,-0.00015
2022,05,11,00:17:26.885,tr,0.000,0.000000,-0.000000,0.000000,-0.26811,-0.00081,-0.00062,-0.21693,-0.00087,-0.00058,-0.22922,-0.00090,-0.00073,-0.23201,-0.00085,-0.00058,-0.24498,-0.00086,-0.00059,-0.00027,-0.00050,-0.22799,-0.00067,-0.00069,-0.21701,-0.00069,-0.00069,-0.23117,-0.00080,-0.00072,-0.00077,-0.00068,-0.54618,-0.00036,-0.00038,-0.00044,-1.19131,-1.71948,-2.34252,-0.00007,-0.00002,-0.00001,-0.00012,-0.00012
2022,05,11,00:17:27.135,tr,0.000,0.000000,-0.000000,0.000000,-0.26813,-0.00085,-0.00060,-0.21690,-0.00086,-0.00067,-0.22927,-0.00084,-0.00073,-0.23205,-0.00087,-0.00065,-0.24503,-0.00083,-0.00067,-0.00036,-0.00059,-0.22808,-0.00065,-0.00073,-0.21699,-0.00062,-0.00070,-0.23119,-0.00078,-0.00071,-0.00069,-0.00058,-0.54786,-0.00032,-0.00036,-0.00034,-1.19390,-1.72542,-2.35606,-0.00013,-0.00000,-0.00006,-0.00009,-0.00011
2022,05,11,00:17:27.384,tr,0.000,0.000000,-0.000000,0.000000,-0.26824,-0.00084,-0.00057,-0.21694,-0.00084,-0.00061,-0.22932,-0.00082,-0.00075,-0.23204,-0.00086,-0.00066,-0.24505,-0.00088,-0.00062,-0.00039,-0.00052,-0.22806,-0.00062,-0.00074,-0.21712,-0.00069,-0.00075,-0.23126,-0.00070,-0.00074,-0.00078,-0.00065,-0.54631,-0.00036,-0.00041,-0.00044,-1.19094,-1.72069,-2.33749,-0.00017,-0.00005,-0.00001,-0.00005,-0.00007
2022,05,11,00:17:27.634,tr,0.000,0.000000,-0.000000,0.000000,-0.26832,-0.00083,-0.00057,-0.21701,-0.00087,-0.00063,-0.22931,-0.00088,-0.00072,-0.23207,-0.00085,-0.00065,-0.24509,-0.00085,-0.00068,-0.00043,-0.00053,-0.22818,-0.00067,-0.00074,-0.21710,-0.00064,-0.00076,-0.23128,-0.00075,-0.00067,-0.00074,-0.00061,-0.54907,-0.00038,-0.00038,-0.00035,-1.19289,-1.72395,-2.35265,-0.00018,-0.00001,-0.00002,-0.00012,-0.00011
