%Mission: 
%Operator: 
%Time: 2022,05,09,21:10:26.182
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220509_211026_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,09,21:10:26.183,-0.00123,-0.02087,-1.95755,-0.00120,-0.01588,-1.46471,-0.00114,-0.01184,-1.06471,-0.00109,-0.01461,-1.33845,-0.00103,-0.01560,-1.43456,-1.66946,-0.00041,-0.00468,-0.33478,-0.73155,-0.00268,-0.13346,-0.43549,-0.00530,-0.38630,-0.23655,-0.48735,-10.32877,-10.09081,0.59275,3.99046,-3.98412
2022,05,09,21:10:26.433,-0.00121,-0.02065,-1.94598,-0.00123,-0.01590,-1.46569,-0.00107,-0.01189,-1.05946,-0.00110,-0.01474,-1.34053,-0.00113,-0.01580,-1.43958,-1.66958,-0.00044,-0.00470,-0.33498,-0.73119,-0.00272,-0.13367,-0.43476,-0.00527,-0.38583,-0.23605,-0.48694,-10.33556,-10.12142,0.59276,3.99051,-3.98412
2022,05,09,21:10:26.683,-0.00130,-0.02064,-1.94360,-0.00123,-0.01597,-1.46741,-0.00113,-0.01191,-1.06795,-0.00112,-0.01459,-1.33633,-0.00103,-0.01560,-1.43420,-1.66952,-0.00032,-0.00468,-0.33378,-0.73070,-0.00267,-0.13260,-0.43446,-0.00525,-0.38567,-0.23535,-0.48664,-10.30644,-10.07697,0.59273,3.99040,-3.98412
2022,05,09,21:10:26.933,-0.00122,-0.02048,-1.93497,-0.00115,-0.01587,-1.45886,-0.00112,-0.01197,-1.06771,-0.00111,-0.01478,-1.34307,-0.00109,-0.01562,-1.43386,-1.66961,-0.00043,-0.00469,-0.33426,-0.73025,-0.00279,-0.13261,-0.43397,-0.00521,-0.38511,-0.23484,-0.48614,-10.34648,-10.13071,0.59277,3.99043,-3.98407
2022,05,09,21:10:27.183,-0.00134,-0.02079,-1.95233,-0.00118,-0.01597,-1.46847,-0.00112,-0.01189,-1.06540,-0.00105,-0.01474,-1.34453,-0.00101,-0.01557,-1.43382,-1.66954,-0.00038,-0.00459,-0.33296,-0.72988,-0.00275,-0.13191,-0.43345,-0.00521,-0.38524,-0.23469,-0.48610,-10.32083,-10.09731,0.59269,3.99042,-3.98420
2022,05,09,21:10:27.433,-0.00131,-0.02062,-1.94374,-0.00114,-0.01587,-1.46363,-0.00110,-0.01200,-1.06472,-0.00112,-0.01471,-1.33734,-0.00111,-0.01571,-1.44223,-1.66957,-0.00042,-0.00473,-0.33352,-0.72962,-0.00268,-0.13198,-0.43292,-0.00521,-0.38481,-0.23376,-0.48568,-10.34206,-10.13294,0.59277,3.99049,-3.98414
2022,05,09,21:10:27.683,-0.00127,-0.02064,-1.93703,-0.00117,-0.01587,-1.46007,-0.00114,-0.01191,-1.07101,-0.00102,-0.01466,-1.33899,-0.00110,-0.01563,-1.44011,-1.66948,-0.00037,-0.00462,-0.33205,-0.72898,-0.00267,-0.13097,-0.43231,-0.00522,-0.38463,-0.23365,-0.48531,-10.31380,-10.08811,0.59267,3.99046,-3.98420
2022,05,09,21:10:27.933,-0.00123,-0.02080,-1.95268,-0.00120,-0.01595,-1.46885,-0.00111,-0.01203,-1.07610,-0.00104,-0.01464,-1.34300,-0.00105,-0.01563,-1.43907,-1.66950,-0.00035,-0.00464,-0.33174,-0.72858,-0.00261,-0.13067,-0.43199,-0.00526,-0.38432,-0.23338,-0.48495,-10.31758,-10.07470,0.59270,3.99047,-3.98425
2022,05,09,21:10:28.183,-0.00119,-0.02077,-1.95585,-0.00109,-0.01587,-1.46623,-0.00105,-0.01186,-1.05994,-0.00109,-0.01472,-1.34671,-0.00112,-0.01573,-1.44010,-1.66955,-0.00041,-0.00471,-0.33221,-0.72835,-0.00268,-0.13060,-0.43142,-0.00517,-0.38385,-0.23240,-0.48453,-10.33806,-10.12241,0.59279,3.99056,-3.98415
2022,05,09,21:10:28.433,-0.00130,-0.02074,-1.95113,-0.00119,-0.01593,-1.46632,-0.00109,-0.01192,-1.06574,-0.00104,-0.01467,-1.34515,-0.00106,-0.01572,-1.44548,-1.66952,-0.00034,-0.00464,-0.33092,-0.72778,-0.00262,-0.12966,-0.43059,-0.00529,-0.38363,-0.23210,-0.48403,-10.33286,-10.12116,0.59260,3.99042,-3.98418
2022,05,09,21:10:28.683,-0.00117,-0.02065,-1.94657,-0.00122,-0.01592,-1.46927,-0.00105,-0.01191,-1.06345,-0.00118,-0.01470,-1.34053,-0.00111,-0.01573,-1.43847,-1.66957,-0.00041,-0.00465,-0.33016,-0.72734,-0.00266,-0.13004,-0.42922,-0.00521,-0.38337,-0.23173,-0.48364,-10.32242,-10.09729,0.59264,3.99051,-3.98413
2022,05,09,21:10:28.933,-0.00131,-0.02058,-1.93773,-0.00121,-0.01594,-1.46529,-0.00108,-0.01194,-1.06703,-0.00107,-0.01472,-1.34362,-0.00105,-0.01567,-1.44045,-1.66953,-0.00036,-0.00459,-0.32885,-0.72704,-0.00259,-0.12889,-0.42873,-0.00519,-0.38316,-0.23107,-0.48347,-10.32635,-10.10293,0.59258,3.99038,-3.98423
2022,05,09,21:10:29.183,-0.00127,-0.02063,-1.94298,-0.00112,-0.01590,-1.46569,-0.00113,-0.01200,-1.06709,-0.00113,-0.01475,-1.34230,-0.00114,-0.01578,-1.44866,-1.66961,-0.00042,-0.00468,-0.32919,-0.72674,-0.00270,-0.12934,-0.42814,-0.00520,-0.38266,-0.23083,-0.48297,-10.34765,-10.12980,0.59264,3.99045,-3.98419
2022,05,09,21:10:29.433,-0.00133,-0.02069,-1.94342,-0.00120,-0.01597,-1.46670,-0.00112,-0.01193,-1.07276,-0.00105,-0.01467,-1.34115,-0.00104,-0.01576,-1.44602,-1.66961,-0.00036,-0.00460,-0.32863,-0.72623,-0.00268,-0.12821,-0.42834,-0.00524,-0.38274,-0.23024,-0.48288,-10.30213,-10.07473,0.59250,3.99049,-3.98430
2022,05,09,21:10:29.683,-0.00126,-0.02075,-1.95292,-0.00110,-0.01585,-1.46267,-0.00113,-0.01192,-1.06648,-0.00114,-0.01471,-1.33951,-0.00119,-0.01577,-1.44567,-1.66959,-0.00053,-0.00465,-0.32927,-0.72566,-0.00261,-0.12860,-0.42798,-0.00520,-0.38206,-0.22976,-0.48227,-10.33693,-10.10979,0.59259,3.99046,-3.98423
2022,05,09,21:10:29.933,-0.00132,-0.02077,-1.94382,-0.00120,-0.01589,-1.46458,-0.00120,-0.01198,-1.07027,-0.00103,-0.01464,-1.33842,-0.00108,-0.01572,-1.44478,-1.66953,-0.00035,-0.00461,-0.32792,-0.72539,-0.00269,-0.12753,-0.42745,-0.00520,-0.38205,-0.22942,-0.48203,-10.31185,-10.09014,0.59255,3.99042,-3.98429
2022,05,09,21:10:30.183,-0.00127,-0.02068,-1.94564,-0.00115,-0.01578,-1.45973,-0.00109,-0.01209,-1.07890,-0.00116,-0.01473,-1.34512,-0.00120,-0.01575,-1.44362,-1.66964,-0.00042,-0.00471,-0.32840,-0.72484,-0.00272,-0.12755,-0.42695,-0.00520,-0.38156,-0.22871,-0.48152,-10.32029,-10.07902,0.59253,3.99050,-3.98419
2022,05,09,21:10:30.433,-0.00131,-0.02068,-1.93782,-0.00120,-0.01586,-1.46157,-0.00118,-0.01202,-1.07187,-0.00109,-0.01473,-1.34739,-0.00109,-0.01568,-1.43912,-1.66951,-0.00036,-0.00463,-0.32727,-0.72463,-0.00260,-0.12667,-0.42657,-0.00529,-0.38136,-0.22849,-0.48121,-10.33216,-10.10502,0.59246,3.99041,-3.98424
2022,05,09,21:10:30.683,-0.00127,-0.02090,-1.96733,-0.00114,-0.01588,-1.46178,-0.00108,-0.01195,-1.06647,-0.00117,-0.01473,-1.34208,-0.00114,-0.01579,-1.44695,-1.66962,-0.00044,-0.00462,-0.32754,-0.72380,-0.00268,-0.12711,-0.42601,-0.00522,-0.38107,-0.22806,-0.48087,-10.34842,-10.12530,0.59253,3.99048,-3.98419
2022,05,09,21:10:30.933,-0.00131,-0.02077,-1.95291,-0.00120,-0.01591,-1.46335,-0.00107,-0.01193,-1.06886,-0.00106,-0.01470,-1.33908,-0.00104,-0.01571,-1.44443,-1.66960,-0.00039,-0.00458,-0.32609,-0.72361,-0.00264,-0.12608,-0.42542,-0.00528,-0.38071,-0.22764,-0.48035,-10.32339,-10.08498,0.59236,3.99046,-3.98428
2022,05,09,21:10:31.183,-0.00125,-0.02071,-1.94701,-0.00116,-0.01593,-1.46609,-0.00105,-0.01200,-1.07017,-0.00118,-0.01493,-1.36242,-0.00111,-0.01572,-1.44125,-1.66965,-0.00043,-0.00468,-0.32654,-0.72307,-0.00270,-0.12640,-0.42483,-0.00513,-0.38139,-0.22727,-0.48103,-10.33764,-10.09921,0.59242,3.99046,-3.98429
2022,05,09,21:10:31.433,-0.00132,-0.02065,-1.93999,-0.00122,-0.01593,-1.46480,-0.00116,-0.01208,-1.07601,-0.00107,-0.01495,-1.36295,-0.00105,-0.01557,-1.43345,-1.66960,-0.00038,-0.00455,-0.32519,-0.72261,-0.00265,-0.12526,-0.42433,-0.00522,-0.38113,-0.22657,-0.48071,-10.30360,-10.05560,0.59244,3.99037,-3.98431
2022,05,09,21:10:31.684,-0.00125,-0.02087,-1.96087,-0.00112,-0.01587,-1.46584,-0.00111,-0.01195,-1.06727,-0.00113,-0.01500,-1.36544,-0.00108,-0.01573,-1.43915,-1.66964,-0.00044,-0.00463,-0.32558,-0.72208,-0.00268,-0.12572,-0.42373,-0.00517,-0.38081,-0.22641,-0.48025,-10.34315,-10.11424,0.59245,3.99040,-3.98425
2022,05,09,21:10:31.934,-0.00132,-0.02077,-1.95457,-0.00120,-0.01594,-1.46912,-0.00113,-0.01197,-1.06779,-0.00111,-0.01492,-1.36448,-0.00109,-0.01563,-1.43776,-1.66960,-0.00037,-0.00456,-0.32440,-0.72190,-0.00263,-0.12460,-0.42339,-0.00524,-0.38071,-0.22578,-0.48002,-10.29768,-10.05642,0.59236,3.99039,-3.98432
2022,05,09,21:10:32.184,-0.00125,-0.02082,-1.95681,-0.00112,-0.01588,-1.46160,-0.00113,-0.01196,-1.07047,-0.00114,-0.01492,-1.36273,-0.00117,-0.01566,-1.43715,-1.66965,-0.00046,-0.00463,-0.32480,-0.72125,-0.00265,-0.12474,-0.42272,-0.00515,-0.38013,-0.22529,-0.47953,-10.31655,-10.07961,0.59240,3.99049,-3.98431
2022,05,09,21:10:32.435,-0.00129,-0.02092,-1.95821,-0.00122,-0.01589,-1.46014,-0.00111,-0.01187,-1.06315,-0.00105,-0.01492,-1.36436,-0.00108,-0.01569,-1.44138,-1.66956,-0.00046,-0.00459,-0.32343,-0.72086,-0.00266,-0.12375,-0.42226,-0.00518,-0.37994,-0.22475,-0.47921,-10.29272,-10.05028,0.59234,3.99042,-3.98441
2022,05,09,21:10:32.685,-0.00125,-0.02083,-1.94868,-0.00117,-0.01597,-1.47163,-0.00116,-0.01209,-1.07439,-0.00109,-0.01499,-1.37079,-0.00119,-0.01569,-1.43880,-1.66964,-0.00041,-0.00465,-0.32393,-0.72028,-0.00259,-0.12379,-0.42179,-0.00516,-0.37927,-0.22437,-0.47853,-10.31324,-10.06484,0.59240,3.99044,-3.98429
