%Mission: MLO2022
%Operator: 
%Time: 2022,05,08,16:36:44.043
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220508_163644_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,08,16:36:44.141,tr,0.000,0.000000,0.006558,2.292920,-0.03216,-3.08407,-10.23730,-0.10380,-10.22680,-10.04171,-0.60723,-10.29985,-9.82638,-1.76143,-10.27597,-9.82611,-1.50491,-10.31444,-9.82647,-1.66906,-0.00052,-1.69363,-10.29921,-9.83395,-0.34820,-10.22733,-9.83415,-1.44310,-10.16565,-9.81004,-9.77243,-9.76729,-9.89819,0.61863,3.97872,-3.96648
2022,05,08,16:36:46.541,tr,0.000,0.000000,0.006516,2.772603,-0.03260,-3.11500,-10.26842,-0.10542,-10.38029,-10.09049,-0.61414,-10.32932,-9.86251,-1.76473,-10.38408,-9.90392,-1.50683,-10.35895,-9.87581,-1.66907,-0.00059,-1.69689,-10.35031,-9.89972,-0.35111,-10.28075,-9.86265,-1.44450,-10.24347,-9.85092,-9.81715,-9.81117,-9.92800,0.61848,3.97875,-3.96649
2022,05,08,16:36:46.654,tr,0.000,0.000000,0.006018,2.174603,-0.03262,-3.11410,-10.29633,-0.10533,-10.37394,-10.09160,-0.61414,-10.37679,-9.90431,-1.76489,-10.36981,-9.88446,-1.50678,-10.38661,-9.89763,-1.66912,-0.00054,-1.69702,-10.34343,-9.88385,-0.35153,-10.25390,-9.85301,-1.44468,-10.24561,-9.84076,-9.79798,-9.80654,-9.94522,0.61852,3.97873,-3.96658
2022,05,08,16:36:46.891,tr,0.000,0.000000,0.001545,2.643602,-0.03249,-3.11398,-10.33114,-0.10529,-10.38274,-10.09319,-0.61436,-10.37167,-9.89355,-1.76515,-10.34491,-9.87025,-1.50714,-10.35980,-9.84888,-1.66922,-0.00064,-1.69740,-10.32745,-9.87250,-0.35185,-10.24935,-9.84948,-1.44484,-10.27341,-9.86812,-9.83437,-9.83498,-9.96309,0.61854,3.97868,-3.96645
2022,05,08,16:36:47.141,tr,0.000,0.000000,0.001523,1.934607,-0.03261,-3.12005,-10.29970,-0.10562,-10.40625,-10.07969,-0.61532,-10.35063,-9.86906,-1.76583,-10.37008,-9.89922,-1.50730,-10.38923,-9.88241,-1.66913,-0.00056,-1.69763,-10.34499,-9.88662,-0.35196,-10.26058,-9.86773,-1.44487,-10.25284,-9.85700,-9.80187,-9.80165,-9.92641,0.61848,3.97869,-3.96651
2022,05,08,16:36:47.391,tr,0.000,0.000000,0.001337,1.775115,-0.03261,-3.12444,-10.32540,-0.10577,-10.42638,-10.10719,-0.61636,-10.36752,-9.89647,-1.76607,-10.35602,-9.87102,-1.50740,-10.35591,-9.85586,-1.66921,-0.00062,-1.69783,-10.33295,-9.87039,-0.35211,-10.23320,-9.84414,-1.44499,-10.27713,-9.87639,-9.82820,-9.82728,-9.97075,0.61856,3.97870,-3.96644
2022,05,08,16:36:47.641,tr,0.000,0.000000,0.001560,1.128256,-0.03268,-3.12591,-10.28817,-0.10599,-10.44519,-10.08728,-0.61715,-10.33783,-9.86861,-1.76651,-10.38178,-9.89761,-1.50755,-10.38100,-9.88281,-1.66912,-0.00060,-1.69817,-10.35375,-9.89431,-0.35234,-10.27950,-9.85697,-1.44521,-10.25557,-9.85864,-9.81374,-9.79899,-9.94169,0.61849,3.97866,-3.96655
2022,05,08,16:36:47.891,tr,0.000,0.000000,0.001574,0.358601,-0.03261,-3.12654,-10.32323,-0.10602,-10.45163,-10.10851,-0.61778,-10.36219,-9.88537,-1.76616,-10.36275,-9.88354,-1.50765,-10.35367,-9.84155,-1.66918,-0.00063,-1.69831,-10.32817,-9.86903,-0.35272,-10.25513,-9.83636,-1.44510,-10.27992,-9.87795,-9.84078,-9.82967,-9.94962,0.61850,3.97866,-3.96641
2022,05,08,16:36:48.141,tr,0.000,0.000000,0.002154,0.535902,-0.03267,-3.13029,-10.30030,-0.10630,-10.47000,-10.08640,-0.61835,-10.34762,-9.85777,-1.76665,-10.37548,-9.90525,-1.50785,-10.36864,-9.87878,-1.66911,-0.00053,-1.69866,-10.34232,-9.89186,-0.35304,-10.28705,-9.86506,-1.44555,-10.25335,-9.86058,-9.81929,-9.80558,-9.93439,0.61842,3.97865,-3.96651
2022,05,08,16:36:48.391,tr,0.000,0.000000,0.002419,0.791751,-0.03270,-3.13643,-10.32790,-0.10650,-10.49769,-10.10652,-0.61974,-10.37925,-9.88094,-1.76766,-10.35319,-9.88011,-1.50835,-10.34837,-9.85212,-1.66918,-0.00063,-1.69937,-10.31346,-9.85987,-0.35365,-10.25702,-9.84264,-1.44577,-10.26307,-9.87564,-9.83900,-9.82735,-9.96294,0.61848,3.97875,-3.96648
2022,05,08,16:36:48.641,tr,0.000,0.000000,0.003173,0.955760,-0.03275,-3.13068,-10.29477,-0.10651,-10.48369,-10.08737,-0.61867,-10.35315,-9.86647,-1.76651,-10.36802,-9.89343,-1.50776,-10.37924,-9.87004,-1.66916,-0.00053,-1.69915,-10.34483,-9.87308,-0.35325,-10.27820,-9.86455,-1.44571,-10.23872,-9.85735,-9.81886,-9.80651,-9.94256,0.61834,3.97864,-3.96650
2022,05,08,16:36:48.891,tr,0.000,0.000000,0.002763,0.836838,-0.03272,-3.13622,-10.33938,-0.10654,-10.50563,-10.10944,-0.61979,-10.37807,-9.89123,-1.76730,-10.35482,-9.87350,-1.50799,-10.35215,-9.84497,-1.66920,-0.00064,-1.69930,-10.32246,-9.85569,-0.35349,-10.25950,-9.84495,-1.44568,-10.27063,-9.87408,-9.83919,-9.83087,-9.97124,0.61838,3.97866,-3.96648
2022,05,08,16:36:49.141,tr,0.000,0.000000,0.002974,0.955180,-0.03285,-3.14087,-10.30431,-0.10689,-10.52874,-10.06966,-0.62146,-10.34591,-9.86349,-1.76814,-10.35641,-9.89156,-1.50856,-10.37351,-9.87722,-1.66916,-0.00057,-1.70018,-10.35229,-9.89474,-0.35435,-10.27698,-9.86496,-1.44612,-10.25530,-9.84757,-9.81750,-9.80380,-9.93901,0.61839,3.97863,-3.96653
2022,05,08,16:36:49.391,tr,0.000,0.000000,0.003927,1.222222,-0.03271,-3.13276,-10.33212,-0.10668,-10.51301,-10.09434,-0.61943,-10.37684,-9.89015,-1.76659,-10.34461,-9.86582,-1.50746,-10.34420,-9.84843,-1.66927,-0.00062,-1.69895,-10.32541,-9.86853,-0.35330,-10.23561,-9.84378,-1.44568,-10.28029,-9.87695,-9.82969,-9.82860,-9.96223,0.61844,3.97868,-3.96650
2022,05,08,16:36:49.641,tr,0.000,0.000000,0.004410,0.871145,-0.03285,-3.14080,-10.29075,-0.10702,-10.53876,-10.08578,-0.62134,-10.34774,-9.86348,-1.76720,-10.38107,-9.88821,-1.50795,-10.37706,-9.86553,-1.66913,-0.00063,-1.69929,-10.34524,-9.88757,-0.35358,-10.26564,-9.86320,-1.44573,-10.24590,-9.85518,-9.79987,-9.79948,-9.93866,0.61838,3.97866,-3.96655
