%Mission: MLO2022
%Operator: 
%Time: 2022,05,09,04:41:33.718
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220509_044133_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,wtf,elev_setpoint,azi_setpoint,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,09,04:43:03.887,tr,0.000,0.200000,0.003832,-1.121571,0.00022,-0.00350,-0.34104,0.00022,-0.01009,-0.98815,0.00022,-0.01091,-1.07434,0.00021,-0.01208,-1.18865,0.00024,-0.00893,-0.87607,-1.66921,0.00062,0.00096,0.12228,-0.29562,0.00267,0.29929,0.02634,-0.00009,0.02325,0.19946,-0.07424,-7.39432,-7.97246,0.57931,3.98936,-3.98378
2022,05,09,04:43:04.137,tr,0.000,0.200000,0.025402,19.728537,0.00013,-0.00380,-0.35747,0.00019,-0.01009,-0.99023,0.00021,-0.01094,-1.07591,0.00022,-0.01205,-1.18695,0.00025,-0.00889,-0.87307,-1.66921,0.00063,0.00090,0.12203,-0.29556,0.00270,0.29907,0.02618,-0.00003,0.02288,0.19930,-0.07455,-7.42184,-7.99416,0.57933,3.98934,-3.98375
2022,05,09,04:43:04.386,tr,0.000,0.100000,0.000031,-33.613545,0.00022,-0.00364,-0.34860,0.00023,-0.01013,-0.99193,0.00022,-0.01094,-1.07541,0.00023,-0.01206,-1.18309,0.00026,-0.00890,-0.87288,-1.66918,0.00069,0.00095,0.12227,-0.29564,0.00272,0.29951,0.02626,-0.00007,0.02306,0.19955,-0.07470,-7.43563,-7.98943,0.57931,3.98932,-3.98381
2022,05,09,04:43:04.636,tr,0.000,0.100000,0.048392,11.929248,0.00029,-0.00373,-0.35659,0.00026,-0.01008,-0.99516,0.00025,-0.01100,-1.08853,0.00031,-0.01194,-1.18327,0.00025,-0.00889,-0.87363,-1.66920,0.00074,0.00095,0.12236,-0.29603,0.00277,0.29958,0.02599,-0.00008,0.02327,0.19938,-0.07464,-7.43201,-7.97797,0.57937,3.98942,-3.98376
2022,05,09,04:43:04.887,tr,0.000,-0.100000,0.014946,-63.522456,0.00030,-0.00365,-0.35820,0.00027,-0.01013,-0.99624,0.00026,-0.01111,-1.09250,0.00024,-0.01200,-1.18254,0.00032,-0.00883,-0.86685,-1.66919,0.00068,0.00098,0.12234,-0.29571,0.00271,0.29979,0.02600,-0.00000,0.02345,0.19936,-0.07469,-7.44080,-7.97293,0.57937,3.98938,-3.98376
2022,05,09,04:43:05.137,tr,0.000,-0.100000,0.006356,-64.779786,0.00025,-0.00347,-0.33249,0.00029,-0.01021,-1.00646,0.00022,-0.01111,-1.09373,0.00027,-0.01171,-1.15170,0.00030,-0.00888,-0.87331,-1.66920,0.00071,0.00096,0.12234,-0.29581,0.00272,0.29935,0.02604,-0.00006,0.02324,0.19916,-0.07458,-7.42311,-7.94606,0.57929,3.98938,-3.98379
2022,05,09,04:43:05.387,tr,0.000,-0.200000,0.003139,-79.509436,0.00022,-0.00357,-0.33786,0.00028,-0.01035,-1.01537,0.00020,-0.01133,-1.11496,0.00027,-0.01167,-1.14899,0.00027,-0.00889,-0.87216,-1.66918,0.00066,0.00098,0.12227,-0.29593,0.00269,0.29953,0.02600,-0.00002,0.02321,0.19918,-0.07467,-7.44219,-7.96618,0.57934,3.98943,-3.98379
2022,05,09,04:43:05.636,tr,0.000,-0.200000,0.022050,-11.525144,0.00020,-0.00365,-0.34795,0.00023,-0.01046,-1.03140,0.00023,-0.01141,-1.12747,0.00025,-0.01169,-1.15172,0.00035,-0.00888,-0.86962,-1.66917,0.00070,0.00096,0.12209,-0.29599,0.00269,0.29936,0.02592,-0.00003,0.02297,0.19917,-0.07472,-7.44285,-7.95684,0.57929,3.98932,-3.98374
2022,05,09,04:43:05.886,tr,0.000,-0.300000,0.021320,-36.906767,0.00025,-0.00379,-0.36658,0.00025,-0.01048,-1.02881,0.00021,-0.01139,-1.12541,0.00025,-0.01173,-1.15337,0.00024,-0.00887,-0.86557,-1.66924,0.00066,0.00090,0.12198,-0.29607,0.00272,0.29899,0.02596,-0.00010,0.02266,0.19922,-0.07480,-7.44938,-7.95352,0.57924,3.98947,-3.98387
2022,05,09,04:43:06.136,tr,0.000,-0.300000,0.010389,-33.014071,0.00024,-0.00363,-0.34706,0.00019,-0.01046,-1.03003,0.00027,-0.01161,-1.13717,0.00023,-0.01168,-1.15041,0.00021,-0.00895,-0.87549,-1.66916,0.00071,0.00092,0.12182,-0.29611,0.00266,0.29893,0.02590,-0.00010,0.02249,0.19927,-0.07472,-7.44444,-7.94509,0.57926,3.98933,-3.98374
2022,05,09,04:43:06.387,tr,0.000,-0.400000,0.018185,-25.841804,0.00022,-0.00365,-0.34803,0.00024,-0.01063,-1.03962,0.00018,-0.01149,-1.13207,0.00021,-0.01165,-1.14590,0.00025,-0.00894,-0.87072,-1.66920,0.00061,0.00097,0.12145,-0.29599,0.00265,0.29878,0.02589,-0.00010,0.02230,0.19918,-0.07497,-7.46191,-7.95077,0.57926,3.98939,-3.98381
2022,05,09,04:43:06.637,tr,0.000,-0.400000,-0.009418,-27.357612,0.00016,-0.00374,-0.36009,0.00017,-0.01060,-1.04122,0.00017,-0.01167,-1.14169,0.00024,-0.01178,-1.15505,0.00023,-0.00892,-0.86852,-1.66927,0.00067,0.00094,0.12116,-0.29617,0.00267,0.29791,0.02592,-0.00010,0.02174,0.19892,-0.07490,-7.45471,-7.95153,0.57919,3.98938,-3.98384
2022,05,09,04:43:06.887,tr,0.000,-0.300000,-0.009926,8.256638,0.00019,-0.00359,-0.33653,0.00019,-0.01066,-1.04389,0.00010,-0.01154,-1.13397,0.00018,-0.01167,-1.14599,0.00023,-0.00900,-0.87469,-1.66925,0.00061,0.00086,0.12097,-0.29616,0.00265,0.29803,0.02585,-0.00009,0.02184,0.19895,-0.07495,-7.46138,-7.94228,0.57919,3.98940,-3.98389
2022,05,09,04:43:07.136,tr,0.000,-0.300000,0.002073,-7.353731,0.00011,-0.00369,-0.34314,0.00021,-0.01062,-1.04514,0.00016,-0.01164,-1.14161,0.00022,-0.01166,-1.14277,0.00026,-0.00899,-0.87502,-1.66923,0.00060,0.00090,0.12098,-0.29620,0.00263,0.29797,0.02581,-0.00010,0.02167,0.19906,-0.07503,-7.46501,-7.94538,0.57920,3.98935,-3.98384
2022,05,09,04:43:07.386,tr,0.000,-0.200000,0.011103,64.800909,0.00020,-0.00358,-0.34493,0.00015,-0.01070,-1.04573,0.00018,-0.01162,-1.13889,0.00016,-0.01176,-1.15395,0.00024,-0.00894,-0.87363,-1.66922,0.00063,0.00093,0.12124,-0.29628,0.00268,0.29840,0.02584,-0.00007,0.02207,0.19901,-0.07497,-7.46752,-7.94189,0.57924,3.98933,-3.98376
2022,05,09,04:43:07.637,tr,0.000,-0.200000,-0.004975,1.198152,0.00021,-0.00373,-0.35227,0.00019,-0.01051,-1.03956,0.00016,-0.01159,-1.13611,0.00023,-0.01170,-1.14773,0.00027,-0.00894,-0.87374,-1.66913,0.00065,0.00092,0.12166,-0.29633,0.00265,0.29842,0.02573,-0.00007,0.02248,0.19872,-0.07490,-7.46069,-7.93828,0.57925,3.98930,-3.98378
2022,05,09,04:43:07.887,tr,0.000,-0.100000,-0.016865,26.405476,0.00027,-0.00375,-0.35758,0.00031,-0.01060,-1.04217,0.00024,-0.01141,-1.12473,0.00024,-0.01163,-1.14489,0.00030,-0.00887,-0.86726,-1.66916,0.00069,0.00097,0.12201,-0.29616,0.00275,0.29929,0.02562,-0.00004,0.02306,0.19891,-0.07491,-7.46118,-7.93187,0.57925,3.98941,-3.98378
2022,05,09,04:43:08.137,tr,0.000,-0.100000,0.005948,32.791832,0.00019,-0.00364,-0.34207,0.00018,-0.01051,-1.02753,0.00018,-0.01134,-1.10974,0.00016,-0.01171,-1.14587,0.00023,-0.00898,-0.87329,-1.66924,0.00065,0.00089,0.12098,-0.29636,0.00265,0.29774,0.02570,-0.00011,0.02163,0.19871,-0.07497,-7.46301,-7.93024,0.57915,3.98940,-3.98381
2022,05,09,04:43:08.387,tr,0.000,0.000000,-0.011776,49.935039,0.00009,-0.00378,-0.35457,0.00008,-0.01054,-1.03085,0.00008,-0.01135,-1.10148,0.00004,-0.01217,-1.18292,0.00011,-0.00904,-0.87000,-1.66931,0.00053,0.00084,0.11944,-0.29625,0.00255,0.29631,0.02546,-0.00017,0.02026,0.19857,-0.07525,-7.48061,-7.94170,0.57911,3.98932,-3.98393
2022,05,09,04:43:08.636,tr,0.000,0.000000,-0.004563,21.133034,-0.00001,-0.00390,-0.35512,0.00006,-0.01056,-1.02552,0.00008,-0.01134,-1.09726,0.00003,-0.01220,-1.18177,0.00008,-0.00904,-0.86865,-1.66937,0.00049,0.00076,0.11862,-0.29621,0.00245,0.29545,0.02561,-0.00026,0.01908,0.19866,-0.07528,-7.48076,-7.94492,0.57907,3.98922,-3.98390
2022,05,09,04:43:08.886,tr,0.000,0.000000,-0.001486,10.064156,-0.00001,-0.00391,-0.35436,-0.00001,-0.01059,-1.02120,-0.00002,-0.01135,-1.10130,-0.00000,-0.01222,-1.18484,0.00006,-0.00915,-0.87770,-1.66937,0.00046,0.00076,0.11798,-0.29612,0.00249,0.29524,0.02542,-0.00027,0.01900,0.19865,-0.07534,-7.48641,-7.94568,0.57906,3.98923,-3.98398
2022,05,09,04:43:09.137,tr,0.000,0.000000,0.007772,-2.645893,-0.00003,-0.00392,-0.35564,0.00007,-0.01055,-1.02536,0.00001,-0.01136,-1.09898,0.00006,-0.01221,-1.18527,0.00006,-0.00913,-0.88012,-1.66934,0.00048,0.00079,0.11827,-0.29634,0.00250,0.29530,0.02533,-0.00028,0.01897,0.19873,-0.07531,-7.48016,-7.94039,0.57905,3.98922,-3.98395
2022,05,09,04:43:09.387,tr,0.000,0.000000,-0.013326,-0.741563,0.00002,-0.00375,-0.34871,-0.00001,-0.01060,-1.02290,-0.00007,-0.01135,-1.09695,-0.00003,-0.01230,-1.19250,0.00006,-0.00912,-0.87769,-1.66936,0.00048,0.00076,0.11791,-0.29638,0.00249,0.29537,0.02541,-0.00028,0.01889,0.19888,-0.07540,-7.49319,-7.94852,0.57901,3.98924,-3.98401
2022,05,09,04:43:09.637,tr,0.000,0.000000,0.013259,-4.009892,-0.00006,-0.00396,-0.35793,0.00001,-0.01048,-1.01576,-0.00003,-0.01128,-1.09446,0.00003,-0.01224,-1.18734,0.00008,-0.00906,-0.87589,-1.66936,0.00043,0.00076,0.11826,-0.29645,0.00242,0.29534,0.02551,-0.00028,0.01871,0.19872,-0.07546,-7.49565,-7.95203,0.57903,3.98926,-3.98396
2022,05,09,04:43:09.886,tr,0.000,0.000000,0.011206,9.882459,-0.00002,-0.00386,-0.35674,0.00001,-0.01044,-1.01351,-0.00006,-0.01145,-1.10724,-0.00000,-0.01232,-1.19207,-0.00000,-0.00920,-0.87704,-1.66937,0.00045,0.00071,0.11796,-0.29626,0.00250,0.29517,0.02546,-0.00031,0.01871,0.19867,-0.07555,-7.50516,-7.96520,0.57901,3.98926,-3.98396
2022,05,09,04:43:10.136,tr,0.000,0.000000,0.004706,31.632789,-0.00004,-0.00374,-0.33588,0.00005,-0.01037,-1.00808,0.00005,-0.01131,-1.09549,0.00005,-0.01230,-1.19521,0.00010,-0.00904,-0.87028,-1.66936,0.00053,0.00078,0.11839,-0.29616,0.00249,0.29543,0.02523,-0.00031,0.01904,0.19855,-0.07548,-7.50155,-7.96138,0.57899,3.98931,-3.98392
2022,05,09,04:43:10.386,tr,0.000,0.000000,0.021155,18.815952,-0.00001,-0.00393,-0.36761,-0.00001,-0.01056,-1.01597,0.00000,-0.01143,-1.10413,-0.00001,-0.01226,-1.18872,0.00005,-0.00916,-0.87436,-1.66942,0.00044,0.00080,0.11783,-0.29636,0.00249,0.29487,0.02541,-0.00027,0.01859,0.19863,-0.07546,-7.50161,-7.95559,0.57900,3.98924,-3.98400
2022,05,09,04:43:10.637,tr,0.000,0.000000,-0.013870,0.639198,-0.00006,-0.00379,-0.34839,-0.00003,-0.01052,-1.01273,0.00001,-0.01135,-1.09595,-0.00003,-0.01227,-1.19103,0.00008,-0.00909,-0.87203,-1.66940,0.00044,0.00076,0.11773,-0.29634,0.00246,0.29479,0.02523,-0.00031,0.01843,0.19845,-0.07546,-7.49245,-7.94958,0.57891,3.98923,-3.98399
2022,05,09,04:43:10.887,tr,0.000,0.000000,-0.010630,-1.055612,-0.00002,-0.00382,-0.34681,-0.00005,-0.01045,-1.01121,-0.00010,-0.01137,-1.09770,-0.00003,-0.01229,-1.18905,0.00001,-0.00915,-0.87614,-1.66942,0.00040,0.00076,0.11750,-0.29638,0.00246,0.29461,0.02509,-0.00026,0.01864,0.19833,-0.07549,-7.49794,-7.94821,0.57899,3.98927,-3.98401
2022,05,09,04:43:11.137,tr,0.000,0.000000,-0.013657,-13.077923,-0.00002,-0.00396,-0.35302,0.00002,-0.01039,-1.00911,-0.00005,-0.01127,-1.09772,0.00004,-0.01220,-1.18487,0.00007,-0.00867,-0.82887,-1.66939,0.00049,0.00073,0.11788,-0.29644,0.00242,0.29496,0.02514,-0.00025,0.01863,0.19856,-0.07558,-7.50818,-7.96292,0.57902,3.98922,-3.98394
2022,05,09,04:43:11.386,tr,0.000,0.000000,0.017398,-11.772955,0.00008,-0.00373,-0.34000,-0.00001,-0.01047,-1.00898,-0.00003,-0.01127,-1.09626,-0.00001,-0.01221,-1.18908,0.00009,-0.00864,-0.82919,-1.66937,0.00047,0.00073,0.11829,-0.29645,0.00251,0.29557,0.02515,-0.00023,0.01927,0.19840,-0.07564,-7.51508,-7.96328,0.57898,3.98928,-3.98388
2022,05,09,04:43:11.636,tr,0.000,0.000000,0.001182,-13.033067,0.00001,-0.00381,-0.34987,0.00007,-0.01041,-1.00976,0.00001,-0.01136,-1.10358,0.00000,-0.01220,-1.19018,0.00013,-0.00872,-0.83842,-1.66929,0.00049,0.00077,0.11855,-0.29646,0.00250,0.29538,0.02511,-0.00025,0.01929,0.19820,-0.07558,-7.51053,-7.96292,0.57903,3.98928,-3.98389
2022,05,09,04:43:11.886,tr,0.000,0.000000,-0.003639,4.078595,0.00009,-0.00372,-0.35521,0.00005,-0.01040,-1.01195,0.00002,-0.01129,-1.09879,0.00006,-0.01221,-1.18824,0.00016,-0.00856,-0.82846,-1.66932,0.00054,0.00086,0.11916,-0.29652,0.00261,0.29632,0.02532,-0.00021,0.02013,0.19852,-0.07543,-7.50372,-7.95090,0.57905,3.98938,-3.98385
2022,05,09,04:43:12.137,tr,0.000,0.000000,0.003984,-1.926893,0.00010,-0.00387,-0.35595,0.00012,-0.01026,-1.00515,0.00011,-0.01129,-1.10365,0.00011,-0.01216,-1.18700,0.00016,-0.00847,-0.81826,-1.66927,0.00053,0.00086,0.11936,-0.29652,0.00256,0.29631,0.02516,-0.00018,0.02014,0.19823,-0.07555,-7.51274,-7.96809,0.57903,3.98935,-3.98380
2022,05,09,04:43:12.387,tr,0.000,0.000000,0.001590,-37.593124,0.00009,-0.00367,-0.34129,0.00010,-0.01034,-1.00859,0.00007,-0.01128,-1.09725,0.00012,-0.01219,-1.19126,0.00015,-0.00849,-0.81795,-1.66926,0.00054,0.00089,0.11941,-0.29672,0.00259,0.29649,0.02526,-0.00021,0.02036,0.19824,-0.07553,-7.51233,-7.96254,0.57905,3.98935,-3.98384
2022,05,09,04:43:12.637,tr,0.000,0.000000,0.005939,-18.904668,0.00014,-0.00368,-0.34769,0.00014,-0.01041,-1.01950,0.00014,-0.01130,-1.10185,0.00017,-0.01224,-1.19352,0.00018,-0.00853,-0.82603,-1.66925,0.00058,0.00086,0.12019,-0.29674,0.00263,0.29730,0.02530,-0.00016,0.02083,0.19843,-0.07552,-7.51377,-7.96322,0.57904,3.98937,-3.98382
2022,05,09,04:43:12.886,tr,0.000,0.000000,0.016604,-12.275644,0.00014,-0.00363,-0.34957,0.00012,-0.01039,-1.01725,0.00017,-0.01114,-1.09053,0.00017,-0.01210,-1.18529,0.00021,-0.00844,-0.81908,-1.66927,0.00063,0.00089,0.12017,-0.29663,0.00262,0.29745,0.02520,-0.00014,0.02103,0.19852,-0.07554,-7.52351,-7.97106,0.57904,3.98940,-3.98381
2022,05,09,04:43:13.136,tr,0.000,0.000000,-0.014044,-4.306458,0.00015,-0.00376,-0.35959,0.00018,-0.01034,-1.01441,0.00015,-0.01123,-1.09840,0.00022,-0.01212,-1.18984,0.00022,-0.00840,-0.82494,-1.66919,0.00064,0.00091,0.12051,-0.29656,0.00257,0.29741,0.02518,-0.00013,0.02102,0.19832,-0.07569,-7.53373,-7.98295,0.57913,3.98934,-3.98371
2022,05,09,04:43:13.387,tr,0.000,0.000000,0.015824,26.883911,0.00017,-0.00348,-0.33676,0.00017,-0.01037,-1.01294,0.00017,-0.01117,-1.09557,0.00018,-0.01208,-1.18498,0.00019,-0.00856,-0.82992,-1.66925,0.00058,0.00095,0.12029,-0.29678,0.00266,0.29744,0.02517,-0.00006,0.02129,0.19833,-0.07563,-7.52912,-7.97667,0.57907,3.98941,-3.98382
2022,05,09,04:43:13.637,tr,0.000,0.000000,0.009337,41.715554,0.00018,-0.00361,-0.34079,0.00016,-0.01030,-1.01462,0.00015,-0.01114,-1.09645,0.00018,-0.01209,-1.18508,0.00025,-0.00854,-0.83330,-1.66917,0.00061,0.00089,0.12068,-0.29657,0.00263,0.29751,0.02519,-0.00011,0.02127,0.19816,-0.07565,-7.53480,-7.98265,0.57903,3.98942,-3.98379
2022,05,09,04:43:13.887,tr,0.000,0.000000,0.016015,14.336449,0.00027,-0.00355,-0.34656,0.00024,-0.01030,-1.01197,0.00021,-0.01110,-1.08972,0.00021,-0.01205,-1.18909,0.00026,-0.00850,-0.82800,-1.66919,0.00065,0.00094,0.12119,-0.29663,0.00268,0.29835,0.02527,-0.00011,0.02192,0.19856,-0.07565,-7.53283,-7.97766,0.57904,3.98943,-3.98378
2022,05,09,04:43:14.137,tr,0.000,0.000000,-0.027948,-13.343878,0.00027,-0.00340,-0.32826,0.00029,-0.01021,-1.01012,0.00027,-0.01097,-1.08682,0.00027,-0.01196,-1.18665,0.00034,-0.00846,-0.82920,-1.66910,0.00068,0.00096,0.12224,-0.29673,0.00276,0.29916,0.02530,-0.00001,0.02258,0.19854,-0.07575,-7.54447,-7.99237,0.57911,3.98943,-3.98368
2022,05,09,04:43:14.386,tr,0.000,0.000000,-0.016374,-2.870585,0.00032,-0.00362,-0.35162,0.00026,-0.01024,-1.00827,0.00029,-0.01088,-1.07946,0.00031,-0.01155,-1.14034,0.00032,-0.00850,-0.82914,-1.66916,0.00075,0.00105,0.12209,-0.29672,0.00277,0.29925,0.02534,0.00003,0.02282,0.19845,-0.07564,-7.53351,-7.98271,0.57914,3.98948,-3.98366
2022,05,09,04:43:14.636,tr,0.000,0.000000,0.000074,18.933002,0.00029,-0.00349,-0.34159,0.00032,-0.01019,-1.01153,0.00033,-0.01087,-1.07576,0.00032,-0.01162,-1.14869,0.00039,-0.00848,-0.83040,-1.66914,0.00076,0.00102,0.12240,-0.29670,0.00275,0.29940,0.02531,-0.00001,0.02294,0.19836,-0.07571,-7.53829,-7.98891,0.57912,3.98945,-3.98361
2022,05,09,04:43:14.887,tr,0.000,0.000000,0.027813,-2.024832,0.00032,-0.00343,-0.33533,0.00029,-0.01023,-1.01212,0.00033,-0.01089,-1.07692,0.00033,-0.01165,-1.14854,0.00035,-0.00846,-0.83058,-1.66912,0.00069,0.00098,0.12225,-0.29651,0.00279,0.29969,0.02509,-0.00001,0.02327,0.19844,-0.07546,-7.52461,-7.96901,0.57913,3.98949,-3.98369
2022,05,09,04:43:15.137,tr,0.000,0.000000,-0.009810,-16.383154,0.00030,-0.00355,-0.34313,0.00033,-0.01027,-1.01423,0.00031,-0.01096,-1.08209,0.00036,-0.01158,-1.14381,0.00039,-0.00841,-0.82863,-1.66912,0.00077,0.00101,0.12232,-0.29666,0.00276,0.29957,0.02505,0.00004,0.02310,0.19848,-0.07554,-7.52856,-7.97631,0.57908,3.98952,-3.98369
2022,05,09,04:43:15.387,tr,0.000,0.000000,-0.030233,-13.785499,0.00035,-0.00332,-0.32765,0.00033,-0.01025,-1.01239,0.00037,-0.01087,-1.07710,0.00039,-0.01152,-1.14632,0.00043,-0.00833,-0.82708,-1.66909,0.00077,0.00111,0.12308,-0.29678,0.00286,0.30060,0.02520,0.00007,0.02408,0.19872,-0.07535,-7.51965,-7.96395,0.57921,3.98952,-3.98366
2022,05,09,04:43:15.636,tr,0.000,0.000000,-0.002094,-14.532670,0.00035,-0.00343,-0.33772,0.00036,-0.01017,-1.01257,0.00034,-0.01090,-1.08321,0.00036,-0.01146,-1.14026,0.00041,-0.00840,-0.82983,-1.66907,0.00077,0.00106,0.12299,-0.29671,0.00284,0.30023,0.02516,0.00007,0.02378,0.19851,-0.07552,-7.53153,-7.97972,0.57913,3.98954,-3.98365
2022,05,09,04:43:15.886,tr,0.000,0.000000,0.000390,8.483200,0.00034,-0.00330,-0.32871,0.00035,-0.01025,-1.01718,0.00038,-0.01087,-1.07926,0.00038,-0.01156,-1.14438,0.00042,-0.00833,-0.82043,-1.66910,0.00075,0.00106,0.12299,-0.29680,0.00279,0.30048,0.02510,0.00007,0.02389,0.19854,-0.07562,-7.53765,-7.98241,0.57914,3.98954,-3.98372
2022,05,09,04:43:16.137,tr,0.000,0.000000,-0.008969,-3.087472,0.00033,-0.00354,-0.34980,0.00039,-0.01018,-1.01319,0.00037,-0.01091,-1.08493,0.00036,-0.01154,-1.14511,0.00045,-0.00839,-0.83336,-1.66911,0.00080,0.00107,0.12306,-0.29697,0.00278,0.30034,0.02502,0.00007,0.02380,0.19839,-0.07566,-7.54382,-7.99159,0.57913,3.98951,-3.98364
2022,05,09,04:43:16.387,tr,0.000,0.000000,0.024553,1.396471,0.00039,-0.00338,-0.33853,0.00038,-0.01009,-1.00814,0.00034,-0.01093,-1.08463,0.00044,-0.01148,-1.14168,0.00045,-0.00839,-0.83347,-1.66903,0.00083,0.00112,0.12331,-0.29686,0.00283,0.30060,0.02513,0.00010,0.02421,0.19859,-0.07539,-7.52509,-7.96966,0.57914,3.98954,-3.98363
2022,05,09,04:43:16.637,tr,0.000,0.000000,-0.008161,20.683866,0.00039,-0.00317,-0.31963,0.00041,-0.01005,-1.00301,0.00040,-0.01083,-1.08115,0.00040,-0.01148,-1.14326,0.00042,-0.00840,-0.83362,-1.66909,0.00081,0.00106,0.12339,-0.29686,0.00279,0.30046,0.02527,0.00006,0.02410,0.19846,-0.07556,-7.53695,-7.98332,0.57917,3.98955,-3.98368
2022,05,09,04:43:16.887,tr,0.000,0.000000,-0.007144,11.011353,0.00038,-0.00332,-0.33173,0.00043,-0.01009,-1.00267,0.00034,-0.01098,-1.08776,0.00037,-0.01148,-1.14430,0.00043,-0.00845,-0.83490,-1.66913,0.00083,0.00105,0.12309,-0.29685,0.00282,0.30046,0.02506,0.00008,0.02398,0.19857,-0.07561,-7.54194,-7.99103,0.57913,3.98959,-3.98362
2022,05,09,04:43:17.136,tr,0.000,0.000000,0.010504,17.145532,0.00035,-0.00340,-0.33870,0.00039,-0.01009,-1.00336,0.00042,-0.01088,-1.08038,0.00035,-0.01147,-1.13989,0.00044,-0.00834,-0.82506,-1.66908,0.00084,0.00107,0.12342,-0.29710,0.00282,0.30027,0.02530,0.00004,0.02410,0.19823,-0.07548,-7.52506,-7.97396,0.57910,3.98961,-3.98365
2022,05,09,04:43:17.386,tr,0.000,0.000000,-0.010237,2.659638,0.00039,-0.00336,-0.33559,0.00032,-0.01010,-1.00414,0.00036,-0.01095,-1.08528,0.00038,-0.01149,-1.14181,0.00044,-0.00842,-0.82674,-1.66909,0.00076,0.00108,0.12322,-0.29684,0.00278,0.30050,0.02517,0.00005,0.02409,0.19843,-0.07548,-7.53396,-7.97686,0.57911,3.98959,-3.98368
2022,05,09,04:43:17.637,tr,0.000,0.000000,-0.000810,14.775768,0.00039,-0.00353,-0.35001,0.00039,-0.01017,-1.01121,0.00035,-0.01094,-1.08864,0.00038,-0.01145,-1.13632,0.00038,-0.00841,-0.83345,-1.66908,0.00080,0.00107,0.12316,-0.29709,0.00279,0.30060,0.02506,0.00010,0.02407,0.19881,-0.07558,-7.53787,-7.98562,0.57912,3.98955,-3.98367
2022,05,09,04:43:17.887,tr,0.000,0.000000,0.002636,-2.603253,0.00038,-0.00346,-0.34403,0.00033,-0.01019,-1.01037,0.00041,-0.01091,-1.07866,0.00035,-0.01152,-1.14618,0.00046,-0.00829,-0.82283,-1.66906,0.00078,0.00110,0.12321,-0.29694,0.00280,0.30010,0.02529,0.00003,0.02399,0.19831,-0.07545,-7.52525,-7.97077,0.57905,3.98951,-3.98369
2022,05,09,04:43:18.137,tr,0.000,0.000000,0.004569,-13.717354,0.00034,-0.00340,-0.33668,0.00039,-0.01022,-1.01544,0.00034,-0.01086,-1.07858,0.00035,-0.01154,-1.14430,0.00041,-0.00833,-0.82338,-1.66909,0.00075,0.00104,0.12297,-0.29703,0.00276,0.30003,0.02516,0.00005,0.02370,0.19825,-0.07558,-7.53704,-7.98347,0.57910,3.98953,-3.98364
2022,05,09,04:43:18.387,tr,0.000,0.000000,0.002641,8.755541,0.00042,-0.00348,-0.34688,0.00033,-0.01020,-1.01400,0.00031,-0.01095,-1.08601,0.00036,-0.01153,-1.14740,0.00038,-0.00834,-0.82459,-1.66915,0.00077,0.00103,0.12276,-0.29687,0.00283,0.30002,0.02497,0.00003,0.02379,0.19830,-0.07559,-7.53809,-7.98375,0.57909,3.98952,-3.98369
2022,05,09,04:43:18.636,tr,0.000,0.000000,-0.005181,-24.393743,0.00033,-0.00343,-0.33475,0.00034,-0.01018,-1.01046,0.00027,-0.01093,-1.08588,0.00029,-0.01163,-1.15138,0.00038,-0.00842,-0.82739,-1.66913,0.00075,0.00104,0.12225,-0.29688,0.00273,0.29950,0.02505,-0.00002,0.02300,0.19837,-0.07574,-7.54455,-7.99346,0.57903,3.98954,-3.98369
2022,05,09,04:43:18.886,tr,0.000,0.000000,0.011032,-5.471930,0.00026,-0.00355,-0.35231,0.00025,-0.01023,-1.00975,0.00026,-0.01101,-1.08547,0.00032,-0.01164,-1.15149,0.00033,-0.00842,-0.82562,-1.66918,0.00071,0.00099,0.12190,-0.29684,0.00272,0.29955,0.02496,-0.00003,0.02268,0.19860,-0.07579,-7.55649,-8.00339,0.57900,3.98953,-3.98377
2022,05,09,04:43:19.137,tr,0.000,0.000000,0.007947,-27.937545,0.00027,-0.00348,-0.33656,0.00028,-0.01021,-1.01314,0.00025,-0.01086,-1.07779,0.00027,-0.01158,-1.14457,0.00036,-0.00846,-0.82836,-1.66913,0.00074,0.00102,0.12231,-0.29711,0.00281,0.29938,0.02514,-0.00004,0.02296,0.19841,-0.07568,-7.53820,-7.98923,0.57902,3.98951,-3.98368
2022,05,09,04:43:19.387,tr,0.000,0.000000,-0.008649,7.508476,0.00029,-0.00355,-0.34620,0.00030,-0.01021,-1.00724,0.00033,-0.01100,-1.08558,0.00031,-0.01157,-1.14406,0.00031,-0.00840,-0.82502,-1.66910,0.00078,0.00095,0.12215,-0.29716,0.00276,0.29940,0.02507,-0.00003,0.02284,0.19852,-0.07577,-7.55533,-7.99805,0.57900,3.98951,-3.98371
