%Mission: MLO2022
%Operator: 
%Time: 2022,05,08,16:34:51.624
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220508_163451_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,08,16:34:51.641,tr,0.000,0.000000,-0.000000,0.000000,-0.00178,-0.02907,-2.76149,-0.00180,-0.03917,-3.76914,-0.00222,-0.07891,-7.74501,-0.01589,-1.44059,-10.24631,-0.01043,-0.87122,-10.25643,-1.66893,-0.00096,-0.00105,0.05703,-0.20233,0.00175,0.33903,-0.01037,-0.00134,0.02480,0.26913,-0.04340,-4.18126,-4.93512,0.62132,3.98272,-3.98068
2022,05,08,16:34:54.841,tr,0.000,0.000000,-0.000000,0.000000,-0.00191,-0.03025,-2.84980,-0.00202,-0.04026,-3.86673,-0.00251,-0.08479,-8.31704,-0.01776,-1.60200,-10.33691,-0.01151,-0.97204,-10.32771,-1.66895,-0.00104,-0.00120,0.04459,-0.20539,0.00173,0.33890,-0.02332,-0.00142,0.01730,0.26829,-0.05149,-4.97732,-5.74727,0.62114,3.98266,-3.98059
2022,05,08,16:34:54.954,tr,0.000,0.000000,-0.000000,0.000000,-0.00194,-0.02994,-2.83465,-0.00197,-0.04007,-3.85402,-0.00241,-0.08494,-8.34193,-0.01771,-1.60836,-10.32136,-0.01154,-0.97806,-10.34024,-1.66899,-0.00096,-0.00112,0.04430,-0.20561,0.00171,0.33886,-0.02411,-0.00155,0.01709,0.26825,-0.05161,-4.98772,-5.73642,0.62109,3.98265,-3.98052
2022,05,08,16:34:55.141,tr,0.000,0.000000,-0.000000,0.000000,-0.00193,-0.03025,-2.86010,-0.00203,-0.04039,-3.87322,-0.00247,-0.08528,-8.36377,-0.01778,-1.61459,-10.33192,-0.01160,-0.98248,-10.30842,-1.66893,-0.00100,-0.00118,0.04342,-0.20576,0.00177,0.33925,-0.02493,-0.00151,0.01697,0.26814,-0.05208,-5.04393,-5.77587,0.62111,3.98269,-3.98056
2022,05,08,16:34:55.391,tr,0.000,0.000000,-0.000000,0.000000,-0.00183,-0.03015,-2.86441,-0.00193,-0.04033,-3.87313,-0.00238,-0.08582,-8.42497,-0.01801,-1.63490,-10.31905,-0.01182,-0.99508,-10.28838,-1.66900,-0.00107,-0.00124,0.04187,-0.20631,0.00168,0.33837,-0.02603,-0.00159,0.01538,0.26808,-0.05317,-5.14902,-5.85567,0.62116,3.98274,-3.98049
2022,05,08,16:34:55.641,tr,0.000,0.000000,-0.000000,0.000000,-0.00190,-0.03021,-2.86100,-0.00200,-0.04049,-3.88494,-0.00249,-0.08630,-8.46255,-0.01815,-1.64252,-10.33359,-0.01178,-0.99791,-10.32874,-1.66899,-0.00102,-0.00122,0.04128,-0.20631,0.00168,0.33899,-0.02698,-0.00144,0.01560,0.26778,-0.05360,-5.19241,-5.89434,0.62109,3.98266,-3.98051
2022,05,08,16:34:55.891,tr,0.000,0.000000,-0.000000,0.000000,-0.00193,-0.03040,-2.88288,-0.00192,-0.04045,-3.88898,-0.00241,-0.08658,-8.50939,-0.01816,-1.65657,-10.30780,-0.01196,-1.00774,-10.30053,-1.66908,-0.00112,-0.00131,0.03952,-0.20697,0.00166,0.33832,-0.02859,-0.00154,0.01452,0.26761,-0.05436,-5.27127,-5.95341,0.62110,3.98273,-3.98053
2022,05,08,16:34:56.141,tr,0.000,0.000000,-0.000000,0.000000,-0.00193,-0.03049,-2.88686,-0.00203,-0.04070,-3.90472,-0.00250,-0.08707,-8.54431,-0.01842,-1.66864,-10.31890,-0.01197,-1.01555,-10.32545,-1.66895,-0.00106,-0.00123,0.03912,-0.20711,0.00171,0.33910,-0.02960,-0.00151,0.01477,0.26777,-0.05502,-5.32558,-5.99949,0.62110,3.98274,-3.98050
2022,05,08,16:34:56.391,tr,0.000,0.000000,-0.000000,0.000000,-0.00188,-0.03055,-2.89145,-0.00194,-0.04067,-3.90985,-0.00251,-0.08750,-8.59106,-0.01846,-1.68129,-10.30989,-0.01210,-1.02327,-10.30060,-1.66901,-0.00113,-0.00135,0.03761,-0.20727,0.00165,0.33837,-0.03048,-0.00155,0.01349,0.26762,-0.05563,-5.38822,-6.03414,0.62114,3.98273,-3.98053
2022,05,08,16:34:56.642,tr,0.000,0.000000,-0.000000,0.000000,-0.00192,-0.03055,-2.89213,-0.00199,-0.04079,-3.91953,-0.00250,-0.08808,-8.64221,-0.01871,-1.69772,-10.33051,-0.01219,-1.03449,-10.32146,-1.66892,-0.00105,-0.00125,0.03723,-0.20736,0.00174,0.33919,-0.03166,-0.00147,0.01319,0.26749,-0.05650,-5.47641,-6.12475,0.62109,3.98269,-3.98047
