%Mission: 
%Operator: 
%Time: 2022,05,06,19:56:33.368
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220506_195633_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,06,19:56:33.369,-0.00357,-0.02334,-2.13393,-0.00339,-0.01852,-1.66822,-0.00338,-0.01417,-1.21288,-0.00352,-0.02316,-2.13209,-0.00334,-0.01671,-1.48816,-1.66988,-0.00352,0.10126,10.12169,4.04313,0.14724,10.12169,10.12169,0.07268,7.41861,10.12169,7.57247,10.12169,9.85048,0.59404,3.96934,-4.00159
2022,05,06,19:56:33.869,-0.00353,-0.02337,-2.14175,-0.00340,-0.01817,-1.63019,-0.00336,-0.01399,-1.20684,-0.00351,-0.02308,-2.11574,-0.00344,-0.01707,-1.50900,-1.66981,-0.00344,0.10138,10.12169,4.03627,0.14718,10.12169,10.12169,0.07251,7.40253,10.12169,7.57111,10.12169,9.86160,0.59394,3.96932,-4.00155
2022,05,06,19:56:34.368,-0.00352,-0.02333,-2.13594,-0.00345,-0.01809,-1.62522,-0.00335,-0.01416,-1.22970,-0.00352,-0.02308,-2.11188,-0.00341,-0.01681,-1.48488,-1.66984,-0.00343,0.10114,10.12169,4.02089,0.14726,10.12169,10.12169,0.07249,7.40212,10.12169,7.57121,10.12169,9.86721,0.59387,3.96931,-4.00160
2022,05,06,19:56:34.869,-0.00357,-0.02354,-2.15618,-0.00345,-0.01824,-1.63708,-0.00335,-0.01425,-1.22327,-0.00349,-0.02286,-2.08829,-0.00347,-0.01684,-1.49105,-1.66986,-0.00346,0.10117,10.12169,4.02064,0.14715,10.12169,10.12169,0.07251,7.40335,10.12169,7.57359,10.12169,9.87198,0.59377,3.96932,-4.00154
2022,05,06,19:56:35.368,-0.00353,-0.02355,-2.16283,-0.00348,-0.01804,-1.61557,-0.00336,-0.01409,-1.21488,-0.00349,-0.02292,-2.10178,-0.00347,-0.01685,-1.48774,-1.66991,-0.00342,0.10118,10.12169,4.02916,0.14713,10.12169,10.12169,0.07251,7.40635,10.12169,7.57428,10.12169,9.87860,0.59365,3.96936,-4.00155
2022,05,06,19:56:35.868,-0.00355,-0.02352,-2.15523,-0.00345,-0.01790,-1.60708,-0.00336,-0.01432,-1.24254,-0.00352,-0.02255,-2.05430,-0.00345,-0.01604,-1.40831,-1.66988,-0.00342,0.10117,10.12169,4.02968,0.14665,10.12169,10.12169,0.07269,7.42134,10.12169,7.58977,10.12169,9.87610,0.59358,3.96933,-4.00155
2022,05,06,19:56:36.369,-0.00354,-0.02282,-2.08722,-0.00345,-0.01756,-1.56938,-0.00335,-0.01286,-1.09378,-0.00349,-0.02180,-1.98303,-0.00345,-0.01584,-1.38861,-1.66987,-0.00342,0.10122,10.12169,4.02972,0.14669,10.12169,10.12169,0.07255,7.40665,10.12169,7.57191,10.12169,9.87861,0.59306,3.96904,-4.00174
2022,05,06,19:56:36.868,-0.00353,-0.02195,-1.98972,-0.00355,-0.01743,-1.54823,-0.00358,-0.01320,-1.09643,-0.00371,-0.02166,-1.95675,-0.00348,-0.01553,-1.35461,-1.66991,-0.00344,0.10121,10.12169,4.03537,0.14671,10.12169,10.12169,0.07249,7.40495,10.12169,7.57179,10.12169,9.88135,0.59341,3.96944,-4.00156
2022,05,06,19:56:37.368,-0.00355,-0.02131,-1.94425,-0.00346,-0.01721,-1.53165,-0.00341,-0.01287,-1.08972,-0.00350,-0.02128,-1.93004,-0.00356,-0.01517,-1.31016,-1.67000,-0.00351,0.10105,10.12169,4.03885,0.14663,10.12169,10.12169,0.07250,7.42426,10.12169,7.59616,10.12169,9.88447,0.59308,3.96926,-4.00157
2022,05,06,19:56:37.869,-0.00349,-0.02176,-1.98302,-0.00370,-0.01772,-1.55733,-0.00382,-0.01338,-1.10322,-0.00403,-0.02159,-1.93088,-0.00365,-0.01551,-1.34995,-1.66992,-0.00344,0.10094,10.12169,4.03240,0.14662,10.12169,10.12169,0.07261,7.44484,10.12169,7.61795,10.12169,9.89520,0.59305,3.96927,-4.00177
2022,05,06,19:56:38.368,-0.00415,-0.02285,-2.03980,-0.00414,-0.01810,-1.56703,-0.00409,-0.01343,-1.09647,-0.00416,-0.02191,-1.94314,-0.00422,-0.01614,-1.36453,-1.67038,-0.00403,0.10040,10.12169,4.06224,0.14624,10.12169,10.12169,0.07286,7.45929,10.12169,7.63025,10.12169,9.88586,0.59307,3.96934,-4.00171
2022,05,06,19:56:38.869,-0.00389,-0.02256,-2.02835,-0.00374,-0.01749,-1.53886,-0.00355,-0.01297,-1.08356,-0.00369,-0.02127,-1.91642,-0.00357,-0.01541,-1.33554,-1.66993,-0.00343,0.10098,10.12169,4.06586,0.14684,10.12169,10.12169,0.07308,7.46391,10.12169,7.63037,10.12169,9.88877,0.59304,3.96941,-4.00157
2022,05,06,19:56:39.369,-0.00361,-0.02210,-2.01100,-0.00363,-0.01740,-1.54090,-0.00351,-0.01301,-1.08438,-0.00366,-0.02112,-1.91015,-0.00358,-0.01540,-1.33977,-1.67002,-0.00354,0.10093,10.12169,4.06240,0.14668,10.12169,10.12169,0.07294,7.46009,10.12169,7.62997,10.12169,9.89059,0.59287,3.96937,-4.00165
2022,05,06,19:56:39.868,-0.00350,-0.02209,-2.01530,-0.00345,-0.01725,-1.53942,-0.00334,-0.01280,-1.08483,-0.00346,-0.02128,-1.94353,-0.00340,-0.01503,-1.30768,-1.66997,-0.00341,0.10105,10.12169,4.04808,0.14685,10.12169,10.12169,0.07309,7.46433,10.12169,7.63150,10.12169,9.89650,0.59296,3.96953,-4.00146
2022,05,06,19:56:40.369,-0.00353,-0.02282,-2.08816,-0.00339,-0.01758,-1.57709,-0.00334,-0.01412,-1.22437,-0.00349,-0.02151,-1.95294,-0.00342,-0.01496,-1.30267,-1.66996,-0.00343,0.10103,10.12169,4.04669,0.14677,10.12169,10.12169,0.07311,7.46404,10.12169,7.63156,10.12169,9.89189,0.59291,3.96955,-4.00147
2022,05,06,19:56:40.869,-0.00352,-0.02305,-2.11828,-0.00338,-0.01773,-1.58961,-0.00331,-0.01426,-1.23023,-0.00346,-0.02124,-1.92533,-0.00344,-0.01496,-1.30139,-1.66995,-0.00344,0.10106,10.12169,4.04867,0.14686,10.12169,10.12169,0.07310,7.46389,10.12169,7.62976,10.12169,9.89488,0.59284,3.96959,-4.00147
2022,05,06,19:56:41.368,-0.00351,-0.02234,-2.04750,-0.00342,-0.01720,-1.53211,-0.00332,-0.01285,-1.09108,-0.00343,-0.02070,-1.87350,-0.00340,-0.01509,-1.31366,-1.66999,-0.00339,0.10108,10.12169,4.04739,0.14686,10.12169,10.12169,0.07310,7.46378,10.12169,7.63072,10.12169,9.89430,0.59279,3.96963,-4.00148
2022,05,06,19:56:41.869,-0.00354,-0.02234,-2.04246,-0.00340,-0.01715,-1.53119,-0.00332,-0.01311,-1.12073,-0.00344,-0.02069,-1.87354,-0.00342,-0.01548,-1.35439,-1.66996,-0.00340,0.10108,10.12169,4.04329,0.14687,10.12169,10.12169,0.07326,7.47695,10.12169,7.64202,10.12169,9.89664,0.59271,3.96961,-4.00147
2022,05,06,19:56:42.369,-0.00351,-0.02233,-2.04485,-0.00345,-0.01713,-1.52863,-0.00333,-0.01323,-1.12250,-0.00344,-0.02048,-1.85196,-0.00341,-0.01536,-1.34234,-1.67001,-0.00340,0.10111,10.12169,4.05152,0.14692,10.12169,10.12169,0.07322,7.47649,10.12169,7.64382,10.12169,9.90308,0.59259,3.96964,-4.00140
2022,05,06,19:56:42.868,-0.00350,-0.02223,-2.03001,-0.00342,-0.01720,-1.53592,-0.00335,-0.01309,-1.11695,-0.00344,-0.02059,-1.86215,-0.00343,-0.01518,-1.32282,-1.66999,-0.00342,0.10108,10.12169,4.05157,0.14695,10.12169,10.12169,0.07324,7.47742,10.12169,7.64377,10.12169,9.89736,0.59258,3.96965,-4.00144
2022,05,06,19:56:43.369,-0.00351,-0.02238,-2.04200,-0.00340,-0.01717,-1.53052,-0.00331,-0.01294,-1.09606,-0.00348,-0.02053,-1.85712,-0.00342,-0.01531,-1.34056,-1.67000,-0.00341,0.10109,10.12169,4.05783,0.14692,10.12169,10.12169,0.07318,7.47486,10.12169,7.64200,10.12169,9.89757,0.59247,3.96969,-4.00142
2022,05,06,19:56:43.868,-0.00353,-0.02251,-2.06027,-0.00344,-0.01749,-1.56026,-0.00333,-0.01463,-1.26938,-0.00345,-0.02112,-1.91040,-0.00343,-0.01590,-1.39839,-1.67001,-0.00344,0.10090,10.12169,4.05690,0.14696,10.12169,10.12169,0.07291,7.44424,10.12169,7.60957,10.12169,9.89721,0.59241,3.96966,-4.00142
