%Mission: 
%Operator: 
%Time: 2022,05,06,21:08:56.702
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220506_210856_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,06,21:08:56.704,-0.00122,-0.00584,-0.54019,-0.01106,-0.00128,-0.08260,-0.00124,-0.01268,-1.22090,-0.00126,-0.01313,-1.26653,-0.00127,-0.01105,-1.06031,-1.66955,-0.00157,0.12634,10.12169,4.97941,0.17705,10.12169,10.12169,0.08732,8.74370,10.12169,8.86836,10.12169,10.00195,0.57721,3.97397,-4.00113
2022,05,06,21:08:57.204,-0.00125,-0.00583,-0.54293,-0.01111,-0.00126,-0.08225,-0.00125,-0.01266,-1.21679,-0.00131,-0.01312,-1.26590,-0.00128,-0.01104,-1.06123,-1.66956,-0.00157,0.12608,10.12169,4.98091,0.17712,10.12169,10.12169,0.08732,8.74246,10.12169,8.86759,10.12169,10.00565,0.57721,3.97400,-4.00115
2022,05,06,21:08:57.703,-0.00123,-0.00558,-0.51151,-0.01104,-0.00127,-0.08228,-0.00122,-0.01267,-1.22318,-0.00129,-0.01310,-1.26705,-0.00128,-0.01109,-1.06076,-1.66953,-0.00157,0.12608,10.12169,4.96130,0.17712,10.12169,10.12169,0.08735,8.74478,10.12169,8.87045,10.12169,10.00759,0.57722,3.97401,-4.00111
2022,05,06,21:08:58.204,-0.00123,-0.00540,-0.50139,-0.01119,-0.00126,-0.08225,-0.00124,-0.01269,-1.22282,-0.00130,-0.01317,-1.26850,-0.00127,-0.01105,-1.06062,-1.66956,-0.00158,0.12609,10.12169,4.96201,0.17710,10.12169,10.12169,0.08732,8.74441,10.12169,8.86819,10.12169,10.00734,0.57721,3.97401,-4.00114
2022,05,06,21:08:58.704,-0.00124,-0.00561,-0.51193,-0.01121,-0.00129,-0.08226,-0.00124,-0.01273,-1.22785,-0.00129,-0.01313,-1.26753,-0.00128,-0.01100,-1.05625,-1.66953,-0.00156,0.12610,10.12169,4.96043,0.17709,10.12169,10.12169,0.08732,8.74400,10.12169,8.86915,10.12169,10.01389,0.57719,3.97398,-4.00114
2022,05,06,21:08:59.204,-0.00125,-0.00583,-0.53413,-0.01117,-0.00125,-0.08226,-0.00123,-0.01262,-1.21382,-0.00130,-0.01315,-1.26634,-0.00127,-0.01111,-1.06590,-1.66955,-0.00157,0.12611,10.12169,4.96367,0.17716,10.12169,10.12169,0.08731,8.74445,10.12169,8.87157,10.12169,10.02057,0.57720,3.97396,-4.00111
2022,05,06,21:08:59.705,-0.00126,-0.00578,-0.53431,-0.01109,-0.00127,-0.08224,-0.00125,-0.01269,-1.22478,-0.00130,-0.01319,-1.27204,-0.00128,-0.01107,-1.06176,-1.66954,-0.00156,0.12612,10.12169,4.96151,0.17720,10.12169,10.12169,0.08732,8.74532,10.12169,8.86984,10.12169,10.01682,0.57720,3.97396,-4.00111
2022,05,06,21:09:00.205,-0.00124,-0.00589,-0.54921,-0.01113,-0.00126,-0.08213,-0.00125,-0.01269,-1.22215,-0.00129,-0.01317,-1.26875,-0.00127,-0.01106,-1.06173,-1.66955,-0.00158,0.12611,10.12169,4.96627,0.17718,10.12169,10.12169,0.08738,8.74717,10.12169,8.87238,10.12169,10.02142,0.57719,3.97393,-4.00113
2022,05,06,21:09:00.704,-0.00124,-0.00582,-0.53115,-0.01116,-0.00127,-0.08221,-0.00124,-0.01263,-1.21768,-0.00129,-0.01322,-1.27592,-0.00128,-0.01104,-1.05763,-1.66957,-0.00156,0.12610,10.12169,4.96950,0.17707,10.12169,10.12169,0.08731,8.74498,10.12169,8.86998,10.12169,10.01975,0.57723,3.97396,-4.00112
2022,05,06,21:09:01.205,-0.00126,-0.00580,-0.52681,-0.01113,-0.00127,-0.08222,-0.00123,-0.01266,-1.21861,-0.00130,-0.01318,-1.27128,-0.00129,-0.01100,-1.05135,-1.66954,-0.00156,0.12607,10.12169,4.96811,0.17708,10.12169,10.12169,0.08731,8.74517,10.12169,8.86928,10.12169,10.02577,0.57722,3.97396,-4.00112
