%Mission: 
%Operator: 
%Time: 2022,05,06,21:31:12.466
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220506_213112_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,06,21:31:12.468,-0.00173,-0.01917,-1.84909,-0.00163,-0.01375,-1.30212,-0.00164,-0.01463,-1.38788,-0.00161,-0.01370,-1.29698,-0.00170,-0.01839,-1.76361,-1.66960,-0.00186,0.12447,10.12169,4.90242,0.17376,10.12169,10.12169,0.08484,8.52666,10.12169,8.65300,10.12169,10.03987,0.58246,3.97374,-4.00156
2022,05,06,21:31:12.899,-0.00170,-0.01929,-1.86175,-0.00165,-0.01366,-1.29029,-0.00165,-0.01460,-1.39206,-0.00160,-0.01374,-1.29968,-0.00170,-0.01862,-1.78546,-1.66963,-0.00191,0.12447,10.12169,4.90369,0.17379,10.12169,10.12169,0.08487,8.52925,10.12169,8.65499,10.12169,10.04560,0.58247,3.97376,-4.00159
2022,05,06,21:31:13.330,-0.00170,-0.01921,-1.85432,-0.00160,-0.01369,-1.29819,-0.00163,-0.01461,-1.38748,-0.00162,-0.01374,-1.29996,-0.00170,-0.01869,-1.79240,-1.66957,-0.00186,0.12448,10.12169,4.90615,0.17383,10.12169,10.12169,0.08492,8.53123,10.12169,8.65706,10.12169,10.05068,0.58250,3.97376,-4.00156
2022,05,06,21:31:13.762,-0.00167,-0.01931,-1.86855,-0.00166,-0.01363,-1.28694,-0.00162,-0.01462,-1.39017,-0.00163,-0.01374,-1.30152,-0.00168,-0.01870,-1.79496,-1.66958,-0.00187,0.12449,10.12169,4.90790,0.17378,10.12169,10.12169,0.08484,8.52815,10.12169,8.65417,10.12169,10.04901,0.58249,3.97374,-4.00158
2022,05,06,21:31:14.192,-0.00168,-0.01921,-1.85525,-0.00165,-0.01362,-1.29418,-0.00164,-0.01465,-1.39148,-0.00160,-0.01377,-1.30543,-0.00170,-0.01867,-1.79282,-1.66957,-0.00184,0.12449,10.12169,4.90601,0.17374,10.12169,10.12169,0.08489,8.52786,10.12169,8.65238,10.12169,10.05739,0.58250,3.97374,-4.00162
2022,05,06,21:31:14.624,-0.00171,-0.01927,-1.86127,-0.00162,-0.01362,-1.29273,-0.00164,-0.01469,-1.39198,-0.00160,-0.01382,-1.30981,-0.00170,-0.01860,-1.78645,-1.66964,-0.00187,0.12446,10.12169,4.90437,0.17371,10.12169,10.12169,0.08486,8.52760,10.12169,8.65337,10.12169,10.05863,0.58250,3.97376,-4.00160
2022,05,06,21:31:15.055,-0.00169,-0.01931,-1.86109,-0.00165,-0.01365,-1.28872,-0.00165,-0.01466,-1.38804,-0.00163,-0.01380,-1.30383,-0.00169,-0.01862,-1.78754,-1.66963,-0.00189,0.12446,10.12169,4.90539,0.17376,10.12169,10.12169,0.08485,8.52721,10.12169,8.65256,10.12169,10.05567,0.58253,3.97375,-4.00159
2022,05,06,21:31:15.487,-0.00167,-0.01938,-1.86575,-0.00163,-0.01368,-1.29662,-0.00166,-0.01467,-1.38960,-0.00161,-0.01370,-1.29707,-0.00170,-0.01862,-1.78836,-1.66956,-0.00186,0.12444,10.12169,4.90412,0.17373,10.12169,10.12169,0.08499,8.54032,10.12169,8.66732,10.12169,10.06402,0.58253,3.97371,-4.00165
2022,05,06,21:31:15.919,-0.00172,-0.01953,-1.88278,-0.00164,-0.01366,-1.29586,-0.00168,-0.01469,-1.38866,-0.00162,-0.01373,-1.29722,-0.00167,-0.01863,-1.78899,-1.66964,-0.00188,0.12445,10.12169,4.90327,0.17375,10.12169,10.12169,0.08499,8.53446,10.12169,8.65518,10.12169,10.06712,0.58252,3.97370,-4.00159
2022,05,06,21:31:16.350,-0.00167,-0.01924,-1.85624,-0.00167,-0.01365,-1.29221,-0.00163,-0.01456,-1.37960,-0.00159,-0.01380,-1.30575,-0.00169,-0.01858,-1.78395,-1.66961,-0.00189,0.12419,10.12169,4.90668,0.17377,10.12169,10.12169,0.08486,8.52724,10.12169,8.65471,10.12169,10.06294,0.58254,3.97371,-4.00160
