%Mission: 
%Operator: 
%Time: 2022,05,06,20:41:24.225
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220506_204124_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,06,20:41:24.226,-0.00262,-0.02110,-1.97014,-0.01647,-0.00252,-0.11215,-0.00258,-0.01316,-1.16895,-0.00250,-0.01479,-1.34181,-0.00259,-0.01746,-1.60707,-1.66971,-0.00274,0.11396,10.12169,4.43125,0.16287,10.12169,10.12169,0.08022,8.12481,10.12169,8.27531,10.12169,9.95489,0.59137,3.97124,-4.00221
2022,05,06,20:41:24.725,-0.00262,-0.02106,-1.96925,-0.01647,-0.00250,-0.11243,-0.00259,-0.01309,-1.16799,-0.00256,-0.01491,-1.34863,-0.00260,-0.01735,-1.59687,-1.66966,-0.00275,0.11402,10.12169,4.43287,0.16286,10.12169,10.12169,0.08020,8.12382,10.12169,8.27548,10.12169,9.95726,0.59127,3.97121,-4.00218
2022,05,06,20:41:25.226,-0.00265,-0.02104,-1.97164,-0.01653,-0.00254,-0.11271,-0.00256,-0.01307,-1.16961,-0.00255,-0.01487,-1.34634,-0.00263,-0.01740,-1.59890,-1.66969,-0.00275,0.11365,10.12169,4.43849,0.16284,10.12169,10.12169,0.08019,8.12325,10.12169,8.27461,10.12169,9.96426,0.59120,3.97125,-4.00220
2022,05,06,20:41:25.726,-0.00261,-0.02076,-1.93266,-0.01644,-0.00253,-0.11191,-0.00256,-0.01313,-1.16930,-0.00256,-0.01486,-1.34313,-0.00258,-0.01747,-1.60844,-1.66973,-0.00274,0.11370,10.12169,4.44658,0.16284,10.12169,10.12169,0.08020,8.12367,10.12169,8.27546,10.12169,9.96498,0.59115,3.97133,-4.00220
2022,05,06,20:41:26.227,-0.00262,-0.02091,-1.96433,-0.01641,-0.00256,-0.11188,-0.00256,-0.01309,-1.16190,-0.00254,-0.01478,-1.33964,-0.00260,-0.01719,-1.57912,-1.66970,-0.00272,0.11371,10.12169,4.44655,0.16288,10.12169,10.12169,0.08023,8.12422,10.12169,8.27361,10.12169,9.97133,0.59108,3.97129,-4.00218
2022,05,06,20:41:26.727,-0.00261,-0.02109,-1.96655,-0.01639,-0.00250,-0.11259,-0.00255,-0.01315,-1.16567,-0.00258,-0.01483,-1.34205,-0.00260,-0.01747,-1.60153,-1.66971,-0.00273,0.11370,10.12169,4.44607,0.16289,10.12169,10.12169,0.08024,8.12599,10.12169,8.27806,10.12169,9.97931,0.59099,3.97133,-4.00217
2022,05,06,20:41:27.226,-0.00260,-0.02073,-1.94007,-0.01640,-0.00251,-0.11166,-0.00259,-0.01301,-1.15581,-0.00256,-0.01481,-1.33700,-0.00256,-0.01735,-1.59456,-1.66971,-0.00275,0.11370,10.12169,4.44794,0.16290,10.12169,10.12169,0.08020,8.12195,10.12169,8.27309,10.12169,9.97506,0.59095,3.97134,-4.00215
2022,05,06,20:41:27.726,-0.00262,-0.02111,-1.97421,-0.01634,-0.00242,-0.10965,-0.00241,-0.01273,-1.14633,-0.00246,-0.01462,-1.33046,-0.00248,-0.01738,-1.60068,-1.66960,-0.00259,0.11385,10.12169,4.44890,0.16315,10.12169,10.12169,0.08045,8.12556,10.12169,8.27415,10.12169,9.97751,0.59104,3.97153,-4.00197
2022,05,06,20:41:28.227,-0.00246,-0.02105,-1.98930,-0.01620,-0.00235,-0.10796,-0.00240,-0.01282,-1.15227,-0.00239,-0.01468,-1.33285,-0.00238,-0.01711,-1.59112,-1.66951,-0.00251,0.11398,10.12169,4.44276,0.16307,10.12169,10.12169,0.08036,8.12425,10.12169,8.27375,10.12169,9.98050,0.59097,3.97153,-4.00205
2022,05,06,20:41:28.726,-0.00248,-0.02094,-1.98332,-0.01622,-0.00233,-0.10787,-0.00242,-0.01272,-1.14425,-0.00238,-0.01463,-1.33399,-0.00242,-0.01722,-1.59681,-1.66960,-0.00261,0.11389,10.12169,4.43971,0.16309,10.12169,10.12169,0.08043,8.13776,10.12169,8.28953,10.12169,9.98516,0.59088,3.97159,-4.00204
2022,05,06,20:41:29.227,-0.00243,-0.02082,-1.96517,-0.01624,-0.00235,-0.10820,-0.00238,-0.01281,-1.14362,-0.00241,-0.01460,-1.33036,-0.00242,-0.01726,-1.59538,-1.66962,-0.00259,0.11386,10.12169,4.44374,0.16315,10.12169,10.12169,0.08053,8.14284,10.12169,8.29140,10.12169,9.98993,0.59078,3.97160,-4.00197
2022,05,06,20:41:29.727,-0.00248,-0.02105,-1.98052,-0.01616,-0.00236,-0.10830,-0.00240,-0.01285,-1.15213,-0.00238,-0.01464,-1.33695,-0.00244,-0.01720,-1.59321,-1.66959,-0.00261,0.11392,10.12169,4.44580,0.16290,10.12169,10.12169,0.08051,8.14213,10.12169,8.29068,10.12169,9.98705,0.59073,3.97158,-4.00196
2022,05,06,20:41:30.226,-0.00248,-0.02103,-1.96832,-0.01610,-0.00235,-0.10785,-0.00236,-0.01283,-1.15205,-0.00240,-0.01453,-1.32279,-0.00244,-0.01730,-1.59849,-1.66967,-0.00262,0.11386,10.12169,4.45023,0.16291,10.12169,10.12169,0.08053,8.14320,10.12169,8.29161,10.12169,9.98619,0.59068,3.97155,-4.00199
2022,05,06,20:41:30.727,-0.00248,-0.02101,-1.97661,-0.01608,-0.00239,-0.10854,-0.00240,-0.01276,-1.14632,-0.00240,-0.01468,-1.33875,-0.00245,-0.01722,-1.59668,-1.66961,-0.00259,0.11392,10.12169,4.43199,0.16287,10.12169,10.12169,0.08046,8.14071,10.12169,8.28790,10.12169,9.98988,0.59063,3.97161,-4.00194
2022,05,06,20:41:31.227,-0.00234,-0.02093,-1.96932,-0.01656,-0.00294,-0.11851,-0.00294,-0.01344,-1.15987,-0.00309,-0.01516,-1.34159,-0.00299,-0.01774,-1.60441,-1.67008,-0.00299,0.11358,10.12169,4.43248,0.16261,10.12169,10.12169,0.08014,8.13676,10.12169,8.28749,10.12169,9.99266,0.58964,3.97074,-4.00279
2022,05,06,20:41:31.726,-0.00362,-0.02228,-2.01988,-0.01734,-0.00348,-0.13238,-0.00352,-0.01396,-1.17943,-0.00345,-0.01557,-1.34511,-0.00337,-0.01804,-1.60650,-1.67020,-0.00314,0.11354,10.12169,4.42123,0.16309,10.12169,10.12169,0.08143,8.18471,10.12169,8.32848,10.12169,9.99005,0.59105,3.97215,-4.00138
2022,05,06,20:41:32.228,-0.00176,-0.02045,-1.97395,-0.01554,-0.00169,-0.09294,-0.00172,-0.01207,-1.12640,-0.00170,-0.01379,-1.30511,-0.00177,-0.01664,-1.58778,-1.66912,-0.00207,0.11441,10.12169,4.42404,0.16352,10.12169,10.12169,0.08142,8.18396,10.12169,8.32586,10.12169,9.99295,0.59095,3.97214,-4.00143
2022,05,06,20:41:32.727,-0.00184,-0.01991,-1.91071,-0.01557,-0.00174,-0.09414,-0.00174,-0.01210,-1.12662,-0.00176,-0.01390,-1.31473,-0.00179,-0.01658,-1.57871,-1.66916,-0.00203,0.11450,10.12169,4.42828,0.16348,10.12169,10.12169,0.08142,8.18525,10.12169,8.32586,10.12169,9.99067,0.59090,3.97214,-4.00139
2022,05,06,20:41:33.228,-0.00184,-0.02002,-1.93026,-0.01556,-0.00176,-0.09421,-0.00178,-0.01210,-1.12538,-0.00177,-0.01392,-1.31283,-0.00179,-0.01664,-1.58206,-1.66912,-0.00206,0.11450,10.12169,4.42772,0.16401,10.12169,10.12169,0.08140,8.18415,10.12169,8.32572,10.12169,9.99559,0.59087,3.97211,-4.00139
2022,05,06,20:41:33.727,-0.00183,-0.01978,-1.88967,-0.01551,-0.00177,-0.09490,-0.00178,-0.01209,-1.12535,-0.00179,-0.01387,-1.30494,-0.00180,-0.01666,-1.58587,-1.66914,-0.00203,0.11447,10.12169,4.42865,0.16398,10.12169,10.12169,0.08141,8.18254,10.12169,8.32384,10.12169,10.00261,0.59076,3.97215,-4.00142
2022,05,06,20:41:34.228,-0.00184,-0.01966,-1.89565,-0.01549,-0.00176,-0.09489,-0.00179,-0.01207,-1.12502,-0.00175,-0.01384,-1.30590,-0.00181,-0.01675,-1.59450,-1.66916,-0.00203,0.11453,10.12169,4.43219,0.16403,10.12169,10.12169,0.08140,8.18185,10.12169,8.32195,10.12169,9.99229,0.59079,3.97219,-4.00137
2022,05,06,20:41:34.727,-0.00183,-0.01975,-1.89362,-0.01545,-0.00173,-0.09390,-0.00177,-0.01203,-1.11728,-0.00178,-0.01387,-1.30255,-0.00181,-0.01664,-1.58141,-1.66916,-0.00204,0.11449,10.12169,4.42786,0.16402,10.12169,10.12169,0.08143,8.18358,10.12169,8.32426,10.12169,9.99646,0.59070,3.97221,-4.00140
2022,05,06,20:41:35.228,-0.00184,-0.01991,-1.91800,-0.01553,-0.00175,-0.09471,-0.00176,-0.01215,-1.13363,-0.00177,-0.01398,-1.31361,-0.00184,-0.01665,-1.58370,-1.66918,-0.00203,0.11456,10.12169,4.42824,0.16402,10.12169,10.12169,0.08138,8.18200,10.12169,8.32250,10.12169,10.00384,0.59068,3.97223,-4.00138
2022,05,06,20:41:35.728,-0.00183,-0.01994,-1.90449,-0.01546,-0.00174,-0.09474,-0.00178,-0.01218,-1.13771,-0.00176,-0.01385,-1.30132,-0.00179,-0.01662,-1.58518,-1.66916,-0.00200,0.11446,10.12169,4.43233,0.16403,10.12169,10.12169,0.08136,8.17963,10.12169,8.31854,10.12169,9.99973,0.59062,3.97224,-4.00141
2022,05,06,20:41:36.228,-0.00186,-0.01966,-1.88766,-0.01545,-0.00175,-0.09402,-0.00177,-0.01212,-1.12921,-0.00176,-0.01388,-1.30657,-0.00179,-0.01671,-1.58771,-1.66918,-0.00207,0.11443,10.12169,4.43008,0.16406,10.12169,10.12169,0.08135,8.17790,10.12169,8.31800,10.12169,10.00196,0.59059,3.97226,-4.00141
2022,05,06,20:41:36.727,-0.00186,-0.01967,-1.89926,-0.01547,-0.00175,-0.09491,-0.00177,-0.01212,-1.12965,-0.00177,-0.01389,-1.30745,-0.00181,-0.01670,-1.58720,-1.66917,-0.00207,0.11446,10.12169,4.43209,0.16402,10.12169,10.12169,0.08135,8.17741,10.12169,8.31804,10.12169,10.00424,0.59050,3.97222,-4.00152
2022,05,06,20:41:37.227,-0.00575,-0.02418,-2.02326,-0.01953,-0.00574,-0.18101,-0.00575,-0.01642,-1.24655,-0.00566,-0.01775,-1.39003,-0.00574,-0.02043,-1.65294,-1.67228,-0.00541,0.11117,10.12169,4.42845,0.16075,10.12169,10.12169,0.07823,8.13688,10.12169,8.31411,10.12169,9.99457,0.58784,3.96938,-4.00436
