%Mission: 
%Operator: 
%Time: 2022,05,06,23:19:45.015
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220506_231945_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,06,23:19:45.016,-0.00069,-0.00364,-0.27951,-0.00061,-0.00904,-0.82632,-0.00066,-0.01171,-1.09335,-0.00067,-0.01390,-1.31241,-0.00061,-0.01031,-0.94752,-1.66997,0.00004,-0.01159,-1.06657,-1.73945,-0.00954,-0.86224,-1.15987,-0.01310,-1.21504,-0.95850,-1.30968,-10.21815,-9.91112,0.57560,3.99313,-3.98660
2022,05,06,23:19:45.266,-0.00062,-0.00337,-0.26268,-0.00061,-0.00903,-0.81808,-0.00064,-0.01183,-1.09970,-0.00066,-0.01400,-1.31685,-0.00068,-0.01037,-0.95150,-1.67002,0.00001,-0.01156,-1.06689,-1.73938,-0.00954,-0.86187,-1.16005,-0.01305,-1.21455,-0.95832,-1.30951,-10.24699,-9.96753,0.57566,3.99304,-3.98660
2022,05,06,23:19:45.516,-0.00069,-0.00347,-0.26856,-0.00059,-0.00908,-0.82652,-0.00065,-0.01171,-1.09404,-0.00058,-0.01395,-1.31472,-0.00054,-0.01027,-0.94474,-1.66998,0.00002,-0.01159,-1.06688,-1.73940,-0.00960,-0.86240,-1.16010,-0.01308,-1.21514,-0.95853,-1.30993,-10.21566,-9.94075,0.57563,3.99304,-3.98658
2022,05,06,23:19:45.765,-0.00065,-0.00337,-0.25948,-0.00060,-0.00907,-0.83073,-0.00065,-0.01174,-1.09262,-0.00066,-0.01402,-1.31341,-0.00059,-0.01044,-0.96421,-1.67002,-0.00000,-0.01154,-1.06687,-1.73912,-0.00958,-0.86200,-1.16015,-0.01304,-1.21455,-0.95833,-1.30954,-10.24627,-9.96408,0.57565,3.99304,-3.98660
2022,05,06,23:19:46.016,-0.00066,-0.00336,-0.25695,-0.00062,-0.00898,-0.82483,-0.00061,-0.01212,-1.13486,-0.00065,-0.01393,-1.31338,-0.00058,-0.01032,-0.94953,-1.66999,-0.00001,-0.01157,-1.06691,-1.73920,-0.00958,-0.86216,-1.16015,-0.01311,-1.21500,-0.95825,-1.30974,-10.21303,-9.92894,0.57561,3.99305,-3.98664
2022,05,06,23:19:46.266,-0.00060,-0.00346,-0.27042,-0.00063,-0.00908,-0.82670,-0.00073,-0.01212,-1.13135,-0.00070,-0.01402,-1.32177,-0.00064,-0.01028,-0.94906,-1.67002,0.00002,-0.01154,-1.06690,-1.73924,-0.00959,-0.86220,-1.16004,-0.01312,-1.21462,-0.95837,-1.30959,-10.23396,-9.94621,0.57564,3.99306,-3.98667
2022,05,06,23:19:46.516,-0.00065,-0.00341,-0.25813,-0.00062,-0.00914,-0.83283,-0.00066,-0.01212,-1.13335,-0.00068,-0.01389,-1.31079,-0.00056,-0.01038,-0.95546,-1.67001,-0.00003,-0.01157,-1.06662,-1.73908,-0.00956,-0.86250,-1.15997,-0.01308,-1.21466,-0.95839,-1.30946,-10.20643,-9.90948,0.57561,3.99310,-3.98662
2022,05,06,23:19:46.766,-0.00063,-0.00345,-0.26686,-0.00062,-0.00923,-0.83903,-0.00066,-0.01218,-1.13370,-0.00065,-0.01398,-1.31196,-0.00067,-0.01039,-0.95205,-1.67002,0.00003,-0.01155,-1.06681,-1.73937,-0.00952,-0.86205,-1.16006,-0.01309,-1.21427,-0.95824,-1.30926,-10.24365,-9.91875,0.57561,3.99304,-3.98669
2022,05,06,23:19:47.016,-0.00069,-0.00357,-0.27604,-0.00057,-0.00920,-0.84588,-0.00065,-0.01214,-1.13421,-0.00064,-0.01369,-1.28694,-0.00057,-0.01036,-0.94599,-1.66998,0.00000,-0.01155,-1.06721,-1.73957,-0.00954,-0.86283,-1.16036,-0.01314,-1.21536,-0.95881,-1.31003,-10.21659,-9.91266,0.57560,3.99307,-3.98658
2022,05,06,23:19:47.266,-0.00065,-0.00342,-0.26884,-0.00070,-0.00932,-0.84403,-0.00070,-0.01210,-1.12866,-0.00068,-0.01377,-1.29098,-0.00066,-0.01031,-0.94680,-1.67002,0.00004,-0.01154,-1.06748,-1.73959,-0.00957,-0.86290,-1.16058,-0.01305,-1.21480,-0.95917,-1.30970,-10.24626,-9.93428,0.57562,3.99308,-3.98666
2022,05,06,23:19:47.516,-0.00068,-0.00355,-0.27509,-0.00063,-0.00921,-0.84688,-0.00064,-0.01213,-1.13166,-0.00065,-0.01370,-1.28795,-0.00059,-0.01037,-0.95267,-1.66997,-0.00003,-0.01155,-1.06744,-1.73947,-0.00962,-0.86343,-1.16066,-0.01308,-1.21525,-0.95939,-1.30988,-10.22024,-9.91143,0.57556,3.99312,-3.98658
2022,05,06,23:19:47.765,-0.00066,-0.00335,-0.25911,-0.00064,-0.00933,-0.84983,-0.00067,-0.01216,-1.13241,-0.00073,-0.01372,-1.29253,-0.00064,-0.01027,-0.94427,-1.67002,0.00004,-0.01155,-1.06759,-1.73958,-0.00960,-0.86324,-1.16087,-0.01307,-1.21498,-0.95950,-1.31014,-10.24705,-9.93163,0.57564,3.99306,-3.98663
