%Mission: 
%Operator: 
%Time: 2022,05,06,21:10:29.054
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220506_211029_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,06,21:10:29.055,-0.00121,-0.00588,-0.54668,-0.01108,-0.00122,-0.08144,-0.00119,-0.01257,-1.21373,-0.00126,-0.01293,-1.24924,-0.00122,-0.01132,-1.09387,-1.66956,-0.00153,0.12738,10.12169,4.98696,0.17824,10.12169,10.12169,0.08810,8.82144,10.12169,8.94673,10.12169,10.00998,0.57697,3.97400,-4.00116
2022,05,06,21:10:29.556,-0.00120,-0.00566,-0.52681,-0.01112,-0.00122,-0.08141,-0.00118,-0.01245,-1.20248,-0.00126,-0.01316,-1.27360,-0.00124,-0.01135,-1.09210,-1.66951,-0.00153,0.12735,10.12169,4.98514,0.17819,10.12169,10.12169,0.08812,8.82122,10.12169,8.94595,10.12169,10.02203,0.57696,3.97397,-4.00113
2022,05,06,21:10:30.056,-0.00119,-0.00579,-0.53708,-0.01110,-0.00124,-0.08159,-0.00123,-0.01254,-1.20873,-0.00125,-0.01306,-1.26078,-0.00124,-0.01137,-1.09640,-1.66954,-0.00152,0.12737,10.12169,4.98574,0.17819,10.12169,10.12169,0.08812,8.81985,10.12169,8.94419,10.12169,10.01777,0.57697,3.97400,-4.00111
