%Mission: MLO2022
%Operator: 
%Time: 2022,05,11,06:24:52.110
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220511_062452_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33,J7_1,J7_2,J7_3,J7_4,J7_5,J7_6,J7_7,J7_8
2022,05,11,06:24:56.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00257,-0.01100,-0.99166,-0.00254,-0.01420,-1.32315,-0.00251,-0.01284,-1.18395,-0.00250,-0.01405,-1.30437,-0.00246,-0.01311,-1.21131,-1.66957,-0.00254,0.12247,10.12169,10.12169,0.11887,10.12169,10.12169,0.09431,9.49407,10.12169,9.65855,10.12169,9.91038,0.58469,3.97073,-3.99960,-2.73965,-3.11506,-3.69590,0.27603,0.26645,0.26695,0.26760,0.26666
2022,05,11,06:24:56.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00248,-0.01073,-0.97271,-0.00247,-0.01419,-1.31604,-0.00251,-0.01291,-1.17945,-0.00255,-0.01417,-1.30915,-0.00249,-0.01322,-1.22173,-1.66964,-0.00256,0.12243,10.12169,10.12169,0.11887,10.12169,10.12169,0.09429,9.49184,10.12169,9.65652,10.12169,9.91443,0.58474,3.97083,-3.99962,-2.72708,-3.10900,-3.68279,0.27607,0.26632,0.26691,0.26756,0.26670
2022,05,11,06:24:56.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00258,-0.01098,-0.99993,-0.00254,-0.01421,-1.32393,-0.00249,-0.01290,-1.18416,-0.00249,-0.01409,-1.30821,-0.00244,-0.01319,-1.21365,-1.66958,-0.00245,0.12250,10.12169,10.12169,0.11887,10.12169,10.12169,0.09421,9.49320,10.12169,9.65745,10.12169,9.92206,0.58471,3.97076,-3.99956,-2.71071,-3.08644,-3.64432,0.27613,0.26641,0.26704,0.26747,0.26676
2022,05,11,06:24:57.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00250,-0.01079,-0.98316,-0.00247,-0.01422,-1.32101,-0.00252,-0.01286,-1.17934,-0.00254,-0.01422,-1.31512,-0.00248,-0.01316,-1.21390,-1.66962,-0.00259,0.12247,10.12169,10.12169,0.11892,10.12169,10.12169,0.09432,9.49190,10.12169,9.65683,10.12169,9.93379,0.58469,3.97077,-3.99955,-2.71059,-3.09148,-3.65459,0.27624,0.26633,0.26699,0.26755,0.26663
2022,05,11,06:24:57.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00262,-0.01106,-0.99987,-0.00256,-0.01422,-1.32125,-0.00248,-0.01281,-1.18067,-0.00249,-0.01416,-1.31140,-0.00247,-0.01317,-1.21703,-1.66962,-0.00249,0.12251,10.12169,10.12169,0.11885,10.12169,10.12169,0.09427,9.48942,10.12169,9.65444,10.12169,9.94562,0.58470,3.97072,-3.99965,-2.69978,-3.06951,-3.61095,0.27607,0.26638,0.26699,0.26754,0.26672
2022,05,11,06:24:57.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01094,-0.99203,-0.00246,-0.01426,-1.32451,-0.00255,-0.01286,-1.18672,-0.00252,-0.01420,-1.31457,-0.00251,-0.01320,-1.21605,-1.66967,-0.00259,0.12240,10.12169,10.12169,0.11888,10.12169,10.12169,0.09431,9.49278,10.12169,9.65730,10.12169,9.95186,0.58471,3.97079,-3.99948,-2.70082,-3.07815,-3.61386,0.27597,0.26629,0.26693,0.26752,0.26665
2022,05,11,06:24:57.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00255,-0.01093,-0.98612,-0.00252,-0.01431,-1.32558,-0.00248,-0.01287,-1.18240,-0.00249,-0.01412,-1.31173,-0.00248,-0.01306,-1.21183,-1.66963,-0.00251,0.12257,10.12169,10.12169,0.11885,10.12169,10.12169,0.09428,9.49304,10.12169,9.65740,10.12169,9.95946,0.58471,3.97074,-3.99955,-2.68981,-3.05495,-3.57412,0.27594,0.26632,0.26701,0.26765,0.26678
2022,05,11,06:24:58.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00258,-0.01092,-0.98870,-0.00248,-0.01424,-1.32282,-0.00251,-0.01288,-1.18462,-0.00251,-0.01392,-1.28331,-0.00249,-0.01326,-1.22067,-1.66961,-0.00256,0.12248,10.12169,10.12169,0.11886,10.12169,10.12169,0.09434,9.49294,10.12169,9.65648,10.12169,9.96706,0.58474,3.97078,-3.99960,-2.68911,-3.06476,-3.58866,0.27589,0.26623,0.26701,0.26743,0.26671
2022,05,11,06:24:58.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00261,-0.01081,-0.97917,-0.00255,-0.01431,-1.33094,-0.00250,-0.01287,-1.18717,-0.00241,-0.01376,-1.27703,-0.00245,-0.01315,-1.21695,-1.66959,-0.00257,0.12251,10.12169,10.12169,0.11889,10.12169,10.12169,0.09431,9.49198,10.12169,9.65612,10.12169,9.97589,0.58476,3.97078,-3.99957,-2.68564,-3.05057,-3.56073,0.27588,0.26619,0.26701,0.26754,0.26681
2022,05,11,06:24:58.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01083,-0.98023,-0.00245,-0.01422,-1.32226,-0.00254,-0.01297,-1.19142,-0.00250,-0.01390,-1.28413,-0.00251,-0.01325,-1.22183,-1.66962,-0.00259,0.12252,10.12169,10.12169,0.11887,10.12169,10.12169,0.09436,9.49135,10.12169,9.65508,10.12169,9.97705,0.58475,3.97077,-3.99952,-2.68454,-3.05567,-3.56892,0.27587,0.26620,0.26695,0.26751,0.26675
2022,05,11,06:24:58.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01089,-0.98245,-0.00249,-0.01419,-1.32015,-0.00244,-0.01285,-1.18127,-0.00249,-0.01381,-1.27935,-0.00250,-0.01314,-1.21769,-1.66961,-0.00250,0.12253,10.12169,10.12169,0.11890,10.12169,10.12169,0.09428,9.49110,10.12169,9.65588,10.12169,9.98481,0.58473,3.97078,-3.99962,-2.68155,-3.04227,-3.54501,0.27590,0.26617,0.26695,0.26756,0.26670
2022,05,11,06:24:59.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00250,-0.01067,-0.96888,-0.00247,-0.01428,-1.32707,-0.00252,-0.01301,-1.19263,-0.00254,-0.01381,-1.28309,-0.00255,-0.01324,-1.21900,-1.66960,-0.00258,0.12248,10.12169,10.12169,0.11885,10.12169,10.12169,0.09423,9.49258,10.12169,9.65595,10.12169,9.98160,0.58483,3.97078,-3.99955,-2.68952,-3.06078,-3.56114,0.27582,0.26611,0.26699,0.26751,0.26670
2022,05,11,06:24:59.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00260,-0.01062,-0.95845,-0.00255,-0.01418,-1.32363,-0.00252,-0.01291,-1.19192,-0.00244,-0.01387,-1.28222,-0.00244,-0.01322,-1.21919,-1.66957,-0.00250,0.12250,10.12169,10.12169,0.11877,10.12169,10.12169,0.09428,9.49042,10.12169,9.65438,10.12169,9.99049,0.58473,3.97074,-3.99958,-2.68156,-3.04261,-3.54255,0.27583,0.26611,0.26699,0.26755,0.26679
2022,05,11,06:24:59.636,tr,0.000,0.000000,-0.000000,0.000000,-0.00250,-0.01088,-0.98493,-0.00249,-0.01424,-1.33025,-0.00254,-0.01288,-1.18472,-0.00253,-0.01397,-1.29098,-0.00249,-0.01324,-1.21992,-1.66965,-0.00252,0.12246,10.12169,10.12169,0.11888,10.12169,10.12169,0.09426,9.49039,10.12169,9.65445,10.12169,9.99667,0.58474,3.97079,-3.99956,-2.68809,-3.05835,-3.56508,0.27581,0.26606,0.26702,0.26755,0.26664
2022,05,11,06:24:59.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00256,-0.01085,-0.98071,-0.00252,-0.01432,-1.32871,-0.00246,-0.01283,-1.18458,-0.00250,-0.01386,-1.28262,-0.00244,-0.01311,-1.21141,-1.66961,-0.00250,0.12253,10.12169,10.12169,0.11883,10.12169,10.12169,0.09431,9.49212,10.12169,9.65709,10.12169,10.00161,0.58472,3.97071,-3.99950,-2.68480,-3.04342,-3.54099,0.27580,0.26604,0.26698,0.26754,0.26673
2022,05,11,06:25:00.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00248,-0.01091,-0.99136,-0.00249,-0.01425,-1.32564,-0.00253,-0.01287,-1.18086,-0.00249,-0.01388,-1.28390,-0.00249,-0.01321,-1.21634,-1.66968,-0.00256,0.12252,10.12169,10.12169,0.11888,10.12169,10.12169,0.09440,9.50004,10.12169,9.66982,10.12169,10.00204,0.58480,3.97076,-3.99950,-2.68322,-3.04861,-3.54687,0.27569,0.26604,0.26693,0.26747,0.26666
2022,05,11,06:25:00.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00255,-0.01089,-0.98887,-0.00257,-0.01425,-1.32705,-0.00251,-0.01294,-1.18667,-0.00247,-0.01392,-1.28198,-0.00245,-0.01312,-1.21560,-1.66960,-0.00251,0.12258,10.12169,10.12169,0.11880,10.12169,10.12169,0.09458,9.52292,10.12169,9.68750,10.12169,10.00572,0.58472,3.97079,-3.99959,-2.67058,-3.02824,-3.52267,0.27584,0.26607,0.26700,0.26756,0.26674
2022,05,11,06:25:00.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00251,-0.01061,-0.96727,-0.00244,-0.01433,-1.33063,-0.00254,-0.01292,-1.18631,-0.00253,-0.01394,-1.28701,-0.00251,-0.01324,-1.21600,-1.66962,-0.00258,0.12248,10.12169,10.12169,0.11888,10.12169,10.12169,0.09458,9.52180,10.12169,9.68589,10.12169,10.00607,0.58484,3.97082,-3.99958,-2.68325,-3.04441,-3.53889,0.27581,0.26604,0.26692,0.26749,0.26659
2022,05,11,06:25:00.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00256,-0.01087,-0.97695,-0.00251,-0.01424,-1.32805,-0.00253,-0.01287,-1.18456,-0.00246,-0.01384,-1.28527,-0.00247,-0.01323,-1.22469,-1.66959,-0.00248,0.12254,10.12169,10.12169,0.11882,10.12169,10.12169,0.09452,9.51997,10.12169,9.68428,10.12169,10.01062,0.58476,3.97079,-3.99955,-2.68499,-3.03440,-3.52306,0.27577,0.26608,0.26690,0.26760,0.26671
2022,05,11,06:25:01.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00250,-0.01097,-0.99458,-0.00247,-0.01427,-1.32752,-0.00250,-0.01299,-1.18940,-0.00251,-0.01385,-1.28038,-0.00250,-0.01332,-1.22689,-1.66967,-0.00255,0.12246,10.12169,10.12169,0.11880,10.12169,10.12169,0.09461,9.52100,10.12169,9.68528,10.12169,10.01304,0.58485,3.97083,-3.99955,-2.68725,-3.05171,-3.54506,0.27581,0.26600,0.26693,0.26743,0.26655
2022,05,11,06:25:01.388,tr,0.000,0.000000,-0.000000,0.000000,-0.00255,-0.01082,-0.98481,-0.00253,-0.01424,-1.32532,-0.00248,-0.01290,-1.18511,-0.00249,-0.01386,-1.28714,-0.00249,-0.01319,-1.21963,-1.66956,-0.00253,0.12249,10.12169,10.12169,0.11878,10.12169,10.12169,0.09455,9.51991,10.12169,9.68435,10.12169,10.01005,0.58482,3.97075,-3.99959,-2.67299,-3.02811,-3.51111,0.27588,0.26602,0.26692,0.26739,0.26670
2022,05,11,06:25:01.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00251,-0.01084,-0.98302,-0.00251,-0.01431,-1.32600,-0.00247,-0.01287,-1.17652,-0.00254,-0.01391,-1.29305,-0.00249,-0.01329,-1.22272,-1.66962,-0.00250,0.12249,10.12169,10.12169,0.11875,10.12169,10.12169,0.09460,9.51979,10.12169,9.68344,10.12169,10.01096,0.58483,3.97077,-3.99952,-2.68825,-3.04996,-3.54335,0.27585,0.26598,0.26694,0.26744,0.26664
2022,05,11,06:25:01.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00257,-0.01099,-0.99384,-0.00252,-0.01418,-1.32559,-0.00249,-0.01284,-1.18260,-0.00252,-0.01387,-1.28485,-0.00244,-0.01320,-1.22089,-1.66956,-0.00253,0.12250,10.12169,10.12169,0.11876,10.12169,10.12169,0.09452,9.52101,10.12169,9.68568,10.12169,10.01539,0.58474,3.97077,-3.99960,-2.67701,-3.02979,-3.52212,0.27574,0.26608,0.26685,0.26757,0.26658
2022,05,11,06:25:02.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01089,-0.99400,-0.00248,-0.01434,-1.32768,-0.00254,-0.01292,-1.18456,-0.00252,-0.01389,-1.28774,-0.00253,-0.01326,-1.22410,-1.66964,-0.00253,0.12249,10.12169,10.12169,0.11885,10.12169,10.12169,0.09454,9.51480,10.12169,9.67335,10.12169,10.01663,0.58485,3.97085,-3.99956,-2.68860,-3.04626,-3.53714,0.27576,0.26601,0.26682,0.26742,0.26656
2022,05,11,06:25:02.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00251,-0.01086,-0.98262,-0.00256,-0.01432,-1.33274,-0.00247,-0.01277,-1.17421,-0.00250,-0.01391,-1.28667,-0.00243,-0.01301,-1.20150,-1.66960,-0.00255,0.12248,10.12169,10.12169,0.11874,10.12169,10.12169,0.09427,9.49008,10.12169,9.65415,10.12169,10.01447,0.58479,3.97072,-3.99957,-2.67577,-3.02667,-3.51688,0.27587,0.26603,0.26687,0.26749,0.26664
2022,05,11,06:25:02.636,tr,0.000,0.000000,-0.000000,0.000000,-0.00251,-0.01084,-0.98682,-0.00249,-0.01431,-1.32762,-0.00253,-0.01292,-1.18029,-0.00250,-0.01401,-1.28978,-0.00249,-0.01302,-1.20153,-1.66960,-0.00259,0.12242,10.12169,10.12169,0.11909,10.12169,10.12169,0.09429,9.49057,10.12169,9.65473,10.12169,10.01622,0.58482,3.97084,-3.99961,-2.68545,-3.04552,-3.53397,0.27583,0.26598,0.26678,0.26734,0.26656
2022,05,11,06:25:02.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00257,-0.01087,-0.98932,-0.00256,-0.01425,-1.33064,-0.00248,-0.01285,-1.18375,-0.00248,-0.01389,-1.28536,-0.00245,-0.01300,-1.20194,-1.66958,-0.00256,0.12251,10.12169,10.12169,0.11920,10.12169,10.12169,0.09424,9.48905,10.12169,9.65382,10.12169,10.01749,0.58484,3.97073,-3.99967,-2.67479,-3.02520,-3.51327,0.27585,0.26605,0.26685,0.26736,0.26660
2022,05,11,06:25:03.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00250,-0.01091,-0.98866,-0.00248,-0.01428,-1.32482,-0.00250,-0.01288,-1.18479,-0.00251,-0.01391,-1.28508,-0.00252,-0.01296,-1.19301,-1.66960,-0.00258,0.12240,10.12169,10.12169,0.11924,10.12169,10.12169,0.09429,9.48986,10.12169,9.65397,10.12169,10.01640,0.58481,3.97081,-3.99958,-2.69410,-3.04625,-3.53423,0.27594,0.26602,0.26674,0.26736,0.26652
2022,05,11,06:25:03.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00255,-0.01089,-0.98332,-0.00253,-0.01432,-1.33124,-0.00247,-0.01289,-1.18911,-0.00241,-0.01385,-1.28338,-0.00252,-0.01292,-1.19387,-1.66958,-0.00251,0.12242,10.12169,10.12169,0.11918,10.12169,10.12169,0.09429,9.49100,10.12169,9.65454,10.12169,10.02094,0.58479,3.97073,-3.99957,-2.67638,-3.02478,-3.50906,0.27585,0.26602,0.26673,0.26745,0.26663
2022,05,11,06:25:03.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00253,-0.01075,-0.97747,-0.00246,-0.01434,-1.33289,-0.00249,-0.01293,-1.18391,-0.00250,-0.01394,-1.28632,-0.00253,-0.01299,-1.19758,-1.66957,-0.00258,0.12234,10.12169,10.12169,0.11927,10.12169,10.12169,0.09426,9.49263,10.12169,9.65713,10.12169,10.01411,0.58481,3.97080,-3.99953,-2.68855,-3.04621,-3.53136,0.27580,0.26615,0.26678,0.26734,0.26659
2022,05,11,06:25:03.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01075,-0.97451,-0.00254,-0.01427,-1.32242,-0.00250,-0.01285,-1.17914,-0.00241,-0.01383,-1.28417,-0.00243,-0.01296,-1.19593,-1.66953,-0.00253,0.12242,10.12169,10.12169,0.11872,10.12169,10.12169,0.09428,9.49012,10.12169,9.65434,10.12169,10.01670,0.58482,3.97072,-3.99954,-2.67517,-3.02542,-3.51231,0.27589,0.26612,0.26678,0.26753,0.26664
2022,05,11,06:25:04.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01074,-0.97669,-0.00248,-0.01417,-1.31919,-0.00252,-0.01283,-1.18234,-0.00251,-0.01393,-1.28232,-0.00253,-0.01304,-1.19964,-1.66960,-0.00256,0.12243,10.12169,10.12169,0.11870,10.12169,10.12169,0.09427,9.48984,10.12169,9.65476,10.12169,10.01734,0.58481,3.97079,-3.99948,-2.68937,-3.04867,-3.53944,0.27581,0.26605,0.26682,0.26752,0.26655
2022,05,11,06:25:04.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00255,-0.01074,-0.97222,-0.00255,-0.01427,-1.32325,-0.00246,-0.01280,-1.17962,-0.00246,-0.01384,-1.28264,-0.00245,-0.01288,-1.18688,-1.66960,-0.00248,0.12248,10.12169,10.12169,0.11872,10.12169,10.12169,0.09428,9.48906,10.12169,9.65398,10.12169,10.01974,0.58477,3.97077,-3.99959,-2.67954,-3.02623,-3.51173,0.27577,0.26611,0.26680,0.26748,0.26661
2022,05,11,06:25:04.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00249,-0.01065,-0.96563,-0.00245,-0.01422,-1.32319,-0.00256,-0.01295,-1.18779,-0.00256,-0.01388,-1.28591,-0.00250,-0.01308,-1.19703,-1.66960,-0.00255,0.12242,10.12169,10.12169,0.11874,10.12169,10.12169,0.09429,9.49130,10.12169,9.65515,10.12169,10.01783,0.58486,3.97081,-3.99957,-2.68340,-3.03805,-3.52802,0.27568,0.26605,0.26674,0.26747,0.26660
2022,05,11,06:25:04.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00258,-0.01087,-0.98391,-0.00252,-0.01421,-1.32003,-0.00250,-0.01287,-1.18557,-0.00250,-0.01387,-1.28266,-0.00249,-0.01293,-1.19831,-1.66961,-0.00253,0.12244,10.12169,10.12169,0.11874,10.12169,10.12169,0.09421,9.48923,10.12169,9.65431,10.12169,10.01933,0.58479,3.97078,-3.99959,-2.67966,-3.02484,-3.50989,0.27584,0.26616,0.26686,0.26749,0.26665
2022,05,11,06:25:05.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00254,-0.01069,-0.96960,-0.00248,-0.01423,-1.32309,-0.00250,-0.01287,-1.18477,-0.00251,-0.01397,-1.28892,-0.00251,-0.01297,-1.19485,-1.66959,-0.00257,0.12242,10.12169,10.12169,0.11876,10.12169,10.12169,0.09429,9.49021,10.12169,9.65492,10.12169,10.01341,0.58482,3.97077,-3.99950,-2.68604,-3.03705,-3.52189,0.27580,0.26612,0.26687,0.26745,0.26660
2022,05,11,06:25:05.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00260,-0.01087,-0.97941,-0.00250,-0.01429,-1.32705,-0.00247,-0.01284,-1.18023,-0.00250,-0.01374,-1.27610,-0.00247,-0.01295,-1.19531,-1.66959,-0.00256,0.12249,10.12169,10.12169,0.11871,10.12169,10.12169,0.09427,9.49115,10.12169,9.65599,10.12169,10.02025,0.58480,3.97073,-3.99960,-2.68433,-3.03022,-3.51645,0.27592,0.26616,0.26686,0.26756,0.26659
2022,05,11,06:25:05.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00247,-0.01090,-0.98264,-0.00251,-0.01426,-1.32487,-0.00251,-0.01292,-1.18457,-0.00246,-0.01382,-1.27909,-0.00250,-0.01302,-1.19852,-1.66963,-0.00255,0.12242,10.12169,10.12169,0.11883,10.12169,10.12169,0.09430,9.49083,10.12169,9.65546,10.12169,10.02050,0.58486,3.97081,-3.99953,-2.69148,-3.04564,-3.53188,0.27575,0.26610,0.26685,0.26744,0.26656
2022,05,11,06:25:05.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00258,-0.01084,-0.97844,-0.00254,-0.01423,-1.32264,-0.00252,-0.01292,-1.19049,-0.00244,-0.01382,-1.28275,-0.00253,-0.01300,-1.19488,-1.66958,-0.00252,0.12247,10.12169,10.12169,0.11877,10.12169,10.12169,0.09425,9.49129,10.12169,9.65573,10.12169,10.01727,0.58475,3.97080,-3.99956,-2.68052,-3.03008,-3.51439,0.27585,0.26607,0.26676,0.26747,0.26661
2022,05,11,06:25:06.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01076,-0.98290,-0.00251,-0.01424,-1.32407,-0.00250,-0.01288,-1.18370,-0.00252,-0.01390,-1.28365,-0.00245,-0.01296,-1.19230,-1.66960,-0.00262,0.12244,10.12169,10.12169,0.11882,10.12169,10.12169,0.09431,9.48995,10.12169,9.65340,10.12169,10.01435,0.58481,3.97080,-3.99945,-2.68823,-3.04165,-3.52824,0.27578,0.26602,0.26674,0.26744,0.26655
2022,05,11,06:25:06.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00256,-0.01082,-0.97875,-0.00256,-0.01425,-1.32413,-0.00253,-0.01286,-1.18132,-0.00246,-0.01381,-1.28357,-0.00248,-0.01300,-1.19762,-1.66956,-0.00251,0.12244,10.12169,10.12169,0.11882,10.12169,10.12169,0.09427,9.49369,10.12169,9.65881,10.12169,10.02054,0.58481,3.97071,-3.99962,-2.67569,-3.01943,-3.50744,0.27591,0.26610,0.26686,0.26735,0.26656
