%Mission: MLO2022
%Operator: 
%Time: 2022,05,11,06:20:27.354
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220511_062027_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33,J7_1,J7_2,J7_3,J7_4,J7_5,J7_6,J7_7,J7_8
2022,05,11,06:20:32.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00242,-0.01074,-0.97948,-0.00234,-0.01396,-1.30228,-0.00240,-0.01280,-1.18652,-0.00243,-0.01428,-1.32832,-0.00240,-0.01303,-1.21023,-1.66955,-0.00248,0.12167,10.12169,10.12169,0.11856,10.12169,10.12169,0.09448,9.49834,10.12169,9.66081,10.12169,9.89805,0.58450,3.97080,-3.99930,-2.72626,-3.11638,-3.72102,0.27621,0.26580,0.26710,0.26735,0.26687
2022,05,11,06:20:32.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00252,-0.01071,-0.97732,-0.00243,-0.01397,-1.30375,-0.00243,-0.01284,-1.18891,-0.00229,-0.01428,-1.33012,-0.00239,-0.01312,-1.21297,-1.66957,-0.00241,0.12170,10.12169,10.12169,0.11862,10.12169,10.12169,0.09440,9.49780,10.12169,9.66125,10.12169,9.90723,0.58445,3.97072,-3.99933,-2.71559,-3.10149,-3.69442,0.27613,0.26576,0.26714,0.26746,0.26693
2022,05,11,06:20:32.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00241,-0.01060,-0.97096,-0.00233,-0.01393,-1.30648,-0.00235,-0.01287,-1.19081,-0.00236,-0.01423,-1.32396,-0.00238,-0.01313,-1.21829,-1.66957,-0.00243,0.12170,10.12169,10.12169,0.11856,10.12169,10.12169,0.09445,9.49910,10.12169,9.66138,10.12169,9.92136,0.58454,3.97077,-3.99930,-2.71134,-3.09314,-3.66812,0.27619,0.26570,0.26707,0.26736,0.26690
2022,05,11,06:20:32.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00244,-0.01074,-0.98173,-0.00240,-0.01400,-1.30684,-0.00243,-0.01284,-1.19041,-0.00234,-0.01412,-1.31901,-0.00238,-0.01302,-1.21130,-1.66951,-0.00244,0.12180,10.12169,10.12169,0.11866,10.12169,10.12169,0.09438,9.49678,10.12169,9.65934,10.12169,9.92507,0.58444,3.97075,-3.99936,-2.69525,-3.07427,-3.63880,0.27619,0.26568,0.26711,0.26730,0.26691
2022,05,11,06:20:33.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00239,-0.01079,-0.98345,-0.00233,-0.01398,-1.30905,-0.00237,-0.01269,-1.17862,-0.00241,-0.01414,-1.31996,-0.00244,-0.01315,-1.21858,-1.66959,-0.00246,0.12168,10.12169,10.12169,0.11854,10.12169,10.12169,0.09440,9.49634,10.12169,9.65888,10.12169,9.94257,0.58450,3.97079,-3.99931,-2.70908,-3.08680,-3.64445,0.27617,0.26576,0.26705,0.26732,0.26684
2022,05,11,06:20:33.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00243,-0.01081,-0.98766,-0.00238,-0.01400,-1.30299,-0.00239,-0.01274,-1.17522,-0.00243,-0.01422,-1.32434,-0.00242,-0.01268,-1.17807,-1.66955,-0.00241,0.12169,10.12169,10.12169,0.11863,10.12169,10.12169,0.09438,9.49643,10.12169,9.65950,10.12169,9.94201,0.58445,3.97074,-3.99931,-2.69148,-3.07242,-3.61839,0.27599,0.26570,0.26712,0.26737,0.26688
2022,05,11,06:20:33.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00237,-0.01073,-0.98561,-0.00240,-0.01391,-1.30412,-0.00237,-0.01271,-1.17789,-0.00238,-0.01423,-1.32888,-0.00242,-0.01278,-1.18164,-1.66957,-0.00244,0.12172,10.12169,10.12169,0.11857,10.12169,10.12169,0.09439,9.49569,10.12169,9.65830,10.12169,9.94949,0.58448,3.97080,-3.99929,-2.69019,-3.06962,-3.61049,0.27614,0.26565,0.26705,0.26736,0.26684
2022,05,11,06:20:33.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00246,-0.01076,-0.98451,-0.00248,-0.01395,-1.30042,-0.00246,-0.01282,-1.18017,-0.00240,-0.01415,-1.32291,-0.00233,-0.01282,-1.18459,-1.66950,-0.00243,0.12177,10.12169,10.12169,0.11860,10.12169,10.12169,0.09435,9.49394,10.12169,9.65707,10.12169,9.95746,0.58451,3.97078,-3.99936,-2.68318,-3.05722,-3.59126,0.27607,0.26566,0.26706,0.26740,0.26691
2022,05,11,06:20:34.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00238,-0.01055,-0.96174,-0.00236,-0.01394,-1.30732,-0.00237,-0.01282,-1.18633,-0.00244,-0.01424,-1.32869,-0.00238,-0.01273,-1.17861,-1.66958,-0.00244,0.12168,10.12169,10.12169,0.11858,10.12169,10.12169,0.09450,9.49578,10.12169,9.65882,10.12169,9.96474,0.58450,3.97080,-3.99932,-2.68920,-3.06199,-3.58835,0.27610,0.26570,0.26709,0.26736,0.26685
2022,05,11,06:20:34.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00247,-0.01068,-0.97795,-0.00244,-0.01396,-1.29952,-0.00237,-0.01281,-1.18631,-0.00237,-0.01415,-1.32309,-0.00242,-0.01278,-1.18165,-1.66952,-0.00244,0.12172,10.12169,10.12169,0.11857,10.12169,10.12169,0.09441,9.49521,10.12169,9.65849,10.12169,9.97094,0.58448,3.97073,-3.99931,-2.66965,-3.04430,-3.57039,0.27604,0.26572,0.27912,0.26740,0.26698
2022,05,11,06:20:34.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00239,-0.01082,-0.98554,-0.00238,-0.01403,-1.30592,-0.00229,-0.01278,-1.18191,-0.00237,-0.01417,-1.32375,-0.00244,-0.01278,-1.18258,-1.66962,-0.00247,0.12168,10.12169,10.12169,0.11851,10.12169,10.12169,0.09443,9.49392,10.12169,9.65766,10.12169,9.97961,0.58446,3.97076,-3.99929,-2.68171,-3.05211,-3.57019,0.27615,0.26571,0.26699,0.26731,0.26688
2022,05,11,06:20:34.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00246,-0.01075,-0.98244,-0.00245,-0.01395,-1.30228,-0.00240,-0.01276,-1.18324,-0.00237,-0.01420,-1.32608,-0.00237,-0.01267,-1.17102,-1.66953,-0.00244,0.12171,10.12169,10.12169,0.11857,10.12169,10.12169,0.09439,9.49656,10.12169,9.65918,10.12169,9.98175,0.58449,3.97072,-3.99940,-2.67042,-3.04064,-3.55527,0.27613,0.26572,0.26713,0.26749,0.26693
2022,05,11,06:20:35.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00240,-0.01059,-0.96716,-0.00236,-0.01394,-1.30356,-0.00239,-0.01271,-1.17610,-0.00238,-0.01426,-1.32597,-0.00241,-0.01278,-1.17954,-1.66960,-0.00248,0.12158,10.12169,10.12169,0.11856,10.12169,10.12169,0.09444,9.49723,10.12169,9.66000,10.12169,9.98784,0.58447,3.97080,-3.99939,-2.68176,-3.04782,-3.55664,0.27620,0.26577,0.26706,0.26740,0.26689
2022,05,11,06:20:35.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00240,-0.01081,-0.97842,-0.00240,-0.01399,-1.30384,-0.00247,-0.01288,-1.18831,-0.00235,-0.01416,-1.32543,-0.00237,-0.01269,-1.17897,-1.66954,-0.00243,0.12166,10.12169,10.12169,0.11858,10.12169,10.12169,0.09441,9.49596,10.12169,9.65885,10.12169,9.99272,0.58445,3.97075,-3.99938,-2.67450,-3.04177,-3.54974,0.27616,0.26575,0.27897,0.26742,0.27837
2022,05,11,06:20:35.636,tr,0.000,0.000000,-0.000000,0.000000,-0.00240,-0.01085,-0.99348,-0.00237,-0.01387,-1.30034,-0.00234,-0.01290,-1.19436,-0.00242,-0.01423,-1.32619,-0.00241,-0.01267,-1.17119,-1.66952,-0.00250,0.12161,10.12169,10.12169,0.11857,10.12169,10.12169,0.09448,9.49863,10.12169,9.66181,10.12169,9.99806,0.58451,3.97082,-3.99934,-2.67707,-3.04827,-3.55711,0.27625,0.26569,0.26711,0.26732,0.26688
2022,05,11,06:20:35.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00249,-0.01066,-0.96943,-0.00247,-0.01400,-1.30388,-0.00246,-0.01283,-1.18729,-0.00236,-0.01422,-1.32860,-0.00233,-0.01276,-1.18235,-1.66956,-0.00239,0.12171,10.12169,10.12169,0.11864,10.12169,10.12169,0.09442,9.49954,10.12169,9.66261,10.12169,9.99611,0.58448,3.97077,-3.99936,-2.67212,-3.04204,-3.55251,0.27619,0.26575,0.26718,0.26745,0.26695
2022,05,11,06:20:36.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00242,-0.01071,-0.98547,-0.00240,-0.01397,-1.30427,-0.00235,-0.01284,-1.19516,-0.00243,-0.01426,-1.32790,-0.00240,-0.01276,-1.17664,-1.66957,-0.00249,0.12165,10.12169,10.12169,0.11854,10.12169,10.12169,0.09443,9.49789,10.12169,9.66100,10.12169,10.00480,0.58450,3.97078,-3.99935,-2.67415,-3.04240,-3.55664,0.27616,0.26568,0.26715,0.26739,0.26679
2022,05,11,06:20:36.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00247,-0.01075,-0.98113,-0.00236,-0.01394,-1.29970,-0.00244,-0.01280,-1.18810,-0.00242,-0.01416,-1.32323,-0.00237,-0.01265,-1.17715,-1.66946,-0.00239,0.12171,10.12169,10.12169,0.11857,10.12169,10.12169,0.09442,9.49716,10.12169,9.66053,10.12169,10.00559,0.58446,3.97073,-3.99942,-2.66861,-3.03573,-3.54463,0.27614,0.26567,0.26714,0.26738,0.26691
2022,05,11,06:20:36.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00244,-0.01067,-0.97921,-0.00236,-0.01389,-1.29494,-0.00237,-0.01286,-1.19035,-0.00240,-0.01419,-1.32080,-0.00239,-0.01277,-1.18182,-1.66954,-0.00249,0.12162,10.12169,10.12169,0.11850,10.12169,10.12169,0.09449,9.49878,10.12169,9.66210,10.12169,10.00971,0.58449,3.97073,-3.99936,-2.68127,-3.04792,-3.55332,0.27615,0.26572,0.26709,0.26738,0.26688
2022,05,11,06:20:36.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00247,-0.01093,-0.99765,-0.00235,-0.01395,-1.29796,-0.00244,-0.01284,-1.18535,-0.00240,-0.01412,-1.32057,-0.00235,-0.01274,-1.18222,-1.66953,-0.00243,0.12169,10.12169,10.12169,0.11852,10.12169,10.12169,0.09438,9.49679,10.12169,9.65949,10.12169,10.00833,0.58450,3.97071,-3.99948,-2.67095,-3.03652,-3.54047,0.27610,0.26572,0.26718,0.26745,0.26695
2022,05,11,06:20:37.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00245,-0.01073,-0.97692,-0.00235,-0.01405,-1.30432,-0.00241,-0.01277,-1.18350,-0.00240,-0.01424,-1.32413,-0.00242,-0.01269,-1.17357,-1.66957,-0.00246,0.12162,10.12169,10.12169,0.11853,10.12169,10.12169,0.09448,9.49622,10.12169,9.65913,10.12169,10.01449,0.58456,3.97080,-3.99931,-2.66921,-3.03634,-3.54559,0.27621,0.26566,0.26705,0.26734,0.26685
2022,05,11,06:20:37.386,tr,0.000,0.000000,-0.000000,0.000000,-0.00243,-0.01075,-0.98366,-0.00240,-0.01398,-1.30156,-0.00244,-0.01289,-1.19059,-0.00239,-0.01416,-1.32164,-0.00236,-0.01262,-1.16968,-1.66948,-0.00248,0.12168,10.12169,10.12169,0.11858,10.12169,10.12169,0.09442,9.50033,10.12169,9.66261,10.12169,10.01285,0.58444,3.97073,-3.99943,-2.66380,-3.02820,-3.53371,0.27624,0.26571,0.26710,0.26746,0.26695
2022,05,11,06:20:37.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00243,-0.01079,-0.98609,-0.00236,-0.01398,-1.30787,-0.00243,-0.01296,-1.19980,-0.00241,-0.01420,-1.32473,-0.00236,-0.01281,-1.18501,-1.66951,-0.00250,0.12154,10.12169,10.12169,0.11851,10.12169,10.12169,0.09444,9.49667,10.12169,9.65966,10.12169,10.01525,0.58449,3.97078,-3.99943,-2.68131,-3.04312,-3.54706,0.27605,0.26572,0.26704,0.26742,0.26688
2022,05,11,06:20:37.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00248,-0.01076,-0.98199,-0.00242,-0.01387,-1.29537,-0.00243,-0.01293,-1.18999,-0.00239,-0.01415,-1.32056,-0.00234,-0.01272,-1.17998,-1.66948,-0.00238,0.12169,10.12169,10.12169,0.11862,10.12169,10.12169,0.09442,9.49825,10.12169,9.66142,10.12169,10.01754,0.58451,3.97079,-3.99934,-2.66925,-3.03744,-3.53711,0.27613,0.26574,0.26715,0.26747,0.26693
2022,05,11,06:20:38.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00235,-0.01067,-0.97852,-0.00238,-0.01390,-1.29764,-0.00237,-0.01284,-1.18916,-0.00245,-0.01423,-1.32455,-0.00235,-0.01271,-1.17624,-1.66959,-0.00244,0.12155,10.12169,10.12169,0.11852,10.12169,10.12169,0.09445,9.50031,10.12169,9.66325,10.12169,10.01251,0.58452,3.97081,-3.99947,-2.67825,-3.04499,-3.54342,0.27608,0.26564,0.26705,0.26732,0.26679
2022,05,11,06:20:38.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00245,-0.01086,-0.99316,-0.00250,-0.01395,-1.30245,-0.00246,-0.01290,-1.18991,-0.00237,-0.01417,-1.32197,-0.00231,-0.01273,-1.17510,-1.66946,-0.00242,0.12162,10.12169,10.12169,0.11858,10.12169,10.12169,0.09439,9.49852,10.12169,9.66186,10.12169,10.00890,0.58451,3.97074,-3.99943,-2.67097,-3.03512,-3.53722,0.27607,0.26566,0.27913,0.26753,0.26694
2022,05,11,06:20:38.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00240,-0.01076,-0.99012,-0.00242,-0.01393,-1.30208,-0.00239,-0.01285,-1.19264,-0.00238,-0.01428,-1.32959,-0.00236,-0.01269,-1.17510,-1.66953,-0.00246,0.12162,10.12169,10.12169,0.11851,10.12169,10.12169,0.09445,9.49898,10.12169,9.66243,10.12169,10.01318,0.58448,3.97082,-3.99935,-2.67497,-3.03706,-3.54005,0.27619,0.26561,0.26706,0.26745,0.26686
2022,05,11,06:20:38.887,tr,0.000,0.000000,-0.000000,0.000000,-0.00244,-0.01091,-0.99471,-0.00240,-0.01401,-1.30505,-0.00242,-0.01296,-1.19433,-0.00238,-0.01419,-1.32715,-0.00238,-0.01271,-1.17643,-1.66954,-0.00245,0.12161,10.12169,10.12169,0.11863,10.12169,10.12169,0.09439,9.49795,10.12169,9.66105,10.12169,10.01854,0.58449,3.97073,-3.99944,-2.66283,-3.02827,-3.53031,0.27606,0.26574,0.26720,0.26749,0.26692
2022,05,11,06:20:39.137,tr,0.000,0.000000,-0.000000,0.000000,-0.00237,-0.01083,-0.98944,-0.00239,-0.01395,-1.30033,-0.00235,-0.01297,-1.20250,-0.00241,-0.01424,-1.32432,-0.00239,-0.01279,-1.18111,-1.66960,-0.00249,0.12155,10.12169,10.12169,0.11852,10.12169,10.12169,0.09445,9.49877,10.12169,9.66149,10.12169,10.01978,0.58450,3.97083,-3.99939,-2.67197,-3.03416,-3.53398,0.27615,0.26572,0.27898,0.26747,0.27855
2022,05,11,06:20:39.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00244,-0.01076,-0.97738,-0.00242,-0.01406,-1.31050,-0.00238,-0.01292,-1.19560,-0.00238,-0.01422,-1.32195,-0.00238,-0.01265,-1.17326,-1.66954,-0.00242,0.12161,10.12169,10.12169,0.11857,10.12169,10.12169,0.09440,9.50096,10.12169,9.66352,10.12169,10.01727,0.58447,3.97075,-3.99935,-2.66955,-3.03084,-3.52677,0.27606,0.26575,0.26723,0.26755,0.26694
2022,05,11,06:20:39.637,tr,0.000,0.000000,-0.000000,0.000000,-0.00243,-0.01057,-0.97222,-0.00235,-0.01393,-1.30603,-0.00236,-0.01294,-1.19474,-0.00236,-0.01422,-1.32756,-0.00238,-0.01276,-1.18189,-1.66959,-0.00245,0.12158,10.12169,10.12169,0.11855,10.12169,10.12169,0.09443,9.49741,10.12169,9.66039,10.12169,10.01925,0.58451,3.97079,-3.99941,-2.67067,-3.03100,-3.53327,0.27610,0.26575,0.26717,0.26761,0.26689
2022,05,11,06:20:39.886,tr,0.000,0.000000,-0.000000,0.000000,-0.00240,-0.01091,-0.99501,-0.00239,-0.01399,-1.30569,-0.00243,-0.01287,-1.19232,-0.00238,-0.01417,-1.32514,-0.00235,-0.01276,-1.18592,-1.66947,-0.00240,0.12153,10.12169,10.12169,0.11866,10.12169,10.12169,0.09445,9.50107,10.12169,9.66374,10.12169,10.01925,0.58449,3.97078,-3.99943,-2.66873,-3.03149,-3.53270,0.27610,0.26576,0.26716,0.26752,0.26698
2022,05,11,06:20:40.136,tr,0.000,0.000000,-0.000000,0.000000,-0.00243,-0.01061,-0.97214,-0.00243,-0.01396,-1.30559,-0.00239,-0.01285,-1.18661,-0.00246,-0.01428,-1.32804,-0.00243,-0.01276,-1.17998,-1.66956,-0.00242,0.12155,10.12169,10.12169,0.11854,10.12169,10.12169,0.09447,9.49964,10.12169,9.66200,10.12169,10.02378,0.58454,3.97079,-3.99941,-2.67742,-3.04249,-3.53993,0.27611,0.26571,0.26707,0.26742,0.26689
2022,05,11,06:20:40.387,tr,0.000,0.000000,-0.000000,0.000000,-0.00246,-0.01077,-0.98398,-0.00239,-0.01403,-1.30759,-0.00243,-0.01288,-1.18954,-0.00239,-0.01417,-1.32499,-0.00238,-0.01273,-1.17702,-1.66952,-0.00242,0.12157,10.12169,10.12169,0.11859,10.12169,10.12169,0.09440,9.49856,10.12169,9.66114,10.12169,10.01532,0.58448,3.97074,-3.99948,-2.67210,-3.03752,-3.53580,0.27615,0.26574,0.26715,0.26748,0.26690
