YYYY,MM,DD,hh,mm,ss,msec,lat,lon,alt,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,09,04,34,38,644,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00028,-0.00638,-0.58741,-0.00026,-0.01189,-1.12993,-0.00031,-0.01081,-1.02163,-0.00018,-0.01157,-1.10370,-0.00018,-0.00978,-0.92710,-1.66907,0.00025,0.00012,0.06715,-0.33946,0.00172,0.24164,-0.02320,-0.00093,-0.02577,0.14745,-0.11735,-10.27149,-10.03755,0.58847,3.98814,-3.98321
2022,05,09,04,34,57,44,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00003,-0.00656,-0.62648,0.00000,-0.01144,-1.10916,0.00003,-0.01039,-1.00953,0.00007,-0.01142,-1.10634,0.00012,-0.00911,-0.87326,-1.66887,0.00054,0.00040,0.07811,-0.33029,0.00210,0.25318,-0.01531,-0.00057,-0.01340,0.15593,-0.10813,-10.56495,-10.37691,0.58839,3.98840,-3.98305
2022,05,09,04,34,57,157,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,0.00001,-0.00636,-0.60203,-0.00000,-0.01136,-1.10764,0.00000,-0.01044,-1.00956,0.00007,-0.01140,-1.10468,0.00011,-0.00904,-0.86833,-1.66887,0.00047,0.00035,0.07814,-0.33013,0.00210,0.25348,-0.01539,-0.00062,-0.01333,0.15633,-0.10813,-10.56079,-10.38023,0.58839,3.98843,-3.98310
2022,05,09,04,34,57,393,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,0.00007,-0.00635,-0.60481,0.00005,-0.01133,-1.10373,0.00007,-0.01043,-1.01230,0.00006,-0.01142,-1.10623,0.00008,-0.00899,-0.86601,-1.66892,0.00047,0.00038,0.07816,-0.33024,0.00208,0.25345,-0.01522,-0.00054,-0.01321,0.15625,-0.10810,-10.57420,-10.41138,0.58838,3.98843,-3.98310
2022,05,09,04,34,57,643,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00002,-0.00632,-0.60208,0.00000,-0.01143,-1.11065,0.00006,-0.01041,-1.00869,0.00008,-0.01134,-1.10162,0.00008,-0.00905,-0.86841,-1.66889,0.00048,0.00038,0.07822,-0.33007,0.00212,0.25355,-0.01523,-0.00056,-0.01342,0.15633,-0.10812,-10.55728,-10.37380,0.58834,3.98842,-3.98311
2022,05,09,04,34,57,893,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00005,-0.00651,-0.61294,-0.00004,-0.01131,-1.10051,0.00003,-0.01045,-1.00760,0.00000,-0.01138,-1.09816,0.00003,-0.00908,-0.86786,-1.66901,0.00038,0.00027,0.07752,-0.33011,0.00204,0.25276,-0.01513,-0.00062,-0.01380,0.15635,-0.10801,-10.57455,-10.40660,0.58830,3.98836,-3.98307
2022,05,09,04,34,58,143,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00004,-0.00629,-0.59284,-0.00002,-0.01146,-1.10568,-0.00001,-0.01043,-1.00705,0.00002,-0.01134,-1.09503,0.00004,-0.00909,-0.86669,-1.66897,0.00042,0.00032,0.07769,-0.32977,0.00202,0.25299,-0.01515,-0.00063,-0.01382,0.15638,-0.10799,-10.57348,-10.38956,0.58834,3.98837,-3.98312
2022,05,09,04,34,58,394,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00003,-0.00651,-0.61352,0.00001,-0.01141,-1.10465,0.00003,-0.01041,-1.00688,0.00006,-0.01138,-1.09718,0.00005,-0.00907,-0.87044,-1.66896,0.00044,0.00031,0.07768,-0.32976,0.00204,0.25288,-0.01495,-0.00063,-0.01353,0.15649,-0.10782,-10.57878,-10.42883,0.58836,3.98841,-3.98309
2022,05,09,04,34,58,643,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00007,-0.00653,-0.61991,-0.00005,-0.01138,-1.10184,0.00003,-0.01050,-1.01227,0.00000,-0.01141,-1.09957,0.00003,-0.00899,-0.86587,-1.66893,0.00044,0.00037,0.07826,-0.32962,0.00209,0.25331,-0.01480,-0.00055,-0.01348,0.15653,-0.10779,-10.57214,-10.40008,0.58832,3.98839,-3.98312
2022,05,09,04,34,58,893,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00004,-0.00642,-0.61090,-0.00002,-0.01138,-1.10061,0.00003,-0.01044,-1.01159,-0.00005,-0.01139,-1.10068,0.00003,-0.00914,-0.87700,-1.66898,0.00046,0.00034,0.07787,-0.32971,0.00203,0.25298,-0.01477,-0.00057,-0.01348,0.15648,-0.10775,-10.57964,-10.44243,0.58831,3.98839,-3.98308
