Instrument: 905
Site: NASA_Ames
2025/JUL/10 -> 2025/JUL/18
Date	Time	JDay	Type	V1_1020	V1_1640	V1_870	V1_675	V1_440	V1_500	V1_1020(InGaAs)	V1_935	V1_380	V1_340	V2_1020	V2_1640	V2_870	V2_675	V2_440	V2_500	V2_1020(InGaAs)	V2_935	V2_380	V2_340	V3_1020	V3_1640	V3_870	V3_675	V3_440	V3_500	V3_1020(InGaAs)	V3_935	V3_380	V3_340	Temperature	offset(sec)	Level	Zenith	AirMass	AOD_1020	AOD_1640	AOD_870	AOD_675	AOD_440	AOD_500	AOD_1020(InGaAs)	Water_Vapor	AOD_380	AOD_340	Alpha
JUL/12/2025	18:28:41	193.769919	sun	443394.759037	878780.442710	719894.933896	830660.742754	453223.237993	626031.664386	546288.102807	229131.749059	62945.000000	7547.000000	443551.898230	879797.474470	721267.903255	830458.750841	453695.211165	626795.621266	546575.097082	229622.767808	63128.000000	7558.000000	444274.538345	879912.478061	720453.921421	830907.732865	454212.181779	626621.631086	546608.096424	229671.769679	63013.000000	7566.000000	24.7	30	L1.5V	27.421248	1.125943	0.050153	0.027479	0.070887	0.107391	0.244622	0.190639	0.052190	1.945672	0.305300		1.827688
JUL/12/2025	18:33:41	193.773391	sun	444273.874956	879959.415733	720571.520833	833061.478087	456182.458463	628289.703678	546526.209589	229391.717749	63422.000000	7631.000000	443503.965367	879497.396613	720427.525125	830215.630180	455275.527134	627552.759154	545416.239627	228984.696958	63306.000000	7601.000000	443983.531938	879462.395165	720616.519492	830441.618102	455608.501922	626280.854900	545645.233430	229223.709167	63267.000000	7608.000000	24.6	30	L1.5V	26.545639	1.117234	0.050240	0.027656	0.071558	0.108050	0.244555	0.192059	0.053685	1.964129	0.306918		1.817090
JUL/12/2025	18:38:41	193.776863	sun	444009.562691	880582.441516	721760.485392	834010.427371	459250.226175	632208.408686	547191.191592	231474.824158	64104.000000	7733.000000	445096.847233	880876.453683	723104.445330	834822.383977	459944.173631	632710.370900	548068.167859	231209.810620	64221.000000	7738.000000	444271.872590	880074.420492	721502.493082	833731.442281	459079.239122	631667.449408	546735.203933	230807.790084	63974.000000	7702.000000	24.6	30	L1.5V	25.684425	1.109048	0.049623	0.027112	0.070220	0.106058	0.240816	0.187715	0.051764	1.959190	0.301658		1.818245
JUL/12/2025	18:43:41	193.780336	sun	445508.008109	880752.448114	723732.251035	836596.695552	462835.444803	636173.067505	547789.842772	232213.891373	64766.000000	7818.000000	445260.862205	881231.458147	723547.253783	836595.695579	462219.468167	635409.096245	548270.836487	232166.890180	64680.000000	7830.000000	445661.098487	881714.468264	723924.248184	837082.682595	462668.451137	635697.085411	548252.836723	232237.891982	64761.000000	7837.000000	24.8	30	L1.5V	24.839220	1.101370	0.047969	0.026673	0.068790	0.104386	0.238008	0.184997	0.050919	1.965255	0.297952		1.829878
JUL/12/2025	18:48:41	193.783808	sun	445887.576465	881308.285873	723955.633294	838288.837989	463837.195248	636966.021938	548004.483778	233267.949117	65110.000000	7886.000000	445956.596832	881361.286431	723491.636733	838193.839254	464799.176988	637949.003453	548816.478568	233358.950267	65231.000000	7913.000000	445849.565248	880963.282238	724516.629135	838064.840971	465276.167933	638858.986341	548778.478811	233134.947435	65276.000000	7918.000000	24.9	30	L1.5V	24.011828	1.094184	0.047503	0.026990	0.069022	0.103877	0.237122	0.184121	0.050622	1.965999	0.296272		1.820301
JUL/12/2025	18:53:41	193.787280	sun	446609.000000	882087.000000	725538.000000	841218.000000	468359.000000	641614.000000	549154.000000	234167.000000	65815.000000	8011.000000	446237.000000	880938.000000	725402.000000	840571.000000	467989.000000	641390.000000	549553.000000	233659.000000	65879.000000	8017.000000	446350.000000	881926.000000	725018.000000	841017.000000	468275.000000	642039.000000	549816.000000	234081.000000	65851.000000	7997.000000	25.0	30	L1.5V	23.204266	1.087478	0.046826	0.026796	0.067852	0.101841	0.233065	0.180812	0.049364	1.973879	0.291873		1.820584
JUL/12/2025	18:58:42	193.790764	sun	446653.802570	882543.298886	726577.613857	843039.774729	470792.063228	644180.886263	549896.471638	235357.975540	66383.000000	8080.000000	446790.843009	882668.300203	726083.617519	843065.774383	470921.060780	644040.888896	549885.471709	235852.981798	66477.000000	8111.000000	446712.819985	882730.300856	726961.611010	843444.769336	472050.039349	645006.870731	550594.467159	236234.986628	66594.000000	8134.000000	24.9	30	L1.5V	22.416207	1.081217	0.046525	0.026027	0.066776	0.100279	0.229842	0.178830	0.048702	1.966197	0.287292		1.825820
JUL/12/2025	19:03:42	193.794236	sun	446949.189713	882863.585552	727154.371466	844124.213993	473415.003209	646722.155228	550313.402912	236257.033229	66873.000000	8167.000000	447009.172024	883048.583580	727700.375499	844918.224542	473789.010321	646928.159100	550744.405577	236580.029173	66927.000000	8183.000000	447400.056748	883810.575454	727859.376674	845366.230493	473718.008971	647605.171825	550762.405688	236445.030869	66941.000000	8182.000000	25.1	30	L1.5V	21.655400	1.075433	0.045997	0.025629	0.065900	0.099329	0.227707	0.176772	0.048206	1.972504	0.285293		1.829603
JUL/12/2025	19:08:42	193.797708	sun	447521.560960	883808.628055	728216.403362	845988.800411	474588.202211	648209.694881	551093.861107	237941.170001	67069.000000	8196.000000	447505.579795	883960.621456	728326.406595	845761.788389	474594.202668	648140.689697	551135.862087	238341.150114	67090.000000	8200.000000	447752.289029	883610.636651	728074.399188	845978.799881	475326.258511	649031.756636	551292.865751	238054.164383	67169.000000	8220.000000	25.4	30	L1.5V	20.921975	1.070093	0.045322	0.025282	0.065490	0.098875	0.227717	0.176442	0.047569	1.963420	0.286249		1.838640
JUL/12/2025	19:13:42	193.801181	sun	447711.982304	883343.798865	728421.000148	846972.123901	476213.589770	649217.117917	551342.530174	237245.428208	67412.000000	8253.000000	447774.871192	883641.779232	727846.974930	846405.078962	475927.556981	648893.081422	551145.523552	237865.382291	67430.000000	8263.000000	447917.618985	883759.771457	728396.999093	846059.051539	475637.523733	648764.066892	551169.524359	237752.390660	67350.000000	8239.000000	25.6	30	L1.5V	20.219006	1.065187	0.045119	0.025678	0.065842	0.098952	0.227749	0.177248	0.047736	1.978856	0.285635		1.834305
JUL/12/2025	19:16:00	193.802778	sun	447588.873808	883880.129019	728418.743765	846725.308257	476259.118570	649857.699679	551205.055831	238103.820906	67476.000000	8272.000000	447587.876448	884066.110319	728024.717939	847447.393800	476525.164443	650099.740537	551571.073133	238778.746699	67554.000000	8280.000000	447667.665184	882996.217893	728990.781259	847283.374369	476949.237563	651098.909202	551705.079468	239320.687114	67610.000000	8300.000000	25.9	30	L1.5V	19.906787	1.063073	0.045647	0.025713	0.065672	0.098510	0.227405	0.175890	0.047409	1.969752	0.285022		1.832996
JUL/12/2025	19:28:42	193.811597	sun	447638.445136	883674.715962	728595.966582	849235.654688	482418.507705	655572.928578	552291.365049	237610.073693	68623.000000	8442.000000	448787.066910	884910.577108	730904.134379	851020.889405	482725.566586	656667.133756	552699.386005	238101.013926	68760.000000	8479.000000	448910.703282	885267.537003	731142.151682	851587.963962	483512.717528	656656.131693	552606.381228	238110.012831	68743.000000	8485.000000	26.0	30	L1.5V	18.328104	1.052988	0.044370	0.025027	0.064187	0.096106	0.219458	0.170414	0.046122	2.004458	0.275897		1.814123
JUL/12/2025	19:33:42	193.815069	sun	449075.936362	884547.061961	731126.921271	851789.908240	483842.426115	658035.080067	552554.119603	237503.886868	68983.000000	8504.000000	106150.933470	885198.996411	131244.602348	851510.875184	484171.482853	657832.045794	552254.105421	237804.853777	68920.000000	8505.000000	448618.148493	884609.055728	730866.904228	851702.897933	483495.366274	657719.026715	552680.125559	237772.857295	69032.000000	8499.000000	25.9
JUL/12/2025	19:38:42	193.818542	sun	448109.495306	883569.160285	729786.833435	851108.827555	483374.345407	656235.776334	551457.067744	235804.073759	68859.000000	8493.000000	448555.314864	884535.063167	730782.898722	851140.831347	482788.244349	656786.869362	551885.087977	235558.100803	68979.000000	8516.000000	448976.200443	884087.108208	731030.914978	851172.835138	483632.389900	657320.959519	552877.134872	236157.034952	68969.000000	8521.000000	25.9	30	L1.5V	17.289230	1.046884	0.044397	0.025801	0.064232	0.096396	0.221427	0.171609	0.047170	2.044788	0.277000		1.826272
JUL/12/2025	19:43:42	193.822014	sun	448631.780919	884352.410868	730670.646279	852616.887202	484883.247868	658410.819858	552727.739471	234579.994112	69207.000000	8560.000000	448701.616504	884679.381811	731282.682001	852605.886042	484677.216319	657871.738948	552858.745097	234602.991857	69196.000000	8557.000000	449028.846103	884737.376658	731225.678674	852025.824889	484448.181248	658261.797492	552653.736292	235310.922428	69097.000000	8555.000000	25.8	30	L1.5V	16.849361	1.044424	0.043973	0.025297	0.063730	0.095319	0.219751	0.170340	0.046099	2.065052	0.275519		1.828244
JUL/12/2025	19:48:42	193.825486	sun	449078.928440	885323.983844	731693.958437	852936.044019	485901.781198	659773.373501	553037.142435	236801.964043	69411.000000	8593.000000	448996.147627	885028.013603	730389.872961	852283.966770	485589.727392	659471.322513	552495.116814	236548.991857	69382.000000	8589.000000	448868.485650	885662.949762	731550.949063	853267.083236	486456.876910	660729.534906	553448.161865	237314.907646	69516.000000	8608.000000	25.9	30	L1.5V	16.468455	1.042353	0.043724	0.024616	0.063688	0.095153	0.218083	0.168352	0.045840	2.042364	0.273237		1.813895
JUL/12/2025	19:53:42	193.828958	sun	449408.951217	885120.342625	732205.735876	855057.144466	488336.776690	661814.330686	552913.747460	235697.884478	69931.000000	8674.000000	449286.240118	884574.391142	731995.723619	854676.104295	488436.792005	662227.392682	553392.768033	235599.894088	69889.000000	8670.000000	449663.352278	885474.311169	732270.739670	854546.090588	488223.759384	662021.361759	553466.771212	235911.863492	69957.000000	8670.000000	25.8	30	L1.5V	16.150731	1.040666	0.042757	0.024950	0.062574	0.093224	0.214203	0.165927	0.045426	2.064442	0.267669		1.816770
JUL/12/2025	19:58:42	193.832431	sun	449902.909842	885615.530171	733515.527698	856936.141116	491146.745649	664690.314696	553744.261474	236371.645590	70476.000000	8752.000000	449875.965365	885224.560399	733003.501502	856672.116733	490900.712715	665275.391552	554090.274760	237431.554319	70447.000000	8751.000000	449949.813191	886165.487652	733551.529540	856439.095212	490644.678441	665279.392078	554266.281518	237460.551822	70410.000000	8744.000000	25.7	30	L1.5V	15.900019	1.039362	0.041875	0.024360	0.061097	0.091248	0.209743	0.161892	0.044176	2.053529	0.261467		1.818401
JUL/12/2025	20:03:42	193.835903	sun	450390.455777	886226.893060	734210.123357	859772.853949	494965.343975	670156.126169	554816.226534	239895.623900	71344.000000	8877.000000	450339.590458	886017.914072	734787.161179	859852.863427	495664.464520	669907.084129	554549.213912	239903.623021	71281.000000	8869.000000	450548.038529	885760.939910	734741.158164	859454.816272	495478.432444	670135.122623	554969.233767	240429.565195	71275.000000	8869.000000	25.9	30	L1.5V	15.719556	1.038437	0.040893	0.024099	0.059561	0.088000	0.201418	0.154986	0.043008	2.021012	0.250480		1.794679
JUL/12/2025	20:08:42	193.839375	sun	450294.632989	885841.472519	734667.407956	860281.106907	496718.249797	585021.699291	554848.496381	133368.763879	36410.000000	3196.000000	130254.905716	885514.509254	190922.879479	228093.989041	143409.499948	183739.453573	554742.490936	62526.388128	21556.000000	2962.000000	49028.800799	885424.519365	75749.506745	93168.249452	47174.046010	60136.276346	555214.515179	19322.647689	3523.000000	306.000000	26.0
JUL/12/2025	20:13:42	193.842847	sun	450911.640970	886423.828280	735863.738929	862379.576583	499658.491609	674508.090969	555707.682960	239720.010886	72048.000000	8977.000000	451138.905939	886003.880474	736420.783394	862481.591320	499547.468169	674178.022905	555362.663910	239547.033968	72038.000000	8977.000000	450988.392736	886165.860342	735979.748190	862713.624839	499382.433326	674532.095919	555561.674898	238747.140709	72058.000000	8980.000000	26.1	30	L1.5V	15.578279	1.037722	0.039639	0.023885	0.057636	0.084932	0.193673	0.148981	0.041681	2.037241	0.240917		1.784486
JUL/12/2025	20:16:01	193.844456	sun	450742.174129	885929.406182	735852.168310	862981.987921	499586.882411	673920.151656	555803.585688	239826.443620	71963.000000	8976.000000	450896.584285	886160.371875	736036.185607	862835.963050	499716.914916	674584.313431	555234.550279	237092.871692	72007.000000	8980.000000	450738.189351	886132.376033	735659.150166	862756.949592	499266.802401	674401.268846	555259.551834	239612.477127	72028.000000	8959.000000	26.3	30	L1.5V	15.588087	1.037771	0.040095	0.024006	0.057946	0.084553	0.193665	0.149116	0.041859	2.043179	0.241537		1.779800
JUL/12/2025	20:28:42	193.853264	sun	451494.167151	886193.426572	738249.781000	867583.109223	505790.151074	680571.175642	556585.018882	242514.490050	73235.000000	9145.000000	451925.268150	887148.261104	737870.740038	867398.072942	506049.225935	681514.440609	556725.028446	242696.457403	73237.000000	9142.000000	451460.316264	887061.276178	738307.787268	866820.959786	506322.304843	681395.407172	556733.028993	242787.441080	73242.000000	9146.000000	26.5	30	L1.5V	15.922605	1.039479	0.038330	0.023233	0.054833	0.079423	0.180454	0.138887	0.039709	1.998809	0.224000		1.755687
JUL/12/2025	20:33:42	193.856736	sun	451583.825486	886355.427016	739168.689812	868070.042846	506369.439256	681581.741998	556825.407108	241116.480961	73270.000000	9146.000000	451486.226868	885955.491347	738491.621397	867753.984939	507186.659453	681712.776361	556907.412470	241744.375445	73406.000000	9167.000000	452122.609693	887559.233380	739255.698604	869225.254497	508807.096073	683995.374964	557330.440129	241593.400816	73689.000000	9212.000000	26.4	30	L1.5V	16.180378	1.040822	0.038008	0.023343	0.053664	0.078052	0.177253	0.136722	0.039021	2.014064	0.220292		1.761720
JUL/12/2025	20:38:42	193.860208	sun	452661.841041	887443.181329	739467.508143	869902.166605	509320.315491	684274.673783	556920.655199	243187.917219	73753.000000	9225.000000	452570.191142	887163.222914	739736.533430	869920.169671	509907.462261	684958.840430	557890.715562	242996.947125	73984.000000	9247.000000	452455.628767	886987.249052	739740.533806	870650.294030	511199.785305	687086.358646	557700.703739	244020.786793	74134.000000	9275.000000	26.3	30	L1.5V	16.504800	1.042548	0.036216	0.022701	0.052673	0.075838	0.171487	0.132021	0.038161	1.988919	0.212650		1.739543
JUL/12/2025	20:43:42	193.863681	sun	453599.260119	888104.083161	741226.673500	873945.855349	514185.531656	689851.032057	558538.755888	246749.359504	74662.000000	9343.000000	453204.767074	888000.098606	741372.687225	873198.728094	514336.569411	690427.172392	558239.737281	246514.396299	74625.000000	9335.000000	453231.664328	888314.051972	741245.675286	873337.751773	513746.421891	689499.946541	558486.752652	246672.371560	74625.000000	9346.000000	26.3	30	L1.5V	16.891994	1.044660	0.034550	0.021677	0.050425	0.071911	0.163267	0.125197	0.036570	1.950658	0.202543		1.731417
JUL/12/2025	20:48:42	193.867153	sun	453925.911852	888493.854584	742557.545601	875944.879352	517570.316421	693696.011545	559187.900795	250520.658591	75305.000000	9445.000000	453992.676361	888235.889757	742926.577679	876595.981840	519068.661837	694938.290932	559611.925744	251290.546908	75544.000000	9465.000000	454196.955826	888503.853221	742583.547862	876827.018206	518583.550003	694432.177108	559410.913917	251863.463799	75519.000000	9462.000000	26.2	30	L1.5V	17.337712	1.047160	0.033103	0.021395	0.048457	0.068377	0.154306	0.118420	0.034899	1.895474	0.190569		1.707318
JUL/12/2025	20:53:42	193.870625	sun	454105.425023	888733.147629	742664.989355	877773.406737	519459.610640	695562.427137	559459.733209	252845.218988	75635.000000	9476.000000	454074.515930	889085.108085	742789.998443	876436.230929	519913.697715	695611.436326	560171.769778	251999.321966	75692.000000	9489.000000	454156.275466	888726.148415	743546.053405	876989.303646	520037.721497	696067.521848	559627.741837	251876.336938	75653.000000	9489.000000	26.0	30	L1.5V	17.837516	1.050054	0.032860	0.020850	0.047884	0.067376	0.150644	0.115763	0.034211	1.879011	0.186230		1.688220
JUL/12/2025	20:58:42	193.874097	sun	454698.050125	888667.647651	744081.770388	879467.187060	523094.194068	699167.023373	560085.475615	252215.269377	76247.000000	9569.000000	454459.681278	889164.597684	744090.770978	879951.244404	523448.255116	699501.079764	560274.484549	252366.252777	76327.000000	9573.000000	454546.451528	889117.602410	744601.804474	879432.182913	523639.288055	699621.100024	560325.486960	252956.187915	76342.000000	9581.000000	25.9	30	L1.5V	18.386939	1.053346	0.031776	0.020593	0.046081	0.064238	0.142873	0.109908	0.033270	1.874220	0.176177		1.667341
JUL/12/2025	21:03:42	193.877569	sun	454953.896687	889035.994655	744952.479852	881066.886545	525012.392653	701750.324617	560445.070927	252544.232311	76672.000000	9623.000000	454824.202029	889009.996966	745028.484288	881634.946433	525747.505217	701853.340079	560316.065387	253140.173866	76754.000000	9634.000000	455064.635972	889216.978572	745119.489600	881830.967098	526530.625133	703136.532671	561099.099018	252966.190929	76916.000000	9654.000000	25.8	30	L1.5V	18.981610	1.057042	0.030850	0.020363	0.044882	0.061788	0.137243	0.105184	0.032467	1.866126	0.168110		1.646039
JUL/12/2025	21:08:42	193.881042	sun	455717.927156	889260.248386	746105.171802	884706.705827	529947.939636	706643.825770	561511.559706	253442.175615	77632.000000	9747.000000	455392.597545	889522.228132	746703.202399	885189.750438	530561.021704	707391.924042	561526.560282	253368.181986	77684.000000	9761.000000	454894.623692	889621.220478	746526.193342	884791.713678	531322.123586	707539.943486	561018.540776	253765.147803	77704.000000	9759.000000	25.7	30	L1.5V	19.617346	1.061149	0.029902	0.019830	0.042867	0.057726	0.127115	0.097567	0.031085	1.856307	0.154821		1.602641
JUL/12/2025	21:13:42	193.884514	sun	455615.019216	889343.403567	746531.795770	885360.166215	530370.797970	707875.724328	561473.870680	252142.324857	77630.000000	9743.000000	455570.098581	889019.424913	746772.806358	885109.146322	531301.904706	708105.750235	561767.880561	251718.356258	77684.000000	9761.000000	456132.105627	889711.379322	747504.838517	885524.179214	531883.971430	708459.790108	561585.874444	252041.332337	77785.000000	9768.000000	25.6	30	L1.5V	20.290216	1.065674	0.028795	0.019762	0.042003	0.056788	0.124518	0.095232	0.030444	1.867982	0.151930		1.598159
JUL/12/2025	21:16:00	193.886111	sun	455366.924291	889855.921791	747242.613518	887029.515156	531852.440037	708575.348974	561707.125132	253068.180926	77884.000000	9767.000000	455814.869688	889366.965243	747461.626301	886184.426062	532481.536367	708838.388454	561843.130974	253170.170924	77947.000000	9788.000000	455923.613671	890090.900910	747693.639842	886929.504612	532759.578943	710324.611519	561987.137159	253492.139347	77967.000000	9788.000000	25.8	30	L1.5V	20.611190	1.067898	0.028891	0.019280	0.041221	0.055094	0.121671	0.093262	0.029997	1.851460	0.147870		1.596865
JUL/12/2025	21:28:42	193.894931	sun	456423.481526	888674.646947	749304.112684	889993.434064	538715.887625	715870.843073	562571.593135	251901.303897	78897.000000	9902.000000	456433.455118	889377.576270	748621.067914	890215.460366	538010.766045	715236.736032	562473.588503	252474.240904	78799.000000	9877.000000	456235.977998	889549.558978	749017.093871	890378.479679	537826.734313	715011.698044	562307.580655	251288.371288	78773.000000	9883.000000	25.9	30	L1.5V	22.496652	1.081844	0.027022	0.019400	0.038623	0.050058	0.106889	0.082122	0.028462	1.847708	0.129648		1.498762
JUL/12/2025	21:33:41	193.898391	sun	456817.509162	889934.914772	750171.784482	892139.053829	540446.756044	717979.760468	562842.173882	250988.384897	79186.000000	9934.000000	456882.356491	889288.972174	749771.761134	893104.155575	540246.725414	718080.775629	562994.180411	249497.531109	79196.000000	9934.000000	456814.516209	889459.956979	749564.749052	891292.964630	540708.796169	717454.681660	562899.176330	247700.707329	79231.000000	9936.000000	25.8	30	L1.5V	23.281913	1.088110	0.025793	0.018770	0.037265	0.047411	0.100970	0.077600	0.027426	1.868989	0.121868		1.469810
JUL/12/2025	21:38:41	193.901863	sun	457140.748157	889447.958046	750571.807829	893647.212827	543056.155609	720643.160213	563019.181485	248605.618582	79630.000000	9993.000000	457451.017686	890466.867499	751576.866491	894315.283258	543095.161581	720516.141149	563427.199009	249453.535424	79623.000000	9991.000000	457163.694135	889639.940985	751138.840925	893591.206922	543391.206913	721386.271746	563288.193039	248909.588770	79649.000000	9978.000000	25.8	30	L1.5V	24.091627	1.094863	0.024737	0.018251	0.035409	0.045071	0.094259	0.072349	0.026646	1.865787	0.113391		1.437892
JUL/12/2025	21:43:41	193.905336	sun	457243.782909	889484.231070	751147.429772	893306.500049	542446.612727	720008.581384	563291.628053	247792.662105	79447.000000	9949.000000	457089.101652	889566.224730	750797.411864	893507.518614	542675.643385	719927.570743	563060.619183	247539.683889	79423.000000	9942.000000	457049.183908	889769.209037	750716.407720	893579.525264	542649.639905	720333.624082	563038.618339	246808.746832	79446.000000	9948.000000	25.7	30	L1.5V	24.920979	1.102097	0.024726	0.018251	0.035329	0.044809	0.093016	0.071817	0.026560	1.871444	0.111912		1.423938
JUL/12/2025	21:48:41	193.908808	sun	456492.468937	888458.461873	750421.966668	892917.765167	540931.008518	718424.912428	562637.909802	243395.972663	79020.000000	9869.000000	456600.278459	888049.488820	750183.956212	892710.748761	540942.009779	718711.944755	562398.901769	243919.933855	79050.000000	9870.000000	456751.012143	888967.428339	749761.937673	892147.704139	540945.010123	718478.918510	562306.898677	243001.001917	78999.000000	9853.000000	25.6	30	L1.5V	25.767974	1.109826	0.025408	0.019069	0.035896	0.044997	0.093405	0.072187	0.027310	1.902397	0.112717		1.408994
JUL/12/2025	21:53:41	193.912280	sun	456674.955061	887823.359477	749908.366379	893352.504298	540763.387408	718837.427540	562335.591345	241386.213776	78879.000000	9829.000000	456635.037317	888305.322215	750041.373184	893240.493953	540503.352599	718415.372098	562701.605399	241264.224281	78886.000000	9823.000000	456702.897482	888217.329018	750667.405213	891721.353655	539966.280706	717600.265024	562554.599754	240243.312194	78632.000000	9805.000000	25.7	30	L1.5V	26.630826	1.118064	0.024981	0.019143	0.035421	0.044084	0.091781	0.070836	0.026849	1.918311	0.111099		1.403763
JUL/12/2025	21:58:41	193.915752	sun	456823.495070	888052.082092	750365.795805	892082.047819	538581.470421	716763.577933	562538.160825	238845.575775	78473.000000	9756.000000	456536.171519	887683.114881	749845.765453	892074.046976	539123.553428	716670.563973	562181.145491	239229.538119	78409.000000	9759.000000	456721.734645	887807.103862	749942.771115	892040.043391	538802.504267	716746.575381	562506.159451	239450.516447	78363.000000	9733.000000	25.8	30	L1.5V	27.507938	1.126827	0.024630	0.019108	0.035211	0.044018	0.091749	0.071012	0.026720	1.924314	0.111059		1.413515
JUL/12/2025	22:03:41	193.919225	sun	456314.697424	887196.407949	749236.331997	890429.234323	536107.764199	714370.840802	561844.572492	236376.645160	77887.000000	9651.000000	455888.575510	887265.402614	748875.313527	889455.144363	535758.717475	714069.801257	561650.565043	236451.638702	77782.000000	9631.000000	455751.857238	887027.421014	749144.327290	888967.099290	535060.624027	713265.695629	561600.563123	235640.708533	77689.000000	9626.000000	25.7	30	L1.5V	28.397881	1.136134	0.025653	0.019448	0.035933	0.045629	0.094218	0.072643	0.027471	1.941323	0.113540		1.415376
JUL/12/2025	22:08:41	193.922697	sun	455852.649541	886937.427971	748661.302578	889520.150366	533903.469129	711830.507100	561623.564007	233216.917250	77290.000000	9551.000000	455820.715346	886750.442428	748729.306057	889308.130785	533705.442621	712046.535478	561383.554791	233731.872906	77282.000000	9546.000000	456003.339023	887373.394265	749078.323913	888652.070196	533469.411025	711612.478460	561520.560052	233131.924569	77270.000000	9540.000000	25.7	30	L1.5V	29.299377	1.146004	0.025462	0.019232	0.035799	0.045214	0.094473	0.073227	0.027380	1.958298	0.114361		1.432294
JUL/12/2025	22:13:41	193.926169	sun	455618.132797	886073.494765	748038.270703	887674.979958	531963.209403	710586.343665	561090.543541	232127.011104	76952.000000	9489.000000	454769.880743	886596.454333	747776.257298	887866.997692	532465.276610	710439.324353	560738.530025	231555.060355	76896.000000	9467.000000	455519.336381	886539.458739	748121.274949	887720.984207	531997.213955	710185.290982	561353.553639	231256.086101	76830.000000	9452.000000	25.7	30	L1.5V	30.211278	1.156456	0.026235	0.019494	0.036314	0.045680	0.093917	0.072905	0.027708	1.958507	0.113598		1.399692
JUL/12/2025	22:23:41	193.933113	sun	454705.659665	885838.472856	747935.372495	887192.645147	530212.672628	709542.048500	560890.806707	227737.275593	76327.000000	9349.000000	454784.427999	885402.521837	747968.374894	886990.618585	530658.758168	709010.948912	560361.779537	227807.267072	76290.000000	9342.000000	455032.697809	884722.598228	748215.392851	887445.678415	529513.538563	708978.942910	561126.818828	226913.375893	76193.000000	9328.000000	26.0	30	L1.5V	32.062282	1.179201	0.026312	0.019775	0.035253	0.044267	0.090583	0.069990	0.027301	1.971882	0.109593		1.386127
JUL/12/2025	22:28:41	193.936586	sun	455018.738864	885037.562841	747544.344068	886388.539426	528517.347535	707819.725542	560865.805423	226122.472177	75763.000000	9248.000000	455143.372303	884979.569357	747724.357155	887423.675522	528227.291915	707898.740358	561082.816568	225549.541924	75902.000000	9262.000000	455230.117177	884798.589691	747309.326983	887508.686699	528648.372660	707899.740546	561229.824118	225913.497617	75940.000000	9262.000000	26.0	30	L1.5V	32.999627	1.191543	0.025375	0.019746	0.035308	0.043340	0.089740	0.069213	0.026490	1.970627	0.108213		1.375472
JUL/12/2025	22:33:41	193.940058	sun	454962.350310	885039.012497	747054.965265	886625.035023	527507.955107	706568.272746	560452.492964	224828.280528	75568.000000	9192.000000	455136.888169	884505.066184	747341.984077	885000.842611	526424.768339	705717.129068	560337.487528	224522.314169	75371.000000	9173.000000	455098.988520	884620.054622	747516.995548	886005.961683	526353.756095	705546.100198	560739.506531	224292.339454	75294.000000	9149.000000	25.9	30	L1.5V	33.943835	1.204567	0.025094	0.019550	0.035008	0.043432	0.088792	0.069063	0.026893	1.964401	0.107179		1.372749
JUL/12/2025	22:38:41	193.943530	sun	455207.300096	885146.340315	746438.566589	885262.328850	524594.328637	703724.620936	560393.068694	221323.294232	74831.000000	9070.000000	455220.269562	884463.401005	746882.592505	884499.248402	523882.219595	703223.545731	559913.048077	221373.289329	74788.000000	9059.000000	454818.216121	884432.403759	746657.579372	884446.242814	523936.227865	703085.525015	560867.089053	221101.316002	74717.000000	9050.000000	25.8	30	L1.5V	34.894227	1.218304	0.024600	0.019129	0.035152	0.043384	0.089121	0.069573	0.026581	1.981233	0.107789		1.376608
JUL/12/2025	22:43:41	193.947002	sun	454073.968313	883310.503459	747485.627702	884775.277502	522709.039951	702251.399823	559624.035664	220450.379841	74297.000000	8979.000000	454709.472139	883885.452365	746548.573010	883293.121246	521654.878533	700334.112060	559889.047046	219927.431128	74163.000000	8951.000000	454276.491510	884318.413889	746679.580656	883796.174280	521985.929225	701534.292193	559124.014189	220038.420243	74151.000000	8942.000000	25.8	30	L1.5V	35.850182	1.232787	0.025480	0.019479	0.034295	0.042950	0.088323	0.069221	0.027361	1.972622	0.107479		1.400383
JUL/12/2025	22:48:41	193.950475	sun	454776.314770	884767.373992	746151.549837	883731.167427	520117.643143	699869.042258	559805.043439	218232.597345	73741.000000	8874.000000	454610.704668	883121.520253	747507.628986	882864.076014	520193.654782	699403.972457	559747.040947	219081.514090	73818.000000	8879.000000	454754.366443	884084.434682	746417.565363	883434.136112	520036.630738	700771.177658	559780.042365	219467.476237	73796.000000	8877.000000	25.8	30	L1.5V	36.811141	1.248049	0.024397	0.018896	0.033919	0.042311	0.087315	0.068043	0.026560	1.963054	0.105176		1.397593
JUL/12/2025	22:53:41	193.953947	sun	454772.324165	883995.442591	746023.542366	883092.100053	518683.423528	698904.897551	559733.040346	217684.651084	73321.000000	8792.000000	454476.021754	883719.467115	746152.549895	882255.011803	518088.332404	698788.880138	559989.051342	217719.647651	73246.000000	8762.000000	454106.890803	883874.453342	746968.597525	882554.043329	517364.221525	697162.636058	559523.031326	216971.721003	73052.000000	8745.000000	25.8	30	L1.5V	37.776589	1.264129	0.024397	0.018552	0.033624	0.041714	0.086235	0.067171	0.026117	1.955437	0.104321		1.393113
