#1    2          3          4          5         6         7         8        9         10      11      12     13     14     15     16     17          18          19          20           21           22           23           24           25             26           27           28                    29              30
#time angular_vx angular_vy angular_vz linear_ax linear_ay linear_az imu_temp imu_press imu_lat imu_lon ch1_1x ch2_1x ch3_1x ch4_1x ch5_1x motor_0_enc motor_1_enc motor_2_enc quaternion_w quaternion_x quaternion_y quaternion_z sun_ephem_az sun_ephem_elev camera_sun_x camera_sun_y camera_sun_brightness camera_target_x camera_target_y hot_block1_temp
2025-07-11T13:22:31.278153121-07:00 -0.00108518 -0.0162337 0.000706129 0.0145576 0.0017112 0.0135555 54.2695 101084 37.4198 -122.057 -0.766376 -1.28185 -1.32402 -1.31902 -1.39276 104.186 92.726 0 0.206321 -0.0148403 -0.0332471 -0.977807 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.298086352-07:00 -0.00180118 -0.0152845 0.000769831 0.00823264 0.00607878 0.0113125 54.2695 101084 37.4198 -122.057 -0.766376 -1.28185 -1.32402 -1.31902 -1.39276 104.186 92.726 0 0.206312 -0.014856 -0.033253 -0.977808 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.318121189-07:00 -0.00110183 -0.0163986 0.00115938 -0.00425623 0.0251332 -0.000912666 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206312 -0.0148495 -0.0332435 -0.977809 187.519 74.447 0.50875 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.338335218-07:00 -0.00110183 -0.0163986 0.00115938 -0.00425623 0.0251332 -0.000912666 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206312 -0.0148495 -0.0332435 -0.977809 187.519 74.447 0.5075 0.521667 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.358103694-07:00 -0.00110183 -0.0163986 0.00115938 -0.00425623 0.0251332 -0.000912666 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206312 -0.0148495 -0.0332435 -0.977809 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.378140064-07:00 -0.00140667 -0.0156753 0.000817515 0.00422354 0.0145601 0.00333595 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206314 -0.0148524 -0.033244 -0.977808 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.398119147-07:00 -0.00140667 -0.0156753 0.000817515 0.00422354 0.0145601 0.00333595 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206314 -0.0148524 -0.033244 -0.977808 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.419479388-07:00 -0.00140667 -0.0156753 0.000817515 0.00422354 0.0145601 0.00333595 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206314 -0.0148524 -0.033244 -0.977808 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.438232275-07:00 -0.000710413 -0.0158668 0.00142585 0.00288644 0.0132262 0.0203514 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206315 -0.0148113 -0.0332517 -0.977808 187.519 74.447 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.458193994-07:00 -0.000710413 -0.0158668 0.00142585 0.00288644 0.0132262 0.0203514 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206315 -0.0148113 -0.0332517 -0.977808 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.478192908-07:00 -0.000710413 -0.0158668 0.00142585 0.00288644 0.0132262 0.0203514 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206315 -0.0148113 -0.0332517 -0.977808 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.498051598-07:00 -0.00124276 -0.0155281 0.000452809 -8.20175e-05 0.00232571 0.026679 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206327 -0.0148172 -0.0332678 -0.977805 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.518202014-07:00 -0.00124276 -0.0155281 0.000452809 -8.20175e-05 0.00232571 0.026679 54.2695 101084 37.4198 -122.057 -0.763983 -1.28221 -1.32402 -1.31872 -1.39246 104.186 92.726 0 0.206327 -0.0148172 -0.0332678 -0.977805 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.538141615-07:00 -0.00124276 -0.0155281 0.000452809 -8.20175e-05 0.00232571 0.026679 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.186 92.726 0 0.206327 -0.0148172 -0.0332678 -0.977805 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.558113177-07:00 -0.00124276 -0.0155281 0.000452809 -8.20175e-05 0.00232571 0.026679 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.186 92.726 0 0.206327 -0.0148172 -0.0332678 -0.977805 187.523 74.4469 0.5075 0.521667 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.578125528-07:00 -0.0014469 -0.0158232 0.0012042 0.00992727 -0.00181226 -0.000349998 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.186 92.726 0 0.206326 -0.0148168 -0.033263 -0.977806 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.598112643-07:00 -0.0014469 -0.0158232 0.0012042 0.00992727 -0.00181226 -0.000349998 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.186 92.726 0 0.206326 -0.0148168 -0.033263 -0.977806 187.523 74.4469 0.50875 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.618137391-07:00 -0.0014469 -0.0158232 0.0012042 0.00992727 -0.00181226 -0.000349998 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.186 92.726 0 0.206326 -0.0148168 -0.033263 -0.977806 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.638374986-07:00 -0.00220947 -0.0156138 0.00151601 0.00941042 0.0180163 -0.0120258 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.183 92.726 0 0.206326 -0.0148203 -0.0332444 -0.977806 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.658326714-07:00 -0.00220947 -0.0156138 0.00151601 0.00941042 0.0180163 -0.0120258 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.183 92.726 0 0.206326 -0.0148203 -0.0332444 -0.977806 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.678177302-07:00 -0.00220947 -0.0156138 0.00151601 0.00941042 0.0180163 -0.0120258 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.181 92.726 0 0.206326 -0.0148203 -0.0332444 -0.977806 187.523 74.4469 0.5075 0.521667 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.698150086-07:00 -0.00128113 -0.01662 0.000980683 0.00449472 0.00960091 0.0238533 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.181 92.726 0 0.206322 -0.0148118 -0.0332496 -0.977807 187.523 74.4469 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.718123480-07:00 -0.00128113 -0.01662 0.000980683 0.00449472 0.00960091 0.0238533 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.181 92.726 0 0.206322 -0.0148118 -0.0332496 -0.977807 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.738410847-07:00 -0.00128113 -0.01662 0.000980683 0.00449472 0.00960091 0.0238533 54.2695 101084 37.4198 -122.057 -0.765839 -1.28247 -1.32357 -1.31835 -1.39201 104.181 92.726 0 0.206322 -0.0148118 -0.0332496 -0.977807 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.758081868-07:00 -0.00128113 -0.01662 0.000980683 0.00449472 0.00960091 0.0238533 54.2695 101084 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.175 92.726 0 0.206322 -0.0148118 -0.0332496 -0.977807 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.778117350-07:00 -0.0016395 -0.0153955 0.00111479 0.0116075 0.00702589 0.0249567 54.2695 101084 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.175 92.726 0 0.20633 -0.0148138 -0.0332474 -0.977805 187.527 74.4468 0.5075 0.521667 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.798119794-07:00 -0.0016395 -0.0153955 0.00111479 0.0116075 0.00702589 0.0249567 54.2695 101084 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.174 92.726 0 0.20633 -0.0148138 -0.0332474 -0.977805 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.818129009-07:00 -0.0016395 -0.0153955 0.00111479 0.0116075 0.00702589 0.0249567 54.2695 101084 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.174 92.726 0 0.20633 -0.0148138 -0.0332474 -0.977805 187.527 74.4468 0.5075 0.521667 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.838340384-07:00 -0.00119607 -0.0155486 0.00113368 0.00683999 0.00756215 0.0327034 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206319 -0.0147932 -0.0332491 -0.977808 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.858116893-07:00 -0.00119607 -0.0155486 0.00113368 0.00683999 0.00756215 0.0327034 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206319 -0.0147932 -0.0332491 -0.977808 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.878220140-07:00 -0.00119607 -0.0155486 0.00113368 0.00683999 0.00756215 0.0327034 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206319 -0.0147932 -0.0332491 -0.977808 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.898122314-07:00 -0.000591204 -0.0159923 0.00157338 0.00490428 0.0110818 0.00816822 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206307 -0.0147858 -0.033258 -0.97781 187.527 74.4468 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.918152230-07:00 -0.000591204 -0.0159923 0.00157338 0.00490428 0.0110818 0.00816822 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206307 -0.0147858 -0.033258 -0.97781 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.938143620-07:00 -0.000591204 -0.0159923 0.00157338 0.00490428 0.0110818 0.00816822 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206307 -0.0147858 -0.033258 -0.97781 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.958129354-07:00 -0.0011649 -0.0159338 0.000901707 0.0152841 0.00480919 0.00230598 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206312 -0.0147723 -0.0332643 -0.977809 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.978180380-07:00 -0.0011649 -0.0159338 0.000901707 0.0152841 0.00480919 0.00230598 54.2695 101087 37.4198 -122.057 -0.765572 -1.28266 -1.32444 -1.31892 -1.39209 104.172 92.726 0 0.206312 -0.0147723 -0.0332643 -0.977809 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:31.998889913-07:00 -0.0011649 -0.0159338 0.000901707 0.0152841 0.00480919 0.00230598 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206312 -0.0147723 -0.0332643 -0.977809 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.018121548-07:00 -0.0011649 -0.0159338 0.000901707 0.0152841 0.00480919 0.00230598 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206312 -0.0147723 -0.0332643 -0.977809 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.038138365-07:00 -0.00138655 -0.0160657 0.000666268 0.00253524 0.0113078 0.0294886 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206302 -0.0147718 -0.0332654 -0.977811 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.058128306-07:00 -0.00138655 -0.0160657 0.000666268 0.00253524 0.0113078 0.0294886 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206302 -0.0147718 -0.0332654 -0.977811 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.078077400-07:00 -0.00138655 -0.0160657 0.000666268 0.00253524 0.0113078 0.0294886 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206302 -0.0147718 -0.0332654 -0.977811 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.098031195-07:00 -0.00182595 -0.0161106 0.00134116 0.00808493 -0.000617097 0.0341864 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206285 -0.014786 -0.0332496 -0.977815 187.53 74.4467 0.5075 0.525 183 0.5043 0.5251 40.125
2025-07-11T13:22:32.118374907-07:00 -0.00182595 -0.0161106 0.00134116 0.00808493 -0.000617097 0.0341864 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206285 -0.014786 -0.0332496 -0.977815 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.138140767-07:00 -0.00182595 -0.0161106 0.00134116 0.00808493 -0.000617097 0.0341864 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.172 92.726 0 0.206285 -0.014786 -0.0332496 -0.977815 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.160465634-07:00 -0.00260845 -0.0148807 0.00129584 0.00260322 0.0142194 0.0315971 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.175 92.726 0 0.206289 -0.0147748 -0.0332559 -0.977814 187.53 74.4467 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.178145590-07:00 -0.00260845 -0.0148807 0.00129584 0.00260322 0.0142194 0.0315971 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.175 92.726 0 0.206289 -0.0147748 -0.0332559 -0.977814 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.198166943-07:00 -0.00260845 -0.0148807 0.00129584 0.00260322 0.0142194 0.0315971 54.2695 101087 37.4198 -122.057 -0.766546 -1.28226 -1.32409 -1.31876 -1.39226 104.177 92.726 0 0.206289 -0.0147748 -0.0332559 -0.977814 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.218132572-07:00 -0.00260845 -0.0148807 0.00129584 0.00260322 0.0142194 0.0315971 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.177 92.726 0 0.206289 -0.0147748 -0.0332559 -0.977814 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.238135199-07:00 -0.00157245 -0.0151958 0.000805222 0.0104378 0.00999993 0.0170984 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206298 -0.0147729 -0.0332592 -0.977812 187.533 74.4466 0.50875 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.258137329-07:00 -0.00157245 -0.0151958 0.000805222 0.0104378 0.00999993 0.0170984 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206298 -0.0147729 -0.0332592 -0.977812 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.278171820-07:00 -0.00157245 -0.0151958 0.000805222 0.0104378 0.00999993 0.0170984 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206298 -0.0147729 -0.0332592 -0.977812 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.298217081-07:00 -0.00191126 -0.0163457 0.00119067 0.0045697 0.00756249 0.022212 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206283 -0.0147685 -0.0332609 -0.977815 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.318273795-07:00 -0.00191126 -0.0163457 0.00119067 0.0045697 0.00756249 0.022212 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206283 -0.0147685 -0.0332609 -0.977815 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.338157714-07:00 -0.00191126 -0.0163457 0.00119067 0.0045697 0.00756249 0.022212 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206283 -0.0147685 -0.0332609 -0.977815 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.358159900-07:00 -0.00191126 -0.0163457 0.00119067 0.0045697 0.00756249 0.022212 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206283 -0.0147685 -0.0332609 -0.977815 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.378138874-07:00 -0.00161827 -0.0158623 0.000183843 0.00438741 0.00221798 0.0158558 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206281 -0.0147698 -0.0332509 -0.977816 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.398116314-07:00 -0.00161827 -0.0158623 0.000183843 0.00438741 0.00221798 0.0158558 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206281 -0.0147698 -0.0332509 -0.977816 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.418115936-07:00 -0.00161827 -0.0158623 0.000183843 0.00438741 0.00221798 0.0158558 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206281 -0.0147698 -0.0332509 -0.977816 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.438128289-07:00 -0.00100844 -0.0163458 0.000979565 0.00143172 0.01177 -0.00457573 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206296 -0.0147563 -0.0332682 -0.977812 187.533 74.4466 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.458133957-07:00 -0.00100844 -0.0163458 0.000979565 0.00143172 0.01177 -0.00457573 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206296 -0.0147563 -0.0332682 -0.977812 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.478237629-07:00 -0.00100844 -0.0163458 0.000979565 0.00143172 0.01177 -0.00457573 54.2695 101087 37.4198 -122.057 -0.766133 -1.28239 -1.32401 -1.31887 -1.39277 104.179 92.726 0 0.206296 -0.0147563 -0.0332682 -0.977812 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.498140774-07:00 -9.27597e-05 -0.0158045 0.000773557 0.00298317 0.0122801 0.01299 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206298 -0.0147453 -0.0332711 -0.977812 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.518137144-07:00 -9.27597e-05 -0.0158045 0.000773557 0.00298317 0.0122801 0.01299 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206298 -0.0147453 -0.0332711 -0.977812 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.538137836-07:00 -9.27597e-05 -0.0158045 0.000773557 0.00298317 0.0122801 0.01299 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206298 -0.0147453 -0.0332711 -0.977812 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.558141823-07:00 -9.27597e-05 -0.0158045 0.000773557 0.00298317 0.0122801 0.01299 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206298 -0.0147453 -0.0332711 -0.977812 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.578121245-07:00 -0.0015857 -0.0160686 0.00151101 0.002562 0.0117865 0.0339851 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206316 -0.0147425 -0.0332702 -0.977809 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.598132712-07:00 -0.0015857 -0.0160686 0.00151101 0.002562 0.0117865 0.0339851 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206316 -0.0147425 -0.0332702 -0.977809 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.618118826-07:00 -0.0015857 -0.0160686 0.00151101 0.002562 0.0117865 0.0339851 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206316 -0.0147425 -0.0332702 -0.977809 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.638331408-07:00 -0.000993163 -0.015964 0.000647269 0.0128849 0.00270178 0.00422382 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206303 -0.014728 -0.0332776 -0.977811 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.658208834-07:00 -0.000993163 -0.015964 0.000647269 0.0128849 0.00270178 0.00422382 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206303 -0.014728 -0.0332776 -0.977811 187.537 74.4465 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.678162043-07:00 -0.000993163 -0.015964 0.000647269 0.0128849 0.00270178 0.00422382 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206303 -0.014728 -0.0332776 -0.977811 187.537 74.4465 0.5075 0.521667 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.698117634-07:00 -0.00106581 -0.0163496 0.000355579 0.00293257 0.0094522 0.020668 54.2695 101087 37.4198 -122.057 -0.76741 -1.28242 -1.32417 -1.31897 -1.39307 104.179 92.726 0 0.206305 -0.0147247 -0.0332663 -0.977811 187.541 74.4464 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.718080394-07:00 -0.00106581 -0.0163496 0.000355579 0.00293257 0.0094522 0.020668 54.2695 101087 37.4198 -122.057 -0.765515 -1.28251 -1.32405 -1.31861 -1.3919 104.179 92.726 0 0.206305 -0.0147247 -0.0332663 -0.977811 187.541 74.4464 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.738189011-07:00 -0.00106581 -0.0163496 0.000355579 0.00293257 0.0094522 0.020668 54.2695 101087 37.4198 -122.057 -0.765515 -1.28251 -1.32405 -1.31861 -1.3919 104.179 92.726 0 0.206305 -0.0147247 -0.0332663 -0.977811 187.541 74.4464 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.758165126-07:00 -0.00106581 -0.0163496 0.000355579 0.00293257 0.0094522 0.020668 54.2695 101087 37.4198 -122.057 -0.765515 -1.28251 -1.32405 -1.31861 -1.3919 104.175 92.726 0 0.206305 -0.0147247 -0.0332663 -0.977811 187.541 74.4464 0.5075 0.525 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.778141883-07:00 -0.00158064 -0.0160933 0.000890158 -0.00400942 0.00959848 0.0189323 54.2695 101087 37.4198 -122.057 -0.765515 -1.28251 -1.32405 -1.31861 -1.3919 104.175 92.726 0 0.206304 -0.0147336 -0.0332486 -0.977812 187.541 74.4464 0.5075 0.523333 184 0.5043 0.5251 40.125
2025-07-11T13:22:32.798147376-07:00 -0.00158064 -0.0160933 0.000890158 -0.00400942 0.00959848 0.0189323 54.2695 101087 37.4198 -122.057 -0.765515 -1.28251 -1.32405 -1.31861 -1.3919 104.174 92.726 0 0.206304 -0.0147336 -0.0332486 -0.977812 187.541 74.4464 0.5075 0.523333 184 0.5043 0.5251 40.125
