YYYY,MM,DD,hh,mm,ss,msec,lat,lon,alt,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,09,20,24,42,466,19.5364,-155.57557,3397,tr,0.000,0.000000,0.024782,2.570549,-1.38755,-10.28080,-9.69395,-1.63110,-10.12630,-9.67394,-1.79240,-10.10460,-9.67743,-1.86367,-10.13504,-9.68776,-1.54425,-10.12008,-9.68811,-1.66974,0.00130,-1.80058,-10.18869,-9.64939,-0.51430,-10.13381,-9.71680,-1.47147,-10.10502,-9.72195,-9.67582,-9.65961,-9.76638,0.56456,3.98594,-3.96989
2022,05,09,20,24,43,165,19.5364,-155.57557,3397,tr,0.000,0.000000,0.024881,2.571063,-1.38704,-10.31828,-9.76601,-1.63037,-10.19082,-9.73397,-1.79150,-10.17553,-9.71356,-1.86359,-10.20480,-9.72866,-1.54425,-10.20583,-9.72805,-1.66969,0.00127,-1.80022,-10.25490,-9.71047,-0.51389,-10.14352,-9.73667,-1.47096,-10.12784,-9.73621,-9.68885,-9.68126,-9.80850,0.56455,3.98598,-3.96984
2022,05,09,20,24,43,278,19.5364,-155.57557,3397,tr,0.000,0.000000,0.022059,3.045773,-1.38717,-10.34050,-9.75369,-1.63048,-10.19984,-9.72673,-1.79139,-10.17703,-9.73018,-1.86363,-10.22474,-9.75153,-1.54414,-10.25486,-9.74658,-1.66969,0.00128,-1.80024,-10.25235,-9.71704,-0.51308,-10.14948,-9.73139,-1.47078,-10.11086,-9.70626,-9.66334,-9.65657,-9.77292,0.56453,3.98593,-3.96978
2022,05,09,20,24,43,465,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.002926,2.781627,-1.38791,-10.31777,-9.75532,-1.63063,-10.21793,-9.72010,-1.79181,-10.17749,-9.72498,-1.86363,-10.18947,-9.71901,-1.54444,-10.21839,-9.73166,-1.66970,0.00127,-1.80006,-10.27085,-9.72073,-0.51369,-10.13401,-9.72994,-1.47107,-10.14592,-9.73787,-9.68328,-9.68682,-9.81139,0.56459,3.98599,-3.96975
2022,05,09,20,24,43,715,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.003290,2.122513,-1.38784,-10.35860,-9.79050,-1.63114,-10.25572,-9.74903,-1.79228,-10.21746,-9.74754,-1.86355,-10.26056,-9.74408,-1.54485,-10.25690,-9.71863,-1.66974,0.00127,-1.80046,-10.23390,-9.68440,-0.51405,-10.10170,-9.70562,-1.47104,-10.11611,-9.71871,-9.65632,-9.65788,-9.76616,0.56462,3.98599,-3.96984
2022,05,09,20,24,43,965,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.002952,2.638476,-1.38851,-10.30788,-9.75182,-1.63085,-10.20756,-9.72758,-1.79290,-10.16368,-9.71637,-1.86356,-10.20450,-9.71695,-1.54521,-10.21375,-9.71432,-1.66965,0.00135,-1.80079,-10.26883,-9.71717,-0.51429,-10.13486,-9.72666,-1.47150,-10.14789,-9.74250,-9.68507,-9.68198,-9.79480,0.56459,3.98600,-3.96979
2022,05,09,20,24,44,215,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.004287,1.100449,-1.38817,-10.34217,-9.78489,-1.63119,-10.25661,-9.76166,-1.79259,-10.20115,-9.73970,-1.86353,-10.25661,-9.75934,-1.54503,-10.24682,-9.71752,-1.66970,0.00130,-1.80093,-10.23110,-9.68393,-0.51442,-10.11773,-9.69450,-1.47142,-10.11186,-9.72495,-9.67106,-9.65422,-9.76667,0.56459,3.98598,-3.96981
2022,05,09,20,24,44,464,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.003730,0.351008,-1.38823,-10.32351,-9.74792,-1.63099,-10.20882,-9.73341,-1.79196,-10.16905,-9.71013,-1.86358,-10.20240,-9.72901,-1.54577,-10.19070,-9.72942,-1.66963,0.00133,-1.80067,-10.24208,-9.70981,-0.51481,-10.14570,-9.73028,-1.47132,-10.13562,-9.73654,-9.69461,-9.68938,-9.78691,0.56460,3.98598,-3.96981
2022,05,09,20,24,44,714,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.003613,0.975012,-1.38820,-10.35742,-9.79252,-1.63098,-10.24981,-9.76123,-1.79257,-10.21273,-9.72989,-1.86357,-10.24795,-9.76078,-1.54538,-10.21930,-9.70677,-1.66969,0.00129,-1.80061,-10.21116,-9.66437,-0.51427,-10.11442,-9.70791,-1.47135,-10.10005,-9.71810,-9.67300,-9.66569,-9.76064,0.56460,3.98603,-3.96978
2022,05,09,20,24,44,965,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.003623,0.360537,-1.38832,-10.32339,-9.76373,-1.63126,-10.19636,-9.73390,-1.79299,-10.18304,-9.70754,-1.86365,-10.21515,-9.73701,-1.54556,-10.21101,-9.72384,-1.66973,0.00132,-1.80070,-10.26434,-9.70449,-0.51444,-10.15552,-9.73243,-1.47128,-10.12318,-9.73447,-9.68495,-9.68376,-9.78427,0.56456,3.98596,-3.96978
