YYYY,MM,DD,hh,mm,ss,msec,lat,lon,alt,state,elev_set,azi_set,elev_pid_out,azi_pid_out,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,12,15,14,00,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00387,-0.01726,-1.47119,-0.00390,-0.01925,-1.67316,-0.00380,-0.01257,-0.99780,-0.00393,-0.01919,-1.65769,-0.00391,-0.01693,-1.42545,-1.67026,-0.00344,-0.00254,-0.00099,0.09379,-0.00265,-0.00767,0.07949,-0.00276,-0.02092,0.06994,0.05907,6.15138,5.06028,0.60977,3.97806,-3.99411
2022,05,12,15,14,00,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00400,-0.01743,-1.47498,-0.00401,-0.01935,-1.67135,-0.00388,-0.01268,-1.00133,-0.00386,-0.01909,-1.65622,-0.00382,-0.01686,-1.42606,-1.67019,-0.00334,-0.00245,-0.00021,0.09377,-0.00253,-0.00663,0.07938,-0.00279,-0.02076,0.06981,0.05882,6.13722,5.06397,0.60960,3.97794,-3.99417
2022,05,12,15,14,00,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00393,-0.01740,-1.48595,-0.00389,-0.01935,-1.67632,-0.00381,-0.01251,-0.99425,-0.00401,-0.01920,-1.65627,-0.00396,-0.01688,-1.42157,-1.67031,-0.00342,-0.00261,-0.00145,0.09410,-0.00260,-0.00819,0.07927,-0.00271,-0.02148,0.06988,0.05902,6.14734,5.09056,0.60970,3.97796,-3.99411
2022,05,12,15,14,01,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00400,-0.01748,-1.48407,-0.00400,-0.01944,-1.67505,-0.00396,-0.01268,-1.00205,-0.00391,-0.01915,-1.65713,-0.00386,-0.01682,-1.42129,-1.67025,-0.00335,-0.00253,-0.00098,0.09435,-0.00256,-0.00779,0.07925,-0.00280,-0.02123,0.06928,0.05883,6.14408,5.09436,0.60966,3.97793,-3.99415
2022,05,12,15,14,01,281,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00406,-0.01733,-1.47800,-0.00393,-0.01936,-1.68026,-0.00384,-0.01254,-0.99349,-0.00397,-0.01938,-1.65942,-0.00398,-0.01694,-1.42368,-1.67037,-0.00347,-0.00266,-0.00204,0.09397,-0.00277,-0.00881,0.07904,-0.00277,-0.02182,0.06977,0.05886,6.14190,5.10955,0.60975,3.97796,-3.99417
2022,05,12,15,14,01,531,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00419,-0.01731,-1.46518,-0.00405,-0.01947,-1.68099,-0.00401,-0.01280,-1.01044,-0.00392,-0.01919,-1.65752,-0.00386,-0.01688,-1.42647,-1.67024,-0.00347,-0.00248,-0.00096,0.09345,-0.00252,-0.00747,0.07905,-0.00279,-0.02104,0.06948,0.05867,6.13936,5.11549,0.60966,3.97798,-3.99427
2022,05,12,15,14,01,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00397,-0.01740,-1.47399,-0.00390,-0.01929,-1.67401,-0.00395,-0.01262,-1.00149,-0.00399,-0.01937,-1.66502,-0.00398,-0.01699,-1.42741,-1.67035,-0.00356,-0.00259,-0.00203,0.09344,-0.00269,-0.00860,0.07889,-0.00277,-0.02162,0.06956,0.05871,6.12737,5.12008,0.60972,3.97802,-3.99418
2022,05,12,15,14,02,33,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00409,-0.01753,-1.47820,-0.00398,-0.01943,-1.67823,-0.00400,-0.01277,-1.00887,-0.00386,-0.01920,-1.66305,-0.00384,-0.01676,-1.41906,-1.67025,-0.00341,-0.00250,-0.00110,0.09360,-0.00256,-0.00740,0.07881,-0.00284,-0.02122,0.06952,0.05873,6.13794,5.13458,0.60961,3.97799,-3.99418
2022,05,12,15,14,02,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00403,-0.01724,-1.46804,-0.00393,-0.01933,-1.67439,-0.00389,-0.01271,-1.00571,-0.00402,-0.01933,-1.66218,-0.00406,-0.01694,-1.42432,-1.67028,-0.00349,-0.00266,-0.00253,0.09333,-0.00270,-0.00879,0.07843,-0.00276,-0.02195,0.06946,0.05878,6.13497,5.14374,0.60971,3.97799,-3.99417
2022,05,12,15,14,02,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00410,-0.01736,-1.46589,-0.00408,-0.01945,-1.68024,-0.00400,-0.01289,-1.01149,-0.00392,-0.01929,-1.66478,-0.00389,-0.01698,-1.42329,-1.67024,-0.00346,-0.00255,-0.00168,0.09319,-0.00265,-0.00775,0.07869,-0.00290,-0.02173,0.06941,0.05852,6.12182,5.14009,0.60962,3.97804,-3.99425
2022,05,12,15,14,02,781,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00401,-0.01742,-1.47882,-0.00404,-0.01937,-1.68109,-0.00385,-0.01266,-1.00430,-0.00397,-0.01927,-1.65991,-0.00399,-0.01689,-1.41587,-1.67034,-0.00350,-0.00268,-0.00270,0.09299,-0.00273,-0.00887,0.07835,-0.00277,-0.02215,0.06939,0.05864,6.11763,5.14944,0.60960,3.97798,-3.99411
2022,05,12,15,14,03,33,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00414,-0.01738,-1.47053,-0.00417,-0.01952,-1.68114,-0.00399,-0.01278,-1.00861,-0.00387,-0.01922,-1.65648,-0.00395,-0.01686,-1.42299,-1.67025,-0.00342,-0.00253,-0.00170,0.09295,-0.00265,-0.00790,0.07848,-0.00284,-0.02187,0.06928,0.05853,6.11442,5.15113,0.60953,3.97796,-3.99421
2022,05,12,15,14,03,283,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00399,-0.01735,-1.47297,-0.00392,-0.01950,-1.67985,-0.00384,-0.01266,-1.00717,-0.00411,-0.01942,-1.66740,-0.00403,-0.01693,-1.41555,-1.67041,-0.00351,-0.00268,-0.00281,0.09288,-0.00276,-0.00908,0.07827,-0.00277,-0.02213,0.06929,0.05855,6.11499,5.16050,0.60966,3.97798,-3.99415
2022,05,12,15,14,03,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00421,-0.01750,-1.47377,-0.00407,-0.01948,-1.67830,-0.00405,-0.01284,-1.01202,-0.00392,-0.01930,-1.66033,-0.00393,-0.01682,-1.41839,-1.67033,-0.00338,-0.00258,-0.00203,0.09304,-0.00274,-0.00806,0.07828,-0.00287,-0.02185,0.06899,0.05833,6.10000,5.15602,0.60957,3.97795,-3.99428
2022,05,12,15,14,03,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00408,-0.01733,-1.47276,-0.00400,-0.01938,-1.67619,-0.00391,-0.01277,-1.01364,-0.00404,-0.01946,-1.66773,-0.00409,-0.01689,-1.41893,-1.67044,-0.00351,-0.00271,-0.00308,0.09269,-0.00278,-0.00931,0.07799,-0.00280,-0.02238,0.06931,0.05827,6.08866,5.15283,0.60968,3.97802,-3.99420
2022,05,12,15,14,04,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00413,-0.01749,-1.47098,-0.00407,-0.01949,-1.67840,-0.00414,-0.01286,-1.01282,-0.00392,-0.01927,-1.66390,-0.00396,-0.01687,-1.42267,-1.67025,-0.00354,-0.00255,-0.00229,0.09263,-0.00262,-0.00837,0.07806,-0.00285,-0.02212,0.06908,0.05804,6.08239,5.14951,0.60956,3.97796,-3.99425
2022,05,12,15,14,04,281,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00400,-0.01722,-1.46057,-0.00401,-0.01947,-1.68517,-0.00391,-0.01274,-1.00301,-0.00404,-0.01938,-1.66235,-0.00411,-0.01705,-1.42652,-1.67036,-0.00350,-0.00279,-0.00337,0.09254,-0.00278,-0.00931,0.07779,-0.00279,-0.02253,0.06910,0.05826,6.08385,5.15969,0.60967,3.97800,-3.99414
2022,05,12,15,14,04,533,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00418,-0.01747,-1.46889,-0.00409,-0.01962,-1.68444,-0.00403,-0.01292,-1.01417,-0.00399,-0.01936,-1.66820,-0.00403,-0.01687,-1.42284,-1.67030,-0.00342,-0.00265,-0.00237,0.09233,-0.00268,-0.00821,0.07783,-0.00293,-0.02225,0.06895,0.05798,6.06650,5.14306,0.60952,3.97801,-3.99425
2022,05,12,15,14,04,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00404,-0.01722,-1.45560,-0.00397,-0.01937,-1.67543,-0.00395,-0.01281,-1.01653,-0.00409,-0.01952,-1.67712,-0.00407,-0.01715,-1.43162,-1.67036,-0.00356,-0.00269,-0.00372,0.09231,-0.00276,-0.00964,0.07758,-0.00297,-0.02276,0.06884,0.05802,6.06107,5.14472,0.60962,3.97798,-3.99416
2022,05,12,15,14,05,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00420,-0.01737,-1.46424,-0.00418,-0.01955,-1.68228,-0.00404,-0.01303,-1.02843,-0.00400,-0.01932,-1.66433,-0.00396,-0.01732,-1.45466,-1.67031,-0.00346,-0.00258,-0.00288,0.09258,-0.00266,-0.00880,0.07752,-0.00295,-0.02250,0.06849,0.05794,6.06215,5.14984,0.60951,3.97801,-3.99418
2022,05,12,15,14,05,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00410,-0.01731,-1.46722,-0.00401,-0.01940,-1.67395,-0.00393,-0.01272,-1.00846,-0.00413,-0.01947,-1.67088,-0.00405,-0.01723,-1.44838,-1.67036,-0.00355,-0.00273,-0.00381,0.09212,-0.00276,-0.01003,0.07739,-0.00285,-0.02284,0.06845,0.05793,6.05319,5.14877,0.60956,3.97794,-3.99412
2022,05,12,15,14,05,531,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00420,-0.01746,-1.46776,-0.00415,-0.01957,-1.68148,-0.00413,-0.01293,-1.01476,-0.00406,-0.01940,-1.66970,-0.00393,-0.01707,-1.44243,-1.67029,-0.00344,-0.00263,-0.00301,0.09214,-0.00274,-0.00908,0.07730,-0.00294,-0.02246,0.06813,0.05762,6.03104,5.12444,0.60956,3.97800,-3.99426
2022,05,12,15,14,05,781,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00412,-0.01722,-1.45716,-0.00398,-0.01938,-1.67404,-0.00396,-0.01286,-1.01472,-0.00407,-0.01949,-1.66795,-0.00408,-0.01726,-1.44579,-1.67042,-0.00356,-0.00271,-0.00375,0.09198,-0.00286,-0.01012,0.07723,-0.00283,-0.02283,0.06818,0.05774,6.03430,5.13319,0.60964,3.97802,-3.99418
2022,05,12,15,14,06,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00424,-0.01742,-1.46765,-0.00411,-0.01950,-1.67675,-0.00406,-0.01295,-1.01795,-0.00400,-0.01945,-1.67154,-0.00395,-0.01720,-1.45158,-1.67036,-0.00343,-0.00263,-0.00304,0.09201,-0.00274,-0.00902,0.07713,-0.00292,-0.02255,0.06817,0.05740,6.01744,5.12276,0.60950,3.97797,-3.99423
2022,05,12,15,14,06,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00405,-0.01734,-1.46286,-0.00401,-0.01924,-1.66502,-0.00400,-0.01268,-1.00462,-0.00404,-0.01949,-1.67185,-0.00403,-0.01725,-1.45346,-1.67044,-0.00360,-0.00268,-0.00389,0.09177,-0.00281,-0.01005,0.07689,-0.00285,-0.02271,0.06819,0.05766,6.03275,5.14119,0.60966,3.97799,-3.99419
2022,05,12,15,14,06,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00418,-0.01759,-1.47351,-0.00407,-0.01944,-1.67253,-0.00408,-0.01296,-1.01822,-0.00395,-0.01938,-1.67026,-0.00398,-0.01722,-1.45626,-1.67029,-0.00345,-0.00262,-0.00306,0.09195,-0.00266,-0.00886,0.07690,-0.00290,-0.02238,0.06821,0.05745,6.01540,5.12521,0.60954,3.97798,-3.99419
2022,05,12,15,14,06,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00406,-0.01743,-1.47581,-0.00398,-0.01930,-1.66926,-0.00391,-0.01282,-1.00821,-0.00408,-0.01940,-1.66683,-0.00415,-0.01733,-1.45522,-1.67037,-0.00355,-0.00279,-0.00438,0.09167,-0.00279,-0.01019,0.07654,-0.00281,-0.02290,0.06791,0.05745,6.00452,5.11348,0.60962,3.97799,-3.99412
2022,05,12,15,14,07,31,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00421,-0.01761,-1.48297,-0.00420,-0.01948,-1.67610,-0.00413,-0.01290,-1.01344,-0.00402,-0.01947,-1.67296,-0.00399,-0.01730,-1.45816,-1.67033,-0.00350,-0.00258,-0.00366,0.09160,-0.00266,-0.00938,0.07653,-0.00301,-0.02285,0.06764,0.05725,5.99597,5.10738,0.60957,3.97807,-3.99424
2022,05,12,15,14,07,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00412,-0.01748,-1.47995,-0.00407,-0.01936,-1.67218,-0.00394,-0.01279,-1.00969,-0.00406,-0.01959,-1.67757,-0.00411,-0.01735,-1.45081,-1.67043,-0.00357,-0.00269,-0.00464,0.09128,-0.00276,-0.01072,0.07636,-0.00285,-0.02347,0.06756,0.05716,5.98073,5.10271,0.60952,3.97810,-3.99416
2022,05,12,15,14,07,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00422,-0.01737,-1.45766,-0.00419,-0.01956,-1.67858,-0.00412,-0.01297,-1.01535,-0.00409,-0.01949,-1.67717,-0.00398,-0.01712,-1.44748,-1.67025,-0.00352,-0.00262,-0.00384,0.09140,-0.00265,-0.00965,0.07616,-0.00296,-0.02317,0.06746,0.05696,5.96763,5.08726,0.60943,3.97810,-3.99423
2022,05,12,15,14,07,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00408,-0.01740,-1.47140,-0.00402,-0.01954,-1.67804,-0.00397,-0.01275,-1.00501,-0.00418,-0.01950,-1.67150,-0.00409,-0.01732,-1.45131,-1.67038,-0.00358,-0.00272,-0.00497,0.09095,-0.00285,-0.01086,0.07598,-0.00285,-0.02356,0.06745,0.05689,5.95340,5.07640,0.60956,3.97803,-3.99418
2022,05,12,15,14,08,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00421,-0.01748,-1.46748,-0.00414,-0.01963,-1.68202,-0.00416,-0.01296,-1.01388,-0.00405,-0.01955,-1.67883,-0.00400,-0.01717,-1.44554,-1.67041,-0.00350,-0.00262,-0.00429,0.09117,-0.00281,-0.00999,0.07589,-0.00291,-0.02338,0.06714,0.05661,5.93501,5.05825,0.60950,3.97807,-3.99416
2022,05,12,15,14,08,281,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00417,-0.01741,-1.46823,-0.00404,-0.01937,-1.67068,-0.00398,-0.01278,-1.00589,-0.00408,-0.01952,-1.66843,-0.00412,-0.01717,-1.44390,-1.67046,-0.00360,-0.00269,-0.00501,0.09090,-0.00286,-0.01103,0.07572,-0.00291,-0.02364,0.06715,0.05667,5.93441,5.06344,0.60960,3.97806,-3.99423
2022,05,12,15,14,08,531,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00426,-0.01754,-1.47510,-0.00412,-0.01949,-1.67514,-0.00416,-0.01291,-1.01250,-0.00403,-0.01943,-1.67437,-0.00400,-0.01724,-1.45237,-1.67030,-0.00357,-0.00267,-0.00437,0.09092,-0.00273,-0.01034,0.07573,-0.00297,-0.02347,0.06677,0.05643,5.92113,5.05035,0.60947,3.97807,-3.99428
2022,05,12,15,14,08,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00410,-0.01753,-1.47780,-0.00400,-0.01936,-1.66604,-0.00403,-0.01288,-1.01451,-0.00411,-0.01952,-1.67370,-0.00414,-0.01729,-1.44877,-1.67041,-0.00363,-0.00281,-0.00538,0.09091,-0.00281,-0.01124,0.07534,-0.00283,-0.02395,0.06707,0.05652,5.91358,5.04742,0.60957,3.97804,-3.99417
2022,05,12,15,14,09,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00417,-0.01754,-1.47672,-0.00419,-0.01953,-1.67113,-0.00408,-0.01305,-1.01604,-0.00400,-0.01945,-1.68101,-0.00404,-0.01724,-1.44880,-1.67031,-0.00351,-0.00272,-0.00477,0.09075,-0.00275,-0.01009,0.07515,-0.00296,-0.02357,0.06674,0.05633,5.90566,5.03315,0.60948,3.97805,-3.99418
2022,05,12,15,14,09,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00407,-0.01739,-1.47191,-0.00404,-0.01940,-1.67404,-0.00400,-0.01293,-1.01588,-0.00413,-0.01948,-1.66929,-0.00412,-0.01737,-1.44987,-1.67037,-0.00359,-0.00276,-0.00548,0.09033,-0.00285,-0.01141,0.07521,-0.00294,-0.02398,0.06654,0.05625,5.88643,5.01362,0.60960,3.97807,-3.99409
2022,05,12,15,14,09,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00421,-0.01752,-1.46907,-0.00422,-0.01954,-1.67849,-0.00410,-0.01295,-1.01124,-0.00406,-0.01942,-1.67430,-0.00401,-0.01714,-1.43412,-1.67026,-0.00347,-0.00265,-0.00459,0.09021,-0.00270,-0.01043,0.07509,-0.00302,-0.02372,0.06634,0.05608,5.87813,5.00917,0.60943,3.97804,-3.99415
2022,05,12,15,14,09,781,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00412,-0.01747,-1.48100,-0.00410,-0.01947,-1.67211,-0.00398,-0.01273,-1.00476,-0.00416,-0.01954,-1.67705,-0.00410,-0.01724,-1.44715,-1.67045,-0.00364,-0.00273,-0.00564,0.09001,-0.00285,-0.01151,0.07476,-0.00290,-0.02412,0.06618,0.05601,5.86286,5.00092,0.60953,3.97809,-3.99411
2022,05,12,15,14,10,31,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00421,-0.01748,-1.46332,-0.00415,-0.01957,-1.67263,-0.00414,-0.01290,-1.01311,-0.00411,-0.01954,-1.67760,-0.00402,-0.01718,-1.45244,-1.67035,-0.00347,-0.00260,-0.00499,0.08999,-0.00271,-0.01071,0.07465,-0.00294,-0.02375,0.06588,0.05582,5.85922,4.99257,0.60943,3.97803,-3.99417
2022,05,12,15,14,10,282,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00416,-0.01731,-1.46197,-0.00406,-0.01940,-1.67188,-0.00397,-0.01287,-1.01331,-0.00416,-0.01961,-1.67263,-0.00412,-0.01727,-1.44425,-1.67051,-0.00365,-0.00280,-0.00588,0.08985,-0.00291,-0.01183,0.07448,-0.00291,-0.02420,0.06610,0.05577,5.84446,4.98258,0.60956,3.97804,-3.99415
2022,05,12,15,14,10,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00431,-0.01750,-1.46862,-0.00421,-0.01959,-1.67748,-0.00415,-0.01297,-1.01726,-0.00405,-0.01956,-1.67764,-0.00401,-0.01730,-1.45558,-1.67040,-0.00351,-0.00263,-0.00521,0.08988,-0.00276,-0.00964,0.07445,-0.00298,-0.02390,0.06697,0.05558,5.83811,4.97475,0.60945,3.97808,-3.99425
2022,05,12,15,14,10,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00410,-0.01750,-1.47519,-0.00410,-0.01936,-1.66303,-0.00406,-0.01288,-1.01466,-0.00411,-0.01960,-1.67840,-0.00411,-0.01742,-1.45567,-1.67044,-0.00373,-0.00279,-0.00639,0.08941,-0.00290,-0.01090,0.07404,-0.00293,-0.02431,0.06697,0.05560,5.83325,4.97365,0.60955,3.97805,-3.99416
2022,05,12,15,14,11,32,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00426,-0.01747,-1.45885,-0.00416,-0.01953,-1.67565,-0.00420,-0.01302,-1.01474,-0.00405,-0.01953,-1.67895,-0.00404,-0.01724,-1.45180,-1.67035,-0.00361,-0.00266,-0.00553,0.08935,-0.00274,-0.00973,0.07399,-0.00299,-0.02423,0.06681,0.05540,5.81501,4.95124,0.60948,3.97808,-3.99415
2022,05,12,15,14,11,281,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00412,-0.01740,-1.46729,-0.00409,-0.01954,-1.67692,-0.00403,-0.01293,-1.01128,-0.00416,-0.01948,-1.66478,-0.00425,-0.01728,-1.44698,-1.67042,-0.00365,-0.00286,-0.00660,0.08906,-0.00285,-0.01071,0.07362,-0.00291,-0.02433,0.06689,0.05552,5.81935,4.95891,0.60953,3.97813,-3.99410
2022,05,12,15,14,11,532,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00427,-0.01733,-1.45407,-0.00424,-0.01957,-1.67612,-0.00420,-0.01294,-1.00939,-0.00405,-0.01946,-1.67310,-0.00410,-0.01728,-1.44331,-1.67032,-0.00354,-0.00268,-0.00586,0.08896,-0.00277,-0.01002,0.07366,-0.00306,-0.02422,0.06648,0.05523,5.80207,4.93812,0.60944,3.97809,-3.99416
2022,05,12,15,14,11,782,19.5364,-155.57557,3397,tr,0.000,0.000000,-0.000000,0.000000,-0.00414,-0.01729,-1.45659,-0.00415,-0.01951,-1.67477,-0.00403,-0.01281,-1.01083,-0.00415,-0.01970,-1.68526,-0.00414,-0.01740,-1.44853,-1.67045,-0.00361,-0.00272,-0.00680,0.08887,-0.00287,-0.01118,0.07340,-0.00295,-0.02462,0.06636,0.05512,5.78448,4.92395,0.60950,3.97806,-3.99411
