%Mission: 
%Operator: 
%Time: 2022,05,08,02:27:29.117
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220508_022729_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,08,02:27:29.131,-0.00261,-0.00670,-0.54101,-0.00257,-0.01229,-1.10414,-0.00257,-0.01387,-1.26040,-0.00255,-0.01459,-1.33127,-0.00260,-0.01194,-1.07216,-1.67056,-0.00274,0.14315,10.12169,6.26286,0.18627,10.12169,10.12169,0.09517,9.60744,10.12169,9.75989,10.12169,9.90631,0.57174,3.97266,-4.00177
2022,05,08,02:27:29.381,-0.00257,-0.00646,-0.52000,-0.00259,-0.01223,-1.09823,-0.00263,-0.01442,-1.30549,-0.00260,-0.01465,-1.33161,-0.00258,-0.01202,-1.07485,-1.67063,-0.00263,0.14315,10.12169,6.26576,0.18648,10.12169,10.12169,0.09515,9.60270,10.12169,9.75513,10.12169,9.79756,0.57179,3.97268,-4.00184
2022,05,08,02:27:29.630,-0.00262,-0.00656,-0.52468,-0.00250,-0.01217,-1.09790,-0.00261,-0.01426,-1.30140,-0.00256,-0.01457,-1.33042,-0.00258,-0.01194,-1.07162,-1.67053,-0.00272,0.14315,10.12169,6.26432,0.18647,10.12169,10.12169,0.09513,9.60413,10.12169,9.75793,10.12169,9.82080,0.57169,3.97277,-4.00183
2022,05,08,02:27:29.881,-0.00251,-0.00657,-0.52900,-0.00259,-0.01219,-1.09318,-0.00263,-0.01414,-1.28775,-0.00264,-0.01461,-1.33290,-0.00262,-0.01195,-1.07103,-1.67059,-0.00265,0.14317,10.12169,6.24548,0.18647,10.12169,10.12169,0.09520,9.60609,10.12169,9.75823,10.12169,9.84155,0.57178,3.97277,-4.00182
2022,05,08,02:27:30.131,-0.00259,-0.00650,-0.52426,-0.00254,-0.01216,-1.09825,-0.00257,-0.01422,-1.29299,-0.00253,-0.01445,-1.32431,-0.00257,-0.01232,-1.10209,-1.67054,-0.00262,0.14308,10.12169,6.24397,0.18639,10.12169,10.12169,0.09517,9.60726,10.12169,9.76018,10.12169,9.86097,0.57173,3.97272,-4.00180
2022,05,08,02:27:30.381,-0.00256,-0.00649,-0.52188,-0.00257,-0.01221,-1.09405,-0.00262,-0.01429,-1.29761,-0.00263,-0.01458,-1.32593,-0.00262,-0.01235,-1.09812,-1.67058,-0.00271,0.14316,10.12169,6.24702,0.18587,10.12169,10.12169,0.09513,9.60632,10.12169,9.75908,10.12169,9.87709,0.57174,3.97272,-4.00185
2022,05,08,02:27:30.631,-0.00261,-0.00658,-0.52415,-0.00258,-0.01217,-1.09603,-0.00263,-0.01414,-1.28878,-0.00253,-0.01447,-1.32552,-0.00253,-0.01195,-1.06670,-1.67052,-0.00265,0.14318,10.12169,6.24462,0.18575,10.12169,10.12169,0.09511,9.60554,10.12169,9.75853,10.12169,9.89898,0.57170,3.97270,-4.00176
2022,05,08,02:27:30.881,-0.00260,-0.00656,-0.53094,-0.00260,-0.01229,-1.09863,-0.00264,-0.01418,-1.29019,-0.00260,-0.01460,-1.32980,-0.00262,-0.01195,-1.06361,-1.67056,-0.00265,0.14318,10.12169,6.24389,0.18580,10.12169,10.12169,0.09524,9.60879,10.12169,9.76164,10.12169,9.92329,0.57175,3.97268,-4.00178
2022,05,08,02:27:31.131,-0.00261,-0.00650,-0.52261,-0.00253,-0.01225,-1.10085,-0.00252,-0.01417,-1.29073,-0.00255,-0.01448,-1.32566,-0.00248,-0.01188,-1.06096,-1.67051,-0.00268,0.14316,10.12169,6.24678,0.18565,10.12169,10.12169,0.09520,9.60653,10.12169,9.76059,10.12169,9.93854,0.57175,3.97268,-4.00177
2022,05,08,02:27:31.381,-0.00255,-0.00649,-0.53223,-0.00254,-0.01244,-1.11426,-0.00262,-0.01422,-1.29229,-0.00262,-0.01462,-1.32705,-0.00258,-0.01186,-1.05871,-1.67059,-0.00271,0.14321,10.12169,6.24612,0.18572,10.12169,10.12169,0.09522,9.60896,10.12169,9.76197,10.12169,9.95581,0.57177,3.97272,-4.00190
