%Mission: MLO2022
%Operator: 
%Time: 2022,05,08,06:31:24.012
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220508_063124_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,08,06:31:24.133,-0.00285,-0.00680,-0.54452,-0.00277,-0.01269,-1.13116,-0.00287,-0.01409,-1.26235,-0.00276,-0.01454,-1.31569,-0.00279,-0.01134,-0.99648,-1.67035,-0.00281,0.12725,10.12169,5.49887,0.16768,10.12169,10.12169,0.08500,8.60680,10.12169,8.76341,10.12169,9.86131,0.57688,3.97124,-4.00032
,tracking,,tracking,0.000,0.000000,0.805112,-300.000000"\n"2022,05,08,06:31:26.935,-0.00279,-0.00710,-0.57114,-0.00280,-0.01276,-1.13541,-0.00293,-0.01425,-1.26656,-0.00317,-0.01503,-1.33059,-0.00354,-0.01224,-1.00644,-1.67116,-0.00367,0.12629,10.12169,5.50178,0.16674,10.12169,10.12169,0.08426,8.58956,10.12169,8.75922,10.12169,9.86505,0.57655,3.97082,-4.00067
,tracking,,tracking,0.000,0.000000,0.780994,-300.000000"\n"2022,05,08,06:31:27.134,-0.00305,-0.00721,-0.57072,-0.00307,-0.01304,-1.13991,-0.00305,-0.01422,-1.26613,-0.00294,-0.01483,-1.32713,-0.00316,-0.01168,-1.00147,-1.67073,-0.00323,0.12688,10.12169,5.50086,0.16711,10.12169,10.12169,0.08432,8.59627,10.12169,8.76183,10.12169,9.76826,0.57630,3.97062,-4.00084
,tracking,,tracking,0.000,0.000000,0.676400,-256.955982"\n"2022,05,08,06:31:27.383,-0.00373,-0.00796,-0.57934,-0.00366,-0.01376,-1.16081,-0.00368,-0.01502,-1.29194,-0.00356,-0.01524,-1.33867,-0.00335,-0.01220,-1.01590,-1.67134,-0.00395,0.12637,10.12169,5.50244,0.16647,10.12169,10.12169,0.08387,8.58748,10.12169,8.76016,10.12169,9.79197,0.57600,3.97034,-4.00087
,tracking,,tracking,0.000,0.000000,-0.640018,-157.338066"\n"2022,05,08,06:31:27.633,-0.00552,-0.00978,-0.64480,-0.00555,-0.01564,-1.21531,-0.00559,-0.01737,-1.38800,-0.00543,-0.01732,-1.38759,-0.00532,-0.01385,-1.05557,-1.67245,-0.00507,0.12510,10.12169,5.50098,0.16564,10.12169,10.12169,0.08310,8.57306,10.12169,8.76078,10.12169,9.80938,0.57550,3.96960,-4.00185
,tracking,,tracking,0.000,0.000000,0.475798,-96.873117"\n"2022,05,08,06:31:27.883,-0.00412,-0.00840,-0.60472,-0.00414,-0.01410,-1.17145,-0.00413,-0.01566,-1.32434,-0.00416,-0.01607,-1.35642,-0.00411,-0.01271,-1.02800,-1.67158,-0.00420,0.12590,10.12169,5.49939,0.16631,10.12169,10.12169,0.08369,8.58008,10.12169,8.75691,10.12169,9.83682,0.57570,3.96986,-4.00155
,tracking,,tracking,0.000,0.000000,-1.000000,-77.382619"\n"2022,05,08,06:31:28.134,-0.00516,-0.00966,-0.64109,-0.00516,-0.01531,-1.21092,-0.00548,-0.01725,-1.38565,-0.00533,-0.01715,-1.38939,-0.00524,-0.01372,-1.04881,-1.67227,-0.00517,0.12506,10.12169,5.50063,0.16544,10.12169,10.12169,0.08274,8.57227,10.12169,8.76336,10.12169,9.85521,0.57495,3.96903,-4.00249
,tracking,,tracking,0.000,0.000000,-0.172767,-48.218006"\n"2022,05,08,06:31:28.384,-0.00453,-0.00887,-0.60594,-0.00466,-0.01472,-1.19314,-0.00482,-0.01636,-1.35335,-0.00484,-0.01675,-1.37817,-0.00487,-0.01330,-1.03571,-1.67211,-0.00482,0.12540,10.12169,5.50104,0.16596,10.12169,10.12169,0.08332,8.57852,10.12169,8.76194,10.12169,9.87730,0.57554,3.96960,-4.00184
,tracking,,tracking,0.000,0.000000,0.054386,-32.236959"\n"2022,05,08,06:31:28.634,-0.00528,-0.00967,-0.64006,-0.00528,-0.01535,-1.21042,-0.00541,-0.01728,-1.38636,-0.00525,-0.01710,-1.38955,-0.00527,-0.01381,-1.05991,-1.67228,-0.00503,0.12498,10.12169,5.50166,0.16544,10.12169,10.12169,0.08262,8.56972,10.12169,8.76188,10.12169,9.88759,0.57469,3.96881,-4.00261
,tracking,,tracking,0.000,0.000000,-0.108684,-18.443618"\n"2022,05,08,06:31:28.883,-0.00538,-0.00961,-0.62985,-0.00530,-0.01540,-1.21574,-0.00536,-0.01710,-1.38313,-0.00541,-0.01722,-1.38551,-0.00535,-0.01400,-1.05341,-1.67240,-0.00518,0.12497,10.12169,5.50304,0.16530,10.12169,10.12169,0.08271,8.57181,10.12169,8.76475,10.12169,9.90536,0.57498,3.96906,-4.00238
,tracking,,tracking,0.000,0.000000,-1.000000,-35.653791"\n"2022,05,08,06:31:29.133,-0.00623,-0.01047,-0.65850,-0.00628,-0.01631,-1.24085,-0.00610,-0.01803,-1.43147,-0.00588,-0.01778,-1.40487,-0.00576,-0.01440,-1.06409,-1.67273,-0.00560,0.12453,10.12169,5.50275,0.16495,10.12169,10.12169,0.08196,8.56256,10.12169,8.76336,10.12169,9.91683,0.57424,3.96843,-4.00304
,tracking,,tracking,0.000,0.000000,-0.193546,-25.642256"\n"2022,05,08,06:31:29.383,-0.00581,-0.00998,-0.64170,-0.00581,-0.01599,-1.23324,-0.00581,-0.01791,-1.43508,-0.00564,-0.01732,-1.38829,-0.00557,-0.01405,-1.05589,-1.67250,-0.00533,0.12485,10.12169,5.50239,0.16522,10.12169,10.12169,0.08246,8.56763,10.12169,8.76343,10.12169,9.92776,0.57448,3.96869,-4.00269
