%Mission: 
%Operator: 
%Time: 2022,05,08,06:22:31.042
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220508_062231_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,08,06:22:31.133,-0.30513,-0.00164,-0.00130,-0.29979,-0.00160,-0.00123,-0.29314,-0.00164,-0.00138,-0.29753,-0.00170,-0.00136,-0.30125,-0.00183,-0.00130,-0.00114,-0.00147,-0.29272,-0.00090,-0.00127,-0.29732,-0.00083,-0.00114,-0.29812,-0.00106,-0.00110,-0.00120,-0.00091,-0.78209,-0.00081,-0.00113,-0.00141
0.000,0.000000,0.675934,-270.4869392022,05,08,06:22:33.534,-0.30438,-0.00162,-0.00119,-0.29881,-0.00153,-0.00122,-0.29206,-0.00161,-0.00127,-0.29650,-0.00166,-0.00131,-0.30033,-0.00176,-0.00126,-0.00122,-0.00150,-0.29187,-0.00102,-0.00135,-0.29646,-0.00092,-0.00125,-0.29727,-0.00110,-0.00112,-0.00129,-0.00099,-0.79184,-0.00082,-0.00102,-0.00140
0.000,0.000000,0.674660,-272.8555862022,05,08,06:22:33.647,-0.30441,-0.00166,-0.00122,-0.29889,-0.00162,-0.00133,-0.29206,-0.00171,-0.00137,-0.29652,-0.00170,-0.00143,-0.30038,-0.00185,-0.00133,-0.00122,-0.00144,-0.29189,-0.00104,-0.00142,-0.29648,-0.00097,-0.00126,-0.29724,-0.00117,-0.00120,-0.00129,-0.00091,-0.84421,-0.00075,-0.00107,-0.00139
0.000,0.000000,0.705633,-278.8916342022,05,08,06:22:33.883,-0.30439,-0.00170,-0.00133,-0.29878,-0.00169,-0.00137,-0.29204,-0.00174,-0.00147,-0.29652,-0.00177,-0.00144,-0.30032,-0.00188,-0.00139,-0.00123,-0.00142,-0.29178,-0.00100,-0.00134,-0.29640,-0.00096,-0.00120,-0.29721,-0.00116,-0.00120,-0.00134,-0.00098,-0.82689,-0.00081,-0.00115,-0.00145
0.000,0.000000,0.677491,-274.6689922022,05,08,06:22:34.133,-0.30438,-0.00177,-0.00134,-0.29869,-0.00169,-0.00134,-0.29190,-0.00176,-0.00139,-0.29641,-0.00183,-0.00140,-0.30021,-0.00191,-0.00138,-0.00122,-0.00146,-0.29174,-0.00105,-0.00144,-0.29642,-0.00109,-0.00128,-0.29714,-0.00123,-0.00124,-0.00142,-0.00109,-0.80732,-0.00083,-0.00102,-0.00138
0.000,0.000000,0.656345,-276.9549902022,05,08,06:22:34.384,-0.30437,-0.00181,-0.00134,-0.29867,-0.00176,-0.00143,-0.29190,-0.00181,-0.00151,-0.29640,-0.00185,-0.00154,-0.30019,-0.00199,-0.00145,-0.00116,-0.00144,-0.29167,-0.00108,-0.00144,-0.29625,-0.00103,-0.00123,-0.29703,-0.00123,-0.00117,-0.00138,-0.00106,-0.78905,-0.00078,-0.00110,-0.00147
0.000,0.000000,0.671727,-280.3618042022,05,08,06:22:34.634,-0.30431,-0.00177,-0.00133,-0.29861,-0.00171,-0.00138,-0.29179,-0.00179,-0.00153,-0.29627,-0.00178,-0.00149,-0.30013,-0.00189,-0.00143,-0.00119,-0.00153,-0.29170,-0.00111,-0.00151,-0.29628,-0.00111,-0.00132,-0.29712,-0.00127,-0.00124,-0.00137,-0.00111,-0.77230,-0.00083,-0.00107,-0.00139
0.000,0.000000,0.690332,-285.1013472022,05,08,06:22:34.885,-0.30430,-0.00184,-0.00142,-0.29857,-0.00177,-0.00141,-0.29177,-0.00186,-0.00154,-0.29620,-0.00184,-0.00154,-0.30012,-0.00193,-0.00141,-0.00111,-0.00144,-0.29158,-0.00107,-0.00142,-0.29610,-0.00109,-0.00124,-0.29699,-0.00123,-0.00115,-0.00140,-0.00109,-0.75045,-0.00085,-0.00110,-0.00145
0.000,0.000000,0.692051,-300.0000002022,05,08,06:22:35.133,-0.30433,-0.00177,-0.00139,-0.29853,-0.00175,-0.00136,-0.29162,-0.00183,-0.00152,-0.29610,-0.00177,-0.00143,-0.29999,-0.00192,-0.00140,-0.00117,-0.00146,-0.29159,-0.00108,-0.00150,-0.29617,-0.00107,-0.00137,-0.29701,-0.00130,-0.00119,-0.00143,-0.00113,-0.73725,-0.00080,-0.00103,-0.00135
0.000,0.000000,0.729142,-294.0135712022,05,08,06:22:35.383,-0.30420,-0.00179,-0.00139,-0.29846,-0.00173,-0.00139,-0.29158,-0.00185,-0.00159,-0.29606,-0.00187,-0.00153,-0.30000,-0.00200,-0.00145,-0.00122,-0.00143,-0.29146,-0.00116,-0.00145,-0.29603,-0.00103,-0.00134,-0.29693,-0.00128,-0.00116,-0.00137,-0.00106,-0.70668,-0.00082,-0.00108,-0.00143
0.000,0.000000,1.000000,-258.3940822022,05,08,06:22:35.633,-0.30425,-0.00175,-0.00138,-0.29840,-0.00175,-0.00139,-0.29148,-0.00181,-0.00156,-0.29594,-0.00180,-0.00152,-0.29993,-0.00197,-0.00141,-0.00117,-0.00148,-0.29145,-0.00113,-0.00149,-0.29606,-0.00107,-0.00132,-0.29688,-0.00135,-0.00122,-0.00143,-0.00113,-0.68720,-0.00092,-0.00106,-0.00137
0.000,0.000000,1.000000,-300.0000002022,05,08,06:22:35.884,-0.30420,-0.00185,-0.00145,-0.29835,-0.00184,-0.00143,-0.29140,-0.00183,-0.00157,-0.29596,-0.00184,-0.00149,-0.29991,-0.00196,-0.00148,-0.00120,-0.00141,-0.29136,-0.00110,-0.00148,-0.29592,-0.00102,-0.00129,-0.29680,-0.00132,-0.00124,-0.00136,-0.00113,-0.66688,-0.00087,-0.00110,-0.00144
