%Mission: 
%Operator: 
%Time: 2022,05,07,17:42:48.022
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220507_174248_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,07,17:42:48.022,-0.62163,-10.40236,-9.87138,-1.33807,-10.30447,-9.83408,-1.41678,-10.32658,-9.83385,-1.52036,-10.35497,-9.86912,-1.33837,-10.34280,-9.85391,-1.67023,-0.00094,-1.44552,-10.33288,-9.83918,-0.17154,-10.27073,-9.84697,-0.94021,-10.21094,-9.82403,-9.77465,-9.76603,-9.89892,0.59745,3.97897,-3.96685
2022,05,07,17:42:48.272,-0.62196,-10.43033,-9.90462,-1.33786,-10.34572,-9.86746,-1.41671,-10.36719,-9.87255,-1.52041,-10.32916,-9.84302,-1.33851,-10.30625,-9.82675,-1.67033,-0.00104,-1.44567,-10.31350,-9.81276,-0.17166,-10.22827,-9.82745,-0.94043,-10.23927,-9.83867,-9.79812,-9.79270,-9.93334,0.59751,3.97898,-3.96666
2022,05,07,17:42:48.524,-0.62203,-10.39647,-9.86644,-1.33803,-10.30451,-9.82229,-1.41685,-10.31540,-9.83431,-1.52062,-10.33625,-9.85619,-1.33858,-10.33678,-9.84385,-1.67026,-0.00090,-1.44566,-10.33441,-9.84324,-0.17165,-10.26318,-9.84026,-0.94113,-10.20926,-9.80401,-9.76741,-9.76454,-9.89994,0.59742,3.97896,-3.96684
2022,05,07,17:42:48.774,-0.62249,-10.42374,-9.89561,-1.33808,-10.34765,-9.84685,-1.41675,-10.36036,-9.86246,-1.52075,-10.30326,-9.83079,-1.33870,-10.30776,-9.82718,-1.67041,-0.00104,-1.44585,-10.30767,-9.82030,-0.17187,-10.22492,-9.81557,-0.94161,-10.23854,-9.82786,-9.78908,-9.79337,-9.94523,0.59749,3.97899,-3.96675
2022,05,07,17:42:49.024,-0.62263,-10.40330,-9.87534,-1.33833,-10.32524,-9.82627,-1.41703,-10.31878,-9.83343,-1.52073,-10.34261,-9.85346,-1.33859,-10.36533,-9.85584,-1.67034,-0.00095,-1.44583,-10.33299,-9.84895,-0.17172,-10.25772,-9.84535,-0.94128,-10.22657,-9.82360,-9.76123,-9.76016,-9.90122,0.59742,3.97898,-3.96686
2022,05,07,17:42:49.274,-0.62254,-10.41049,-9.88912,-1.33800,-10.34016,-9.85383,-1.41687,-10.34474,-9.87138,-1.52077,-10.33716,-9.83413,-1.33874,-10.31446,-9.80801,-1.67041,-0.00105,-1.44583,-10.30282,-9.82376,-0.17183,-10.22910,-9.81875,-0.94175,-10.24075,-9.85240,-9.79012,-9.79180,-9.92215,0.59747,3.97906,-3.96681
2022,05,07,17:42:49.523,-0.62267,-10.38673,-9.85843,-1.33822,-10.31331,-9.82826,-1.41698,-10.31106,-9.83224,-1.52086,-10.34069,-9.85277,-1.33875,-10.34763,-9.83097,-1.67031,-0.00098,-1.44587,-10.32422,-9.84128,-0.17187,-10.26816,-9.83334,-0.94221,-10.21458,-9.82148,-9.76935,-9.75437,-9.90125,0.59734,3.97897,-3.96684
2022,05,07,17:42:49.773,-0.62313,-10.39866,-9.85536,-1.33836,-10.31575,-9.82650,-1.41709,-10.31475,-9.82976,-1.52082,-10.33456,-9.85583,-1.33885,-10.33349,-9.85371,-1.67033,-0.00095,-1.44601,-10.33089,-9.83046,-0.17189,-10.27150,-9.83920,-0.94218,-10.22104,-9.82242,-9.77297,-9.77394,-9.90520,0.59736,3.97895,-3.96682
2022,05,07,17:42:50.024,-0.62273,-10.42919,-9.89262,-1.33809,-10.34657,-9.85438,-1.41692,-10.34832,-9.85055,-1.52104,-10.32456,-9.83576,-1.33875,-10.31548,-9.82355,-1.67041,-0.00107,-1.44598,-10.29471,-9.81524,-0.17195,-10.23840,-9.82099,-0.94223,-10.23780,-9.84297,-9.79321,-9.78136,-9.93664,0.59744,3.97902,-3.96679
2022,05,07,17:42:50.274,-0.62293,-10.40605,-9.87601,-1.33823,-10.32180,-9.83903,-1.41691,-10.32059,-9.82160,-1.52090,-10.35025,-9.86062,-1.33869,-10.33916,-9.85784,-1.67029,-0.00091,-1.44593,-10.33197,-9.84781,-0.17188,-10.27804,-9.84263,-0.94234,-10.21178,-9.81675,-9.77492,-9.77748,-9.92801,0.59735,3.97895,-3.96685
