%Mission: 
%Operator: 
%Time: 2022,05,07,17:39:42.852
%File: C:\Users\pop\Documents\5STARG_Data\5STARG_20220507_173942_RADIOMETERS.dat
%Notes: 
YYYY,MM,DD,hh:mm:ss,CH1_0,CH1_2,CH1_4,CH2_0,CH2_2,CH2_4,CH3_0,CH3_2,CH3_4,CH4_0,CH4_2,CH4_4,CH5_0,CH5_2,CH5_4,Here,CH6_0,CH6_2,CH6_4,CH7_0,CH7_2,CH7_4,CH8_0,CH8_2,CH8_4,CH9_0,CH9_2,CH9_4,SPARE,5vRef_Temp,12POS_0_33,12NEG_0_33
2022,05,07,17:39:42.854,-0.00469,-0.24854,-10.32266,-0.00904,-0.66245,-10.32173,-0.01263,-1.02453,-10.29926,-0.02623,-2.38261,-10.30806,-0.01341,-1.10620,-10.31517,-1.66989,-0.00133,-0.00923,-0.70100,-0.76074,-0.00047,0.17265,-0.79165,-0.00564,-0.33415,0.08003,-0.42547,-10.30854,-10.08739,0.61026,3.98365,-3.97797
2022,05,07,17:39:43.104,-0.00456,-0.24855,-10.33444,-0.00913,-0.66247,-10.30358,-0.01271,-1.02461,-10.28055,-0.02631,-2.38273,-10.28040,-0.01354,-1.10664,-10.27719,-1.66999,-0.00141,-0.00911,-0.70094,-0.76040,-0.00039,0.17322,-0.79121,-0.00554,-0.33330,0.08018,-0.42522,-10.33864,-10.11988,0.61023,3.98376,-3.97807
2022,05,07,17:39:43.353,-0.00469,-0.24886,-10.30933,-0.00899,-0.66261,-10.31744,-0.01261,-1.02471,-10.31196,-0.02627,-2.38312,-10.29929,-0.01345,-1.10690,-10.30513,-1.66991,-0.00130,-0.00922,-0.70046,-0.76087,-0.00052,0.17287,-0.79111,-0.00559,-0.33399,0.08032,-0.42524,-10.31557,-10.09452,0.61014,3.98366,-3.97804
2022,05,07,17:39:43.603,-0.00456,-0.24875,-10.32981,-0.00909,-0.66282,-10.29129,-0.01273,-1.02500,-10.29300,-0.02637,-2.38364,-10.27001,-0.01354,-1.10724,-10.28786,-1.67000,-0.00145,-0.00916,-0.70063,-0.76028,-0.00047,0.17351,-0.79066,-0.00550,-0.33303,0.08069,-0.42487,-10.33123,-10.10978,0.61028,3.98364,-3.97809
2022,05,07,17:39:43.853,-0.00474,-0.24868,-10.31621,-0.00905,-0.66297,-10.31706,-0.01264,-1.02514,-10.31937,-0.02621,-2.38376,-10.29305,-0.01348,-1.10744,-10.31375,-1.66992,-0.00135,-0.00925,-0.69990,-0.76022,-0.00056,0.17338,-0.79039,-0.00557,-0.33356,0.08103,-0.42463,-10.30739,-10.08209,0.61014,3.98354,-3.97807
2022,05,07,17:39:44.104,-0.00464,-0.24860,-10.32850,-0.00912,-0.66324,-10.29531,-0.01274,-1.02514,-10.28611,-0.02633,-2.38369,-10.25948,-0.01353,-1.10764,-10.31150,-1.66999,-0.00145,-0.00914,-0.70027,-0.76005,-0.00042,0.17374,-0.79006,-0.00551,-0.33275,0.08141,-0.42444,-10.33383,-10.11890,0.61019,3.98375,-3.97816
2022,05,07,17:39:44.354,-0.00469,-0.24898,-10.32349,-0.00902,-0.66311,-10.32996,-0.01275,-1.02524,-10.31725,-0.02624,-2.38366,-10.29177,-0.01347,-1.10777,-10.32062,-1.66992,-0.00146,-0.00924,-0.69951,-0.76035,-0.00050,0.17338,-0.78966,-0.00559,-0.33361,0.08129,-0.42433,-10.29835,-10.08233,0.61014,3.98365,-3.97812
2022,05,07,17:39:44.604,-0.00458,-0.24883,-10.32124,-0.00911,-0.66330,-10.29739,-0.01277,-1.02551,-10.28654,-0.02634,-2.38410,-10.27241,-0.01360,-1.10815,-10.28784,-1.66999,-0.00143,-0.00920,-0.69990,-0.75968,-0.00045,0.17400,-0.78944,-0.00550,-0.33253,0.08177,-0.42388,-10.32810,-10.10857,0.61013,3.98369,-3.97811
2022,05,07,17:39:44.853,-0.00471,-0.24914,-10.31693,-0.00907,-0.66346,-10.31902,-0.01267,-1.02572,-10.30116,-0.02625,-2.38452,-10.30772,-0.01354,-1.10844,-10.31807,-1.66995,-0.00134,-0.00923,-0.69927,-0.75967,-0.00052,0.17369,-0.78929,-0.00561,-0.33338,0.08165,-0.42395,-10.31014,-10.08235,0.61003,3.98365,-3.97808
2022,05,07,17:39:45.103,-0.00462,-0.24892,-10.33051,-0.00917,-0.66371,-10.29674,-0.01273,-1.02602,-10.27330,-0.02635,-2.38498,-10.27286,-0.01357,-1.10884,-10.28245,-1.66999,-0.00146,-0.00916,-0.69966,-0.75959,-0.00047,0.17409,-0.78888,-0.00558,-0.33246,0.08200,-0.42365,-10.33148,-10.11296,0.61007,3.98367,-3.97819
2022,05,07,17:39:45.353,-0.00466,-0.24926,-10.32146,-0.00910,-0.66370,-10.32125,-0.01267,-1.02588,-10.30743,-0.02627,-2.38447,-10.29976,-0.01346,-1.10877,-10.29895,-1.66985,-0.00133,-0.00922,-0.69887,-0.75976,-0.00056,0.17398,-0.78865,-0.00561,-0.33299,0.08209,-0.42326,-10.31676,-10.09357,0.60989,3.98358,-3.97808
2022,05,07,17:39:45.604,-0.00460,-0.24905,-10.33638,-0.00913,-0.66393,-10.29343,-0.01274,-1.02615,-10.29077,-0.02641,-2.38494,-10.27957,-0.01357,-1.10912,-10.28509,-1.67002,-0.00146,-0.00916,-0.69900,-0.75943,-0.00043,0.17449,-0.78837,-0.00555,-0.33210,0.08242,-0.42312,-10.33846,-10.11813,0.60996,3.98367,-3.97810
2022,05,07,17:39:45.854,-0.00471,-0.24926,-10.30400,-0.00904,-0.66393,-10.31236,-0.01270,-1.02633,-10.31721,-0.02628,-2.38536,-10.29784,-0.01351,-1.10955,-10.31215,-1.66995,-0.00133,-0.00923,-0.69852,-0.75946,-0.00056,0.17394,-0.78816,-0.00561,-0.33274,0.08237,-0.42308,-10.31594,-10.09264,0.60992,3.98360,-3.97811
2022,05,07,17:39:46.103,-0.00469,-0.24931,-10.32817,-0.00912,-0.66426,-10.28576,-0.01277,-1.02674,-10.28333,-0.02636,-2.38585,-10.26414,-0.01357,-1.10998,-10.28558,-1.67004,-0.00144,-0.00911,-0.69860,-0.75914,-0.00048,0.17474,-0.78774,-0.00553,-0.33186,0.08284,-0.42285,-10.33533,-10.11618,0.60998,3.98367,-3.97816
2022,05,07,17:39:46.353,-0.00475,-0.24944,-10.32331,-0.00907,-0.66431,-10.32059,-0.01271,-1.02688,-10.30027,-0.02626,-2.38574,-10.28745,-0.01352,-1.11017,-10.31224,-1.66991,-0.00141,-0.00922,-0.69812,-0.75919,-0.00048,0.17432,-0.78755,-0.00562,-0.33248,0.08280,-0.42273,-10.30435,-10.08295,0.60986,3.98365,-3.97821
2022,05,07,17:39:46.603,-0.00462,-0.24920,-10.32939,-0.00914,-0.66452,-10.30541,-0.01286,-1.02705,-10.28849,-0.02634,-2.38625,-10.27667,-0.01358,-1.11044,-10.29578,-1.66996,-0.00157,-0.00914,-0.69816,-0.75894,-0.00040,0.17514,-0.78716,-0.00549,-0.33173,0.08336,-0.42266,-10.32724,-10.10788,0.60993,3.98373,-3.97820
2022,05,07,17:39:46.854,-0.00467,-0.24948,-10.31287,-0.00910,-0.66455,-10.32048,-0.01271,-1.02707,-10.30979,-0.02628,-2.38626,-10.30278,-0.01359,-1.11056,-10.31263,-1.66991,-0.00138,-0.00924,-0.69757,-0.75903,-0.00051,0.17500,-0.78703,-0.00559,-0.33247,0.08354,-0.42250,-10.29651,-10.06495,0.60980,3.98362,-3.97810
2022,05,07,17:39:47.104,-0.00462,-0.24964,-10.30680,-0.00913,-0.66469,-10.30309,-0.01279,-1.02746,-10.27450,-0.02634,-2.38677,-10.27118,-0.01367,-1.11078,-10.28349,-1.66999,-0.00151,-0.00919,-0.69790,-0.75881,-0.00043,0.17517,-0.78670,-0.00553,-0.33147,0.08365,-0.42207,-10.33068,-10.08866,0.60985,3.98367,-3.97817
2022,05,07,17:39:47.354,-0.00465,-0.24966,-10.30771,-0.00904,-0.66486,-10.32180,-0.01269,-1.02757,-10.29073,-0.02629,-2.38711,-10.30599,-0.01353,-1.11113,-10.30684,-1.66994,-0.00132,-0.00923,-0.69731,-0.75893,-0.00050,0.17537,-0.78648,-0.00564,-0.33218,0.08397,-0.42204,-10.30836,-10.08413,0.60977,3.98360,-3.97817
2022,05,07,17:39:47.603,-0.00460,-0.24964,-10.33155,-0.00916,-0.66516,-10.30283,-0.01280,-1.02783,-10.28882,-0.02639,-2.38741,-10.27191,-0.01358,-1.11146,-10.27385,-1.66997,-0.00142,-0.00913,-0.69727,-0.75890,-0.00044,0.17574,-0.78604,-0.00551,-0.33113,0.08415,-0.42161,-10.33082,-10.09984,0.60976,3.98372,-3.97818
2022,05,07,17:39:47.853,-0.00469,-0.24972,-10.31867,-0.00910,-0.66518,-10.32458,-0.01271,-1.02789,-10.31727,-0.02635,-2.38737,-10.30810,-0.01348,-1.11165,-10.30995,-1.66993,-0.00132,-0.00918,-0.69652,-0.75876,-0.00054,0.17542,-0.78586,-0.00562,-0.33180,0.08432,-0.42155,-10.31557,-10.08283,0.60966,3.98366,-3.97814
2022,05,07,17:39:48.103,-0.00464,-0.24962,-10.33038,-0.00913,-0.66545,-10.29381,-0.01281,-1.02818,-10.29525,-0.02641,-2.38769,-10.26966,-0.01362,-1.11197,-10.28478,-1.67001,-0.00143,-0.00911,-0.69677,-0.75860,-0.00041,0.17598,-0.78546,-0.00549,-0.33085,0.08468,-0.42127,-10.33129,-10.09961,0.60981,3.98362,-3.97829
2022,05,07,17:39:48.354,-0.00478,-0.24980,-10.32527,-0.00909,-0.66555,-10.31317,-0.01269,-1.02831,-10.32197,-0.02628,-2.38811,-10.29918,-0.01352,-1.11233,-10.32224,-1.67001,-0.00138,-0.00916,-0.69621,-0.75872,-0.00056,0.17577,-0.78520,-0.00562,-0.33140,0.08473,-0.42102,-10.32028,-10.08506,0.60970,3.98352,-3.97818
2022,05,07,17:39:48.604,-0.00463,-0.24986,-10.33677,-0.00913,-0.66568,-10.29012,-0.01277,-1.02851,-10.28543,-0.02636,-2.38839,-10.26309,-0.01360,-1.11271,-10.29341,-1.67007,-0.00147,-0.00913,-0.69658,-0.75819,-0.00044,0.17601,-0.78502,-0.00551,-0.33048,0.08498,-0.42083,-10.32785,-10.08958,0.60976,3.98368,-3.97830
