time, q1, q2, q3, sunAz, sunAlt, qw, qx, qy, qz, sx, sy, sb, tx, ty, rx, ry, rz, ax, ay, az, cqw, cqx, cqy, cqz, imuT, imuP, imuLat, imuLon, hMin, hMax, hScale, j3_ch1_1x, j3_ch2_1x, j3_ch3_1x, j3_ch4_1x, j3_ch5_1x, t3
2025-07-11 08:32:24.004473811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.018126960, 0, 0, 0, 0, 0, 0.200571, 0.0166349, 0.0651935, -0.977366, 0.50625, 0.523333, 187, 0, 0, -0.00153727, -0.0234476, 0.00483364, -0.394025, 0.000775749, -0.00534439, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.038121180, 0, 0, 0, 0, 0, 0.200571, 0.0166349, 0.0651935, -0.977366, 0.50625, 0.523333, 187, 0, 0, -0.00153727, -0.0234476, 0.00483364, -0.394025, 0.000775749, -0.00534439, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.058369609, 107.07, 145.403, 0, 0, 0, 0.200571, 0.0166349, 0.0651935, -0.977366, 0.50625, 0.523333, 187, 0, 0, -0.00153727, -0.0234476, 0.00483364, -0.394025, 0.000775749, -0.00534439, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.078220225, 107.07, 145.403, 0, 0, 0, 0.200561, 0.016654, 0.0650738, -0.977376, 0.50625, 0.523333, 187, 0, 0, -0.0012897, -0.0233617, 0.00304636, -0.391929, -0.00355169, 0.00893688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.098068751, 107.07, 145.399, 0, 82.9348, 28.3744, 0.200561, 0.016654, 0.0650738, -0.977376, 0.50625, 0.523333, 187, 0, 0, -0.0012897, -0.0233617, 0.00304636, -0.391929, -0.00355169, 0.00893688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.118148197, 107.07, 145.399, 0, 82.9348, 28.3744, 0.200561, 0.016654, 0.0650738, -0.977376, 0.50625, 0.523333, 187, 0, 0, -0.0012897, -0.0233617, 0.00304636, -0.391929, -0.00355169, 0.00893688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.138122988, 107.07, 145.392, 0, 82.9348, 28.3744, 0.201166, 0.0166505, 0.0653364, -0.977234, 0.50625, 0.523333, 187, 0, 0, -0.00168664, -0.0237303, 0.00399367, -0.394641, 0.00258855, -0.00519943, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.158152307, 107.07, 145.392, 0, 82.9348, 28.3744, 0.201166, 0.0166505, 0.0653364, -0.977234, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00168664, -0.0237303, 0.00399367, -0.394641, 0.00258855, -0.00519943, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2.5, 20, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.178160110, 107.07, 145.387, 0, 82.9348, 28.3744, 0.201166, 0.0166505, 0.0653364, -0.977234, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00168664, -0.0237303, 0.00399367, -0.394641, 0.00258855, -0.00519943, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2.5, 20, 0, 0, 0, 0, 0, -5.89787e-29
2025-07-11 08:32:24.198082904, 107.07, 145.387, 0, 82.9348, 28.3744, 0.201159, 0.0166747, 0.0652108, -0.977243, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00264607, -0.0236023, 0.00420343, -0.395715, -0.00966227, 0.0219803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.218148912, 107.07, 145.383, 0, 82.9348, 28.3744, 0.201159, 0.0166747, 0.0652108, -0.977243, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00264607, -0.0236023, 0.00420343, -0.395715, -0.00966227, 0.0219803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.238134446, 107.07, 145.383, 0, 82.9348, 28.3744, 0.201159, 0.0166747, 0.0652108, -0.977243, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00264607, -0.0236023, 0.00420343, -0.395715, -0.00966227, 0.0219803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.258242419, 107.07, 145.381, 0, 82.9348, 28.3744, 0.201159, 0.0166747, 0.0652108, -0.977243, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00264607, -0.0236023, 0.00420343, -0.395715, -0.00966227, 0.0219803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.278114018, 107.07, 145.381, 0, 82.9348, 28.3744, 0.20117, 0.0167006, 0.0650953, -0.977248, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00246279, -0.0230361, 0.0046229, -0.400563, -0.00612891, 0.033555, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.298311652, 107.07, 145.383, 0, 82.9348, 28.3744, 0.20117, 0.0167006, 0.0650953, -0.977248, 0.50375, 0.521667, 188, 0.5043, 0.5251, -0.00246279, -0.0230361, 0.0046229, -0.400563, -0.00612891, 0.033555, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.318058964, 107.07, 145.383, 0, 82.9348, 28.3744, 0.201177, 0.0167022, 0.0650504, -0.97725, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00269487, -0.0234939, 0.00438895, -0.400784, -0.00368602, 0.0158911, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.338145186, 107.07, 145.383, 0, 82.9354, 28.3753, 0.201172, 0.0167172, 0.0649747, -0.977256, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00286102, -0.0233039, 0.00379849, -0.394634, -0.0128362, 0.00818348, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.358153449, 107.07, 145.383, 0, 82.9354, 28.3753, 0.201172, 0.0167172, 0.0649747, -0.977256, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00286102, -0.0233039, 0.00379849, -0.394634, -0.0128362, 0.00818348, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.378153203, 107.07, 145.385, 0, 82.9354, 28.3753, 0.201172, 0.0167172, 0.0649747, -0.977256, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00286102, -0.0233039, 0.00379849, -0.394634, -0.0128362, 0.00818348, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.400442165, 107.07, 145.385, 0, 82.9354, 28.3753, 0.201714, 0.0167091, 0.0652288, -0.977127, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00244044, -0.0230879, 0.0044791, -0.394897, -0.0110418, 0.0232916, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356302, -1.07609, -1.27, -1.27537, -1.35031, 36.875
2025-07-11 08:32:24.418094933, 107.07, 145.387, 0, 82.9354, 28.3753, 0.201714, 0.0167091, 0.0652288, -0.977127, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00244044, -0.0230879, 0.0044791, -0.394897, -0.0110418, 0.0232916, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.438160096, 107.07, 145.387, 0, 82.9354, 28.3753, 0.201714, 0.0167091, 0.0652288, -0.977127, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00244044, -0.0230879, 0.0044791, -0.394897, -0.0110418, 0.0232916, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.458578515, 107.07, 145.389, 0, 82.9354, 28.3753, 0.201714, 0.0167091, 0.0652288, -0.977127, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00244044, -0.0230879, 0.0044791, -0.394897, -0.0110418, 0.0232916, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.478219728, 107.07, 145.389, 0, 82.9354, 28.3753, 0.20172, 0.0167368, 0.0650955, -0.977134, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00202246, -0.0228629, 0.00414681, -0.401856, -0.00844449, 0.0222292, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.498961224, 107.07, 145.39, 0, 82.9354, 28.3753, 0.20172, 0.0167368, 0.0650955, -0.977134, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00202246, -0.0228629, 0.00414681, -0.401856, -0.00844449, 0.0222292, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.518151602, 107.07, 145.39, 0, 82.9354, 28.3753, 0.20172, 0.0167368, 0.0650955, -0.977134, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00202246, -0.0228629, 0.00414681, -0.401856, -0.00844449, 0.0222292, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.538134490, 107.07, 145.39, 0, 82.9354, 28.3753, 0.201708, 0.0167732, 0.0649294, -0.977147, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.0022307, -0.0231232, 0.00388864, -0.400884, -0.00387582, 0.024519, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.558241524, 107.07, 145.39, 0, 82.9354, 28.3753, 0.201708, 0.0167732, 0.0649294, -0.977147, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.0022307, -0.0231232, 0.00388864, -0.400884, -0.00387582, 0.024519, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.578159267, 107.07, 145.392, 0, 82.9354, 28.3753, 0.201708, 0.0167732, 0.0649294, -0.977147, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.0022307, -0.0231232, 0.00388864, -0.400884, -0.00387582, 0.024519, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.598128933, 107.07, 145.392, 0, 82.9354, 28.3753, 0.202284, 0.0167548, 0.0652238, -0.977009, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00185091, -0.0229094, 0.00430805, -0.392076, -0.012035, 0.00934696, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.618136817, 107.07, 145.392, 0, 82.936, 28.3762, 0.202284, 0.0167548, 0.0652238, -0.977009, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00185091, -0.0229094, 0.00430805, -0.392076, -0.012035, 0.00934696, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.641983641, 107.068, 145.392, 0, 82.936, 28.3762, 0.202284, 0.0167548, 0.0652238, -0.977009, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00185091, -0.0229094, 0.00430805, -0.392076, -0.012035, 0.00934696, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.356259, -1.07499, -1.27079, -1.27603, -1.35148, 36.875
2025-07-11 08:32:24.658656776, 107.068, 145.394, 0, 82.936, 28.3762, 0.202276, 0.0167642, 0.0651848, -0.977013, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00178479, -0.023238, 0.00388864, -0.394376, -0.00256073, 0.0263376, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.678281832, 107.068, 145.394, 0, 82.936, 28.3762, 0.202276, 0.016776, 0.0651004, -0.977019, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00247173, -0.0227969, 0.00461359, -0.405596, 0.00483134, 0.000270844, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.698129491, 107.068, 145.398, 0, 82.936, 28.3762, 0.202276, 0.016776, 0.0651004, -0.977019, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00247173, -0.0227969, 0.00461359, -0.405596, 0.00483134, 0.000270844, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.720470179, 107.068, 145.398, 0, 82.936, 28.3762, 0.202276, 0.016776, 0.0651004, -0.977019, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00247173, -0.0227969, 0.00461359, -0.405596, 0.00483134, 0.000270844, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.738109473, 107.068, 145.401, 0, 82.936, 28.3762, 0.20227, 0.0167978, 0.0649312, -0.977031, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00332259, -0.0230074, 0.00347849, -0.400553, 0.00162199, -0.0112734, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.758287315, 107.068, 145.401, 0, 82.936, 28.3762, 0.20227, 0.0167978, 0.0649312, -0.977031, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00332259, -0.0230074, 0.00347849, -0.400553, 0.00162199, -0.0112734, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.778198658, 107.068, 145.405, 0, 82.936, 28.3762, 0.20227, 0.0167978, 0.0649312, -0.977031, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00332259, -0.0230074, 0.00347849, -0.400553, 0.00162199, -0.0112734, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.798134771, 107.068, 145.405, 0, 82.936, 28.3762, 0.202277, 0.0168256, 0.0648147, -0.977036, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00153541, -0.0238171, 0.0044794, -0.402622, -0.00663109, -0.00447369, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.819771842, 107.068, 145.407, 0, 82.936, 28.3762, 0.202277, 0.0168256, 0.0648147, -0.977036, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00153541, -0.0238171, 0.0044794, -0.402622, -0.00663109, -0.00447369, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.838139663, 107.068, 145.407, 0, 82.936, 28.3762, 0.202277, 0.0168256, 0.0648147, -0.977036, 0.505, 0.521667, 188, 0.5043, 0.5251, -0.00153541, -0.0238171, 0.0044794, -0.402622, -0.00663109, -0.00447369, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.858114693, 107.068, 145.407, 0, 82.936, 28.3762, 0.202277, 0.0168256, 0.0648147, -0.977036, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00153541, -0.0238171, 0.0044794, -0.402622, -0.00663109, -0.00447369, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355861, -1.07346, -1.26991, -1.27478, -1.35104, 36.875
2025-07-11 08:32:24.878040009, 107.068, 145.407, 0, 82.9366, 28.377, 0.202863, 0.0168059, 0.0651662, -0.976892, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00204014, -0.0237665, 0.00430656, -0.401758, -0.00322997, 0.0303907, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:24.898150101, 107.068, 145.41, 0, 82.9366, 28.377, 0.202863, 0.0168059, 0.0651662, -0.976892, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00204014, -0.0237665, 0.00430656, -0.401758, -0.00322997, 0.0303907, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:24.918174563, 107.068, 145.41, 0, 82.9366, 28.377, 0.202863, 0.0168059, 0.0651662, -0.976892, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00204014, -0.0237665, 0.00430656, -0.401758, -0.00322997, 0.0303907, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:24.938183235, 107.068, 145.416, 0, 82.9366, 28.377, 0.202857, 0.0168401, 0.0650034, -0.976903, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00182353, -0.0233103, 0.00385288, -0.401017, 0.00432691, 0.00907803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:24.958143246, 107.068, 145.416, 0, 82.9366, 28.377, 0.202857, 0.0168401, 0.0650034, -0.976903, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00182353, -0.0233103, 0.00385288, -0.401017, 0.00432691, 0.00907803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:24.978157614, 107.068, 145.425, 0, 82.9366, 28.377, 0.202857, 0.0168401, 0.0650034, -0.976903, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00182353, -0.0233103, 0.00385288, -0.401017, 0.00432691, 0.00907803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:24.998987747, 107.068, 145.425, 0, 82.9366, 28.377, 0.202857, 0.0168401, 0.0650034, -0.976903, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00182353, -0.0233103, 0.00385288, -0.401017, 0.00432691, 0.00907803, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:25.018353622, 107.068, 145.432, 0, 82.9366, 28.377, 0.202853, 0.0168657, 0.0648758, -0.976912, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00143312, -0.0230018, 0.00430998, -0.407261, -0.00794033, 0.0301456, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:25.038159762, 107.068, 145.432, 0, 82.9366, 28.377, 0.202853, 0.0168657, 0.0648758, -0.976912, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00143312, -0.0230018, 0.00430998, -0.407261, -0.00794033, 0.0301456, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:25.058151050, 107.068, 145.434, 0, 82.9366, 28.377, 0.202853, 0.0168657, 0.0648758, -0.976912, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00143312, -0.0230018, 0.00430998, -0.407261, -0.00794033, 0.0301456, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:25.078038294, 107.068, 145.434, 0, 82.9371, 28.3777, 0.202851, 0.0168795, 0.0647542, -0.97692, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00233389, -0.0229515, 0.00395607, -0.400639, -0.0134186, 0.0244503, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:25.098172992, 107.068, 145.435, 0, 82.9371, 28.3777, 0.202851, 0.0168795, 0.0647542, -0.97692, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00233389, -0.0229515, 0.00395607, -0.400639, -0.0134186, 0.0244503, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355704, -1.0736, -1.27005, -1.27473, -1.35097, 36.875
2025-07-11 08:32:25.118157565, 107.068, 145.435, 0, 82.9371, 28.3777, 0.202851, 0.0168795, 0.0647542, -0.97692, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00233389, -0.0229515, 0.00395607, -0.400639, -0.0134186, 0.0244503, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.138129461, 107.068, 145.437, 0, 82.9371, 28.3777, 0.203362, 0.0168808, 0.0649994, -0.976798, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00204312, -0.0235977, 0.00427974, -0.392826, -0.00949551, 0.0230331, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.158152800, 107.068, 145.437, 0, 82.9371, 28.3777, 0.203362, 0.0168808, 0.0649994, -0.976798, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00204312, -0.0235977, 0.00427974, -0.392826, -0.00949551, 0.0230331, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.178266026, 107.068, 145.439, 0, 82.9371, 28.3777, 0.203362, 0.0168808, 0.0649994, -0.976798, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00204312, -0.0235977, 0.00427974, -0.392826, -0.00949551, 0.0230331, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.198151548, 107.068, 145.439, 0, 82.9371, 28.3777, 0.203358, 0.0168986, 0.0648821, -0.976806, 0.505, 0.521667, 188, 0.5043, 0.5251, -0.00242032, -0.0231598, 0.00397954, -0.40755, -0.00352877, 0.0325565, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.218160940, 107.068, 145.446, 0, 82.9371, 28.3777, 0.203358, 0.0168986, 0.0648821, -0.976806, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00242032, -0.0231598, 0.00397954, -0.40755, -0.00352877, 0.0325565, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.238130551, 107.068, 145.446, 0, 82.9371, 28.3777, 0.203358, 0.0168986, 0.0648821, -0.976806, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00242032, -0.0231598, 0.00397954, -0.40755, -0.00352877, 0.0325565, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.258279063, 107.068, 145.45, 0, 82.9371, 28.3777, 0.203358, 0.0168986, 0.0648821, -0.976806, 0.505, 0.523333, 187, 0.5043, 0.5251, -0.00242032, -0.0231598, 0.00397954, -0.40755, -0.00352877, 0.0325565, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.278123451, 107.068, 145.45, 0, 82.9371, 28.3777, 0.203358, 0.0169155, 0.0647612, -0.976814, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00255033, -0.02327, 0.00378285, -0.398265, -0.00802162, 0.0226526, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
2025-07-11 08:32:25.298262850, 107.068, 145.452, 0, 82.9371, 28.3777, 0.203358, 0.0169155, 0.0647612, -0.976814, 0.50625, 0.523333, 187, 0.5043, 0.5251, -0.00255033, -0.02327, 0.00378285, -0.398265, -0.00802162, 0.0226526, 1, 0, 0, 0, 48.457, 101282, 37.4198, -122.057, 1, 2.5, 20, -0.355129, -1.07307, -1.26958, -1.27498, -1.35055, 36.875
